0,1,2,3
3544,1778,5,선물 용 21 개 정도 샀는데 드신 분 단호박 얼그레이 딸기 우유 맛있다고 하시네요
3544,233,1,일회용 컵 주문 했으나 매장 컵 줘서 일회용 컵 바꿔 달라 말 하니 아무 말 없이 매장 컵 일회용 컵 내용물 붓더니 뚜껑 쳐 닫고 가져가 식 일회용 컵 버리네 파트너 잘못 손님 이렇게 행동 하는 스타벅스 파트너 일 하는 곳 어느 매장 이 곳 최악 경험 이런 방향 운영 듯 합니다 그날 하루 기분 망치 싶은 분 추천 합니다 더 보기
3545,344,2,불편하고 배려 없는 키 오스 크 퀄리티 비해 너무 비싼 음료 케이크
3545,2689,5,맛있고 분위기 좋고 많이 비쌈
3545,1463,5,좋은 책 사서 읽을 수 있는 카페 샘플 책 편하게 볼 수도 있고 책 큐 레이 션 좋다 영화 대기 할 때 최고 근데 잘 모르고 그냥 책 막 다루는 사람 많아서 속 상 ㅜㅜ 책 사고 난 뒤
3545,409,5,아메리카노 넘 맛있고 친절 깨끗
3545,1347,5,
3545,349,5,아늑하고 친절해서 좋아하는 곳
3545,1055,5,좋아하는 공간
3546,754,1,헐
3546,543,5,음료 맛있고 혼자 와서 공부 하기 좋은 곳
3546,29,5,알바생 친절하고 분위기 넘 좋아요
3547,1326,2,라떼 ㅜㅜ 커피 맛 별 루
3547,30,4,베이커리 류 취급 하네요 생활 의류 책 등 다양한 것 판매 있어서 구경 하기 좋아요 아이스 추천 싶지 않아요 라떼 시럽 뿌린 맛 당연한 맛 일 수도 있는데 저 불호 였어요 ㅜㅜ 큰 테이블 노트북 가져와서 작업 하시는 분 꽤 있었어요 평일 저녁 도 크게 소란 않은 분위기 더 보기
3547,4024,4,예쁘고 달 않은 디저트 달콤한 디저트 좋아하는 나 조금 아쉬웠던
3547,3970,5,직원 친절하고 매장 넓어요
3547,3467,5,스콘 맛있어요
3547,665,5,자리 불편한 것 빼고 달콤한 토스트 커피 최고
3548,700,5,엄청 역 근처 출근 하면서 급하게 주 문 한적 있는데 엄청 빨리 나왔고 맛있었어요 최고
3548,2007,5,매장 앞 네이버 오픈 시간 9시 되어있는데 실제 가보니 10시 아침 가실 분 참고 하세요
3549,1763,3,화장실 수 리좀 해줘요
3549,1874,5,조용하고 깨끗해요
3550,4025,5,어제 또 다녀왔어요
3550,2838,5,초코 케잌 포장 했는데 맛있었어요 3300원 가격 믿기지 않네요
3550,1015,5,친절 친절 쓰
3550,2016,1,하 진짜 너무 시끄러워서 주문 받는 분 목소리 잘 안 들려 욬 ㅋㅋㅋㅋㅋㅋ 했어요 시 장바닥 같아요
3551,143,3,마카롱 비싸고 별로 당 근 케익 엄청 맛있음
3551,1054,3,와플 너무 맛 없어요 커피 양 적은데 괜찮은 편
3552,4026,5,월요일 출근길 꼭 들리는데 오전 계시는 직원 너무 친절하셔서 기분 좋네요
3552,1473,5,바닐라 라떼 아이스 초코 너무 맛있어요
3552,4027,5,사장 친절하시고 강아지 동반 가능 좋아요 케이크 맛있어요
3553,4028,5,배달 시켰는데 배달 빠르고 펄 맛있음
3553,3988,1,토피 넛 라떼 진한 맛 없고 밍밍 해요 다시안 갈듯
3554,2149,5,음식 하나 하나 다 맛있고 사장 긍정 에너지 2022년 초반 기분 좋게 시작 하는 것 같은 느낌 습 니당 ㅎㅎㅎ 또 갈래
3554,81,5,너무 좋은 동네 카페 커피 맛 좋아요 디저트 맛있고 에그타르트 가끔 나오는데 그게 진짜 미친 맛 입니다
3555,250,3,
3555,2781,1,별로 임 고객 왜 주인 눈치 봐야 되는지 모르겠음 빨리 나가라고 눈치 줌 아메리카노 8천원 받으면서
3555,2801,5,맛있어요 띄워주시다니
3555,667,4,
3555,203,1,여기 그 유명한 고객 인스타 욕 하는 사장 하는 덴 가요
3556,914,1,커피 2 장 시켰습니다 레시피 아니라 밑 가라 앉은 시럽 뭔가 궁금해서 물어봤는데 아줌마 퉁 이 것 저 것 말 했음 딱 봐도 바닐라 빈 넣은 바닐라 시럽 뭔 마냥 레시피 공개 것 아니고 라떼 이름 보고 누가 어떤 맛 상상 합 마시기 전 맛 음미 하지 감성 값 하기엔 너무 비싸고 서비스 태도 점수 다 더 보기
3556,1964,3,커피 원두 설명 좋은데 너무 빨리 주문 모습 골라 야했습니다 말 자체 빨 이해 커피 함께 제공 되는 원 두 카드 보고 이해 했구요 그렇지만 커피 맛 좋았습니다
3556,1367,3,주문 메뉴 오 리지 널 수플레 나오기까지 시간 조금 걸리는 여유 있게 기다려 야한다 맛 한지 얼마 안되서 먹으니 안 반죽 야 들 한 게 딱 먹기 좋은 온도 나와서 좋았음 다만 정도 좀 덜 바람 위 아래 벗겨지듯 분리 되어서 쪼금 불편했지만 이해 될 정도 시럽 더 주시 부담 없이 얘기 하셔도 좋을듯 하다 가격 대도 저렴하다 물론 사이드 퀄 좀 수 플 본다면 이 곳 더 나은 선택 일 수도 있겠다 재 방문 의사 있음 더 보기
3556,2108,2,주문 메뉴 대만 솔트 크림 커피 로얄 밀크 티 처음 받고 크림 먹어 보면 때 먹던 자판기 우유 맛 달콤 맛 느껴진다 아인슈페너 같이 되면 조합 괜찮다 중간 커피 샷 연한 비율 물리면서 크림 맛 느껴져서 아쉬웠다 샷 한두 개 더 추가 되었으면 진해서 크림 맛 쭉 같다 의자 불편해서 오래 쉬 기는 한번 같음 재 방문 의사 없음 더 보기
3556,1570,4,주문 메뉴 케냐 야 브루잉 컵 노트 향 온전히 여름 산미 있는 원두 추천 해주셨는데 취향 불구 잘 마셨다 원두 양도 타 카페 살짝 많아서 조금 더 풍 미가 느낌 있었음 여러가지 물어봤는데 친절히 응대 해주셔서 기분 좋게 마시고 나왔다 가격 살짝 높다고 느껴질 순 있으나 커피 마시는 동안 그런 생각 들지 추후 재 방문 의사 있음 더 보기
3557,102,2,맛 쏘 쏘 공부 하기 좋은 자리 있지만 아주머니 많아서 시장 같아요
3557,230,2,
3557,873,4,
3557,1685,2,
3557,417,3,교통 편 아늑하도 좋습니다
3557,234,3,
3557,2252,3,
3557,3495,3,보통 정도
3557,1354,4,친절하고 공부 하기 좋습니다 다만 사람 많아서 자리 없을 때 다른 매장 잘 없는 샌드위치 종류 별로 있어 좋습니다
3557,104,2,아몬드 크루아상 맛있어요 근데 가격 부담 됩니다
3557,3433,4,
3557,745,2,좋고 분위기 나쁘지 않지만 아보카도 토스트 수란 아닌 삶은 계란 올려진 것 아쉽네요 커피 그냥 저 전체 건강한 브런치 한 듯 더 보기
3557,4029,4,
3557,1568,3,커피 맛있고 쿠키 내부 조금 시끄러울 뿐 ㅎㅎㅎ
3557,1505,4,
3557,1667,4,커피 맛있고 분위기 좋고 스콘 촉촉 겉 바삭 직원 친절하신 것 좋고 굿
3557,622,3,커피 굿 특히 바닐라 라떼 굿 그치만 자리 너무 협소해 아쉽네요
3558,951,3,평타
3558,4030,5,주변 스터디 카페 오픈 된 분위기 편하게 휴식 듯 책 읽다 갈 수 있음 루프 탑 너무 이쁘고 지금 가 오픈 기간 북카페 이라 음료 무료 제공
3558,507,1,여기 알바 공무원
3558,2257,5,아줌마 빼면 시간 때우기 정말 좋은 카페
3558,4031,5,직원 4 가지 없는데 커피 인간 너무 맛있음 아이스 아메리카노 바닐라 원두 꼭 드세요 아메리카노 맛 주 문 한 건 처음 이자 마지막 일듯
3558,256,1,하 매장 알바 받는다 그 전 계신 직원 다 괜찮았는데 이번 사람 진짜 갑질 오 짐 내 왜 현금영수증 적립 문제 이 사람 있어야 되는지 잘 모르겠음
3558,304,5,사람 많아서 그렇지 알바 친절하고 넓어서 시간 때우기 좋아용
3558,257,1,하 매장 알바 받는다 그 전 계신 직원 다 괜찮았는데 이번 사람 진짜 갑질 오 짐 내 왜 현금영수증 적립 문제 이 사람 있어야 되는지 잘 모르겠음
3559,264,5,행복해지는 맛
3559,449,2,불친절
3559,1763,5,
3560,892,5,쑥맛 푸딩 많이 달 않고 맛있어용 사장 엄청 친절하셔요
3560,480,5,테린느 너무 맛있어요 ㅠㅠㅠㅠ 특히 이 입맛 흑임자 녹차 아주 취향 저격 사장 친절하시구 테린느 포장 할 때 혹시 도중 수도 있으니 미리 사진 된다고 시간 주심 니당 ㅎㅎㅎ 집 가까우면 자주 방문 싶은 곳
3560,1526,5,분위기 좋은 카페 음료 토스트 쪼끔 늦게 했는데 아마 사장 혼자 운영 하시는 거 그런 것 같아요 ㅠㅠ 토스트 맛있고 라임 자몽 들어간 음료 먹었는데 과육 씹히고 상큼 하니 맛있더라구요 담 파스타 먹어 보고 싶네요
3561,178,4,건대 메인 거리 거의 유일하게 있는 예쁜 감성 카페 음료 디저트 맛 보통 카페 예뻐서 좋음 사람 진짜 많음
3561,3049,5,넓고 콘센트 잘 되어있어서 좋아요 카페 예쁘고 풀이 많았어요
3561,164,5,가격 좀 많이 사악하지만 뷰 인테리어 블랙 라떼 맛있었어요 에이 드는 그냥 아는 맛 더 보기
3562,364,4,공장 에스프레소 바 에스프레소 달달 메뉴 추천 맛 강하고 진한 편 좋아해서 맛있었음
3562,1294,5,깨끗하고 친절 커피 굿굿 화장실 깨끗
3563,3835,5,따듯 한 플랫 화이트 산미 있다는 원두 500원 주문 했는데 정말 엄청 맛있었어요 폼 살짝 아쉽 긴한데 쓴 맛 전혀 없고 다양한 과일 맛 느낄 수 있는 섬세한 맛 남 구로 이미 커피 로스트 연남동 리브 피 맘 드는 커피 오랜 만 발견 해서 더 보기
3563,4032,2,카페 너무 예쁜데 중요한 커피 디저트 류 맛 없어요 ㅠㅜ 라떼 미지 근 면서 거품 디저트 류 에그타르트 크로 플 빼고는 다 공간 너무 좋아서 참 아쉬워요
3563,3027,4,처음 플랫 화이트 주문 하면 복불복 였는데 점점 안정 고소하고 깔끔한데 가격 저렴해서 주변 커피집 제일 자주 가요
3563,9,1,서비스 직 반드시 친절할 필요 없지만 불친절한 것 않을 까요 제 개인 컵 8 오더 받는 분 제 컵 커피 어떡해요 하시질 않나 받은 커피 맘 안 들어서 다시 해달라고 하니 제 설명 드리는 거 다 무시 계속 몇 온도 몇 온도 라며 남자 분 반복 해서 말 하시는데 일주일 평균 카페 10 번 정도 가지 이렇게 취소 건 처음 너무 커피 최악 였고 다시는 안 가고 싶어요 ㅠㅜ 더 보기
3563,1297,3,외관 느낌 내부 따듯 한 느낌 통창 햇볕 들 때 오면 더 좋을 것 같아요 커피 라떼 시켰는데 좀 원두 신선하고 맛있는 것 같아요 사장 엄청 친절하세요
3563,364,5,카페 그 마셨어요 설탕 살짝 많이 든 듯 했지만 에스프레소 부드러운 산미 정도 위 카카오 파우더 조화 좋았어요 또 가려구요
3563,4033,3,이드 아이스 라떼 고소해서 좋아해요 그런데 오늘 가니 따듯 한 라떼 폼 너무 쓴맛 나네요 아쉬워요
3563,1625,1,카페 넓고 시설 좋은데 두 분 이 많은 사람 다 서빙 해야 해서 그런지 서비스 정말 별로 30분 넘게 기다려서 받은 커피 음식 정말 맘 들지 않았어요 특히 커피 전자렌지 해도 폼 전혀 없어요 응대 너무 다시는 방문 하고 싶지 않아요 더 보기
3563,348,4,분위기 좋고 커피 맛 좋고 특히 노래 선곡 정말 좋았어요
3563,1075,2,공간 굉장히 예쁜데 커피 첫 맛 끝맛 다 쓰고 않아요 너무 너무 아쉬워요
3564,3013,5,가나 브라우니 최고
3564,14,1,넘 놀라서 사진 바퀴벌레 ㅠㅜ 화장실 칸 없고 천장 거미줄 크게 엄지 만 파리 ㅠ ㅜ 카페 위생
3565,2830,5,좋아요
3565,1746,5,
3565,4034,5,맛있고 알바생 친절해요
3566,2119,3,
3566,3042,5,
3566,104,1,에어컨 약해서 개 덥고 음료 양은
3566,2351,2,1 층 카페 실내 좁음 실외 공간 넓음 음료 음료수 먹는 것 큰 차이 없음
3566,2651,5,
3567,1463,5,직원 친절하시고 내부 아기자기 편안해요 오래오래 함께 했으면
3567,1165,5,공간 좀 울리는 편 좌석 간 거리 불편하지 않았고 커피 맛있어요
3568,474,2,1 층 너무 추워서 감기 걸렸어요
3568,101,5,점심 메뉴 다 맛있어요
3569,2484,1,기프티콘 했는데 그냥 결제 코로나 QR 코드 찍는거 에러 났는데 그냥 사실 코로나 검사 안함 더불어 일 하기 싫은 표정 무성의 그냥 집 인형 붙이는게
3569,4035,1,수박 주스 유통 기한 지난 맛
3570,991,4,수 내 점 반해서 찾아갔는데 지점 모두 음료 맛 비슷해서 좋음 말차 아인 슈패너 쿠키 류 다양해서 좋았고 쑥 쿠키 맛있었음
3570,1323,3,예 달리 위 솽 둘다 달 않았어요 처음 먹어 봐서 오 이런 맛 했는데 그치만 대만 홍콩 사람 현 지 맛 진짜 좋아함 다음 버블티 먹으러 또 가볼 예정 친절하지만 좁고 테이크아웃 위주 피나 팥 망고 꼭 추가 하세요 더 보기
3571,2124,5,커피 맛 때문 한 때 매일 찾는 과 소비 집 커피 머신 있는데도 무 튼 분위기 맛 동네 핫스팟 건 사실
3571,2738,3,왜 이렇게 예약 불편해요 전화 예약 가능한데 서로 통화 정확한 이름 기도 어려운데 카톡 네이버 예약 등 고려 ㅠㅠ
3572,2274,1,지금 갔던 스타벅스 중 이렇게 불친절한건 처음
3572,975,1,지금 갔던 스타벅스 중 이렇게 불친절한건 처음
3573,2593,4,사장 친절하셔서 너무 좋았어용 맞춤 케이크 사장 그림 잘 못 하네요 그래서 둘다 이쁜 케이크 있었습니다 마카롱 너무 맛있었음 더 보기
3573,3599,3,좋은데 노래 너무 큼
3574,4036,5,이렇게 맛있는지 몰랐어요 배민 포장 시켜서 배민 리뷰 안 ㅠㅠㅠ 정말 맛있게 먹었 습 니당
3574,4037,5,다이어트 정말 최고 식사 이제야 알 된게 후회 스러워요 ㅜ 앞 자주 들러서 매장 식사 하구 포장 하구 배달 시켜 오 사장 넘 친절하시구 메뉴 다 먹어 보는게
3575,41,1,직원 하나 화장실 청소 해야 한다는 생각 못 하나 더러운 먼지 앉은 것 웨이 팅 있으면 절대 안 추천 여유 휴일 브런치 즐기는 커녕 들어가자마자 인당 메뉴 주문 해야하고 시간제 대한 안내 짜증남 시 장통 바짝 붙어서 먹는게 너무 불편하고 좋은 건 플레이 팅 사진 찍어서 인스타 수 친구 둘다 남기고 그냥 맛 보통 고객 서비스 좋은 경험 선사 하려는 장소 아닌 앞 와서 계산 해야하고 최대한 빨리 빨리 먹고 나갈 수 있 도록 맞춤 고객 응대 싫음 주문 받는 사람 말투 별로 였고 서비스 대한 개념 개조 해야 할듯 더 보기
3575,533,4,녹차 케이크 촉촉하고 맛있고 크 로 상도 점심 먹어도 될 만큼 맛있고 배부름 커피 개인 산미 높다고 생각 됨 전반 쾌적하고 좋음
3576,139,2,가게 분위기 보고 커피 맛 기대하고 갔는데 가격 비해 커피 특징 없고 양도 아쉽습니다 작은 카페 해주는 텀블러 할인 없네요 환경 위 배려 아쉽습니다 더 보기
3576,764,5,재료 좋고 빵 하나 정성 깃 들었습니다 멀리 일부러
3577,3,5,커피 여기
3577,1929,2,
3577,474,3,
3577,2340,3,커피 맛 있지만 매장 문 여 느낌 매 장안 의자 겉보기 생겼는데 딱딱해서 놀랐어요 서비스 음 곳 아니라서 테이크아웃 하는 걸 추천 합니다
3577,1741,5,기다림 끝 식사 자리 음식 나중 후식 풀 코스 먹어 보고 싶은 집
3578,4038,5,가성 비 좋아서 자주 가는데 버블티 펄 속이 다 딱딱해요
3578,300,5,콜드 라떼 맛 그저 그랬지만 공간 메리트 최고 기억 이었습니다
3578,4039,5,
3578,1117,5,분위기 무엇 근래 들어 방문 카페 최고
3579,785,1,새로 뽑은 여자 알바생 너무 싸가지 없네요 월요일 낮 있는 분 앞 손님 싸가지 없이 하길래 설마 나 몰랏는데
3579,786,1,새로 뽑은 여자 알바생 너무 싸가지 없네요 월요일 낮 있는 분 앞 손님 싸가지 없이 하길래 설마 나 몰랏는데
3580,1413,1,직원 없어요 너무 기다리다 보면 취소 취소 하려고 하면 명 들어가는 매장 혼자 일 하는 사장 이런 말 하세요 한번 메론 다 베이스 준비 해서 취소 안 돼요 이 말 하고 정확히 15분 뒤 다른 그냥 취소 해달라고 하셔요 아니다 그냥 첨부 터 주문 하지 마세요 더 보기
3580,867,1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 살다 살다 포크 하나 더 달라 포크 알바 처음 보네요 ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 심지어 준 포크 얼룩
3581,4040,5,#내돈내산 #내돈내먹 눈 보다가 처음 가봤어요 매장 앞 넓은 주차장 있고 1 층 내부 테라스 좌석 있음 음료 맛 괜찮아서 또 갈 예정 03 일 감성 커피 테라스 2 인 주문 메뉴 블루 요거트 구름 스무디 초코 오레 오레 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #감성커피테라스 #가락동카페 더 보기
3581,4041,5,울 동네 이런 멋진 카페 생기다니 너무 신 납니다 뷰 루프 탑 공간 예술 와플 넘 맛있어요 사장 예쁘고 친절 쓰 b #권꽁치 #꽁치필름 #잠실루프탑카페 #사진잘나오는카페 더 보기
3581,2051,5,#내돈내산 #내돈내먹 늦게까지 영업 하는 카페 규모 크고 분위기 괜찮아요 2 층 좌석 있습니다 일단 사장 알바생 모두 친절 해서 마음 들었고 커피 자몽 타르트 맛있었어요 23 화 모닝 브 2 인 주문 메뉴 Hot 아메리카노 2 잔 자몽 타르트 1 개 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #카페모닝그루브 #morninggroove 더 보기
3581,2890,5,매장 깔끔하고 직원 친절해서 좋았어요 음식 음료 전부 짱 맛 여름 자주 가게 될 것 같아요 2 인 3시간 먹 세트 떡볶이 돈까스 감자 튀김 라지 청포도 이드 피치 거 라떼 총 합계 금액 #협찬 #권꽁치 #꽁치그라피 #꽁치필름 #잠실새내놀거리 #잠실새내이색데이트 #벌툰잠실새내점 더 보기
3581,4042,4,#내돈내산 #내돈내먹 남자 사장 친절해서 좋았어요 수박 꿀 스무디 처음 먹어 봤는데 달달 시원 맛있습니다 26 월 빽 다방 점 수박 꿀 스무디 #권꽁치 #꽁치필름 #꽁치그라피 #가락동빽다방 #빽다방가락시장역점 더 보기
3581,2592,5,재료 신선하고 정말 맛있습니다 직원 친절 28 화 2 인 탄 단지 샐러 디 베이컨 토핑 샬롯 연어 샌드 그린 주스 오렌지 당근 주스 양송이 크림 스프 오곡 크림 스프 Total #권꽁치 #꽁치필름 #꽁치그라피 송파 샐러드 #방이동맛집 #방이동샐러드 더 보기
3581,3410,5,"#내돈내먹 매장 크고 굿 직원 친절해서 좋았어요 10 토 스타벅스 4 인 주문 메뉴 ice 아메리카노 T hot 아메리카노 T 두유 카페라떼 T 페리 라임 3,300 총 합계 금액 #권꽁치 #꽁치필름 #방이동스타벅스 #스타벅스몽촌코성역점 더 보기"
3581,3177,4,#내돈내산 #내돈내먹 후기 안 좋네요 제 갔을 땐 직원 뭘 문의 했는데 너무 친절하게 응대 잘 해줘서 아주 만족스러웠습니다 매장 1 층 있고 지하 주차장 혹은 매장 옆 주차 가능합니다 31 토 달달 내 마음 세트 아이스 아메리카노 Hot 카페모카 스타벅스 하트 파이 #권꽁치 #꽁치필름 #꽁치그라피 #문정로데오거리카페 #스타벅스문정로데오점 더 보기
3581,1116,5,#남돈내먹 #스벅 매장 2 층 되어있고 꽤 큰 편입 니 직원 친절함 커피 맛 괜찮았어요 04 일 스타벅스 사거리 점 2 인 주문 메뉴 아메리카노 2 잔 생크림 카스테라 총 합계 금액 카카오 톡 기프티콘 결제 #권꽁치 #꽁치필름 #꽁치그라피 #스벅송파사거리점 #스타벅스 더 보기
3581,117,5,#내돈내산 #내돈내먹 수정 총 4 방문 함 매장 청결하고 분위기 참 좋아요 커피 케이크 샌드위치 맛있습니다 #권꽁치 #꽁치필름 #꽁치그라피 #올림픽동원스벅 #올공스타벅스 더 보기
3581,1129,5,#내돈내산 #내돈내먹 일행 급 검색 해서 데리 가 준 곳 카페 내부 탁 트인 공간 여유 있어서 이야기 나누기 좋고 멋진 가구 작품 가득해서 굿 분위기 힙 사진 잘 나와요 물론 커피 맛 b 22 금 앵글 2 인 주문 메뉴 청계천 라떼 코코넛 라떼 6 0 앵글 크림 라떼 피넛 크림 라떼 6 0 다크 초코쿠키 3 5 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #을지로카페 #청계천카페 #angle340 더 보기
3581,4043,5,#내돈내산 #내돈내먹 눈 보던 곳 오늘 드디어 첫 방문 일단 매장 넓고 깔끔하며 사장 친절해서 좋아요 레귤러 사이즈 업 했는데 생각 양 적게 느껴져 살짝 아쉬웠지만 아마도 컵 모양 문제 듯 맛 보는 순간 확장 마 맛 있 다 28 일 1회 2 인 주문 메뉴 패션후르츠 요거트 R 피치 요거트 R 총 합계 금액 #권꽁치 #꽁치필름 #가락동카페 #가락동요거트 #요미스라이스요거트 더 보기
3581,3315,5,동네 24시간 카페 있어서 커피 케이크 괜찮았어요 커피 지오 커피 로 바뀜
3581,288,5,#내돈내산 #내돈내먹 종로 익선동 나들이 갔다가 핫 플 레이스 필수 방문 때 그런지 바글바글 운 좋게 자리 나서 앉음 인테리어 잘 에이 드는 살짝 아쉬웠는데 드립커피 괜찮았어요 06 금 익선동 2 인 이드 Ice 드립커피 총 합계 금액 #종로카페 #청수당 더 보기
3581,1832,5,이번 세 방문 나오는 바로 구 운 치즈케이크 부드럽고 촉촉한 수제 티라미수 매장 직접 로스팅 원두 내려주는 향 긋한 드립커피 굿 인테리어 예쁘고 조용해서 좋아요 07 수 3 인 주문 내 역 오렌지 라떼 ICE 케냐 드립커피 HOT 브라질 드립커피 바로 구 운 치즈케이크 수제 티라미수 케이크 플레인 마들렌 1 개 팔 미에 하트 1 개 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #잠실새내역카페 #잠실커피 #잠실커피교육 더 보기
3581,1159,5,#내돈내산 #내돈내먹 카페 찾아 우연히 발견 해서 가봤는데 분위기 괜찮고 친절해서 좋았어요 커피 맛 2021/11 19 금 커피 3 인 주문 메뉴 시나몬 카푸치노 블랙 티 얼그레이 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #양재역커피맛집 #coffeeatworks 더 보기
3581,4044,5,#내돈내산 가성 비 대박 듯 뜨아 2 아아 1 커피 3 잔 샀는데 안 나왔어요 맛 나쁘지 않았습니다 2 충 좌석 많음 #권꽁치 #꽁치필름 #신월동카페 #커피에반하다신월동점 더 보기
3581,4045,5,"#내돈내산 아메리카노 라지 사이즈 2,500원 가성 비 대박 듯 #권꽁치 #꽁치필름 #가성비카페 #아메리카노 더 보기"
3581,4046,5,#내돈내산 #내돈내먹 커피 포장 하러 들렀는데 일단 커피 가격 정말 미쳐 물가 속 혜자 가게 잉 go 전문 입니다 직원 친절해서 좋았어요 15 수 1회 Hot 아메리카노 2 잔 Ice 아메리카노 2 잔 4.0 4 잔 총 합계 #권꽁치 #꽁치필름 #북촌가성비카페 #친절한카페 더 보기
3581,867,5,매장 꽤 큽니다 넓고 쾌적해서 좋았어요 아메리카노 괜찮았음 #권꽁치 #꽁치필름 #투썸 #방이동투썸 더 보기
3581,4047,5,#내돈내산 #내돈내먹 4 방문 이었어요 항상 친절해서 좋고 커피 넘 맛있습니다 또 갈게요 20 토 2 인 주문 메뉴 썸머 라떼 4.5 썸머 아이스 4.5 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #가락동카페 #플러스마이너스커피 #plusminuscoffee 더 보기
3582,354,5,친절함 덕분 주문 즐거운 기분 좋은 할리스
3582,356,5,친절함 덕분 주문 즐거운 기분 좋은 할리스
3583,2049,3,카페 예뻤는데 시 그 니 처 커피 넘 달아요
3583,591,5,수플레 맛집
3583,236,4,
3584,2223,5,완전 단골 이었 눈데 이사 서 더 못 가요 맨날 얼음 많이 넣어 달라 해서 진짜 많이 우이동 얼음 그 ㅠ 더 보기
3584,2224,5,와플 맛있고 하늘 귀여워요
3585,4048,5,
3585,207,5,점원 목소리 항상 친절하셔서 기분 좋음
3585,1699,5,일주일 한두 번 꼭 가게 되는
3585,271,5,내 인생 최고 카페
3585,4049,5,사장 특유 친절함이 가게 너무 잘 어울려요
3586,3883,5,스프 정말 맛있어요
3586,2266,5,에스프레소 한잔 시켰는데 바로 또 시켰습니다 대단한 곳 입니다
3586,99,5,정말 맛있어요
3587,2304,5,공부 하는 사람 많지만 깔 끔 친절 시원
3587,2809,5,깔 끔 시원 친절 맛
3588,4050,5,스벅 커피 줄
3588,4051,2,커피 생각 별로 였어요 하구 좀 아쉽네요 ㅠ
3589,376,5,오라 그 랏세 드셔 보세요
3589,4052,5,너무 좋은 공간 입니다 사장 돈 화이팅
3590,1291,4,자리 많아 좋고 샌드위치 맛있네요
3590,4053,4,마카롱 좀 딱딱함
3590,602,3,분위기 좋고 예뻐요 커피 별로
3590,1130,2,아아 별로 ㅠ
3590,1952,2,아니 왜 맛
3590,384,4,
3591,4054,1,음료 넘 맛 요 근데 오후 4시 갔었는데 여자 알바생 바쁘지도 않은데 말 한마디 없고 불친절하네요
3591,1028,5,수박 쥬스 최고 최고 친절하셔요
3591,2487,5,친절하고 넓고 조용해서 좋아요
3591,4055,5,
3592,4056,1,아인 슈패너 별로 였어요
3592,3956,5,시설 깨끗하고 알바 넘 친절하십니다 주말 없어지면 안됩니다 아아
3593,1893,5,
3593,1196,4,무난 무난 같아요 맛 괜찮고 물이 이런건 좀 더 센스 있는 곳 될 것 같아요
3593,606,4,미국 팬케익 같은 집 일단 메뉴 비주 얼은 몬스터 맛 오믈렛 치즈 몬스터 진짜 맛있는 곳
3593,80,5,
3593,1556,5,친절하고 여기 맛있어요 커피 존맛 라떼 존맛
3594,2508,5,핸드 드립 라떼 쥬스 맛있어요 사장 직원 친절하시고 직접 로스팅 원두 굿 멀지만 일주일 한 번은 찾게 되네요 사온 원두 집 핸드 드립 해서 마시기 하구요 더 보기
3594,3949,4,마셨는데 직원 친절 하셨어요
3595,4057,5,이사오 나서 우연히 들린 작은 카페 가격 저렴한데 대 용량 무엇 커피 맛 다른 카페 갈 것 없이 여기 가고싶다
3595,1111,5,디카 페인 라떼 일반 라떼 너무 맛있네요
3595,1496,4,맛있어요 인근 카페 가격 양 작은 편입 니
3595,2069,4,감각 꾸며 두셔서 동안 기분 좋았어요 디카 페인 카페인 두 개 다 먹어 봤는데 않지만 둘 다 고소했어요 우유 같은 맛 동네 이런 곳 있어서 좋아요
3596,4058,1,펄 때문 정식 메뉴 주문 11시 ㅜ
3596,4059,2,
3596,1207,2,체험 좋은데 날 벌레 많네요 ㅎㅎ
3596,4060,2,그냥 그래요
3596,4061,4,매장 꽤 넓고 깨끗한 편이 친절하시고 좋아요 그런데 상가 화장실 겁나 오래되고 더러워서 오래 계시는 건 비추에요
3596,4062,5,최공
3597,1229,3,운영 의미 좋은지 모르겠으나 청결 냥 들 관리 부분 의문 입니다 귀 심하게 냥 들도 있었고 관리 안 되고 있는 듯 해요 한 마리 잠깐 제 다리 위 내려갔는데 스크래치 건 그러려니 해도 집 와서 보니 찍혀서 피 ㅠ 이 주신다고 해서 일부러 찾아갔는데 저 좀 실망했어요 좋은 일 하시는데 좀 더 신경 써주시면 좋겠습니다 더 보기
3597,2096,5,엄청 더운 날 갔는데 말 없이 저희 쪽 서 레이 터 틀어주시는 거 보고 갬 덩 배불러서 많이 못 마셨는데 앞 자주 오겠습니다
