0,1,2,3
466,1337,4,여기 최고 초콜렛 너무 빨리 아쉬워요 ㅠㅠㅠ
466,691,5,진짜 디저트 ㅠㅠㅠ 유자 있는거 너무 맛있어요 또 가서 다른 디저트 먹어 볼 용
466,1107,3,라떼 다음 다른거 먹어 봐야겠어요
466,552,4,커피 맛있으나 자리 불편하고 지나치게 어두워요 ㅠㅠ 여기 지나갈 일 있다면 테이크아웃 할것 같아요 매장 불편했습니다
466,211,3,않고 약수 올 때 오기 좋은 정도 였어요 너무 기대 한 건가 요즘 다른 에스프레소 가게 많이 생겨서 비교 ㅠㅠ
466,2047,3,자리 넓고 저렴해서 좋아요 곳 있었는데 너무 힘들어서 도저히 못 외관 뭔가 시원 들어갔는데 노란 인테리어
466,1625,5,커피 진짜 맛있습니다 테린느 꾸 덕 하니 최고 였고 인테리어 나른해져서 좋았어요
466,524,3,카이 막 먹으러 맛있었어요
466,1981,4,커피 맛있어요 근데 디저트 더 더욱 맛있습니다 공간 넓고 작업 하기 좋은 공간 이었어요
466,609,4,에스프레소 바 라서 보통 빨리 마시고 때문 스탠 딩 테이블 요즘 날 좋을 때 잠깐 앉아서 마시고 가니 좋더라구요 커피 말 하지 않아도 그냥 맛있어요 ㅠㅠ 합정 종로 다 가봤는데 언제나 맛있어요 마곡 있는 달아서 에스프레소 같이 시켜서 함께 먹으면 더 좋은 것 같아요
466,610,4,에스프레소 바 라서 보통 빨리 마시고 때문 스탠 딩 테이블 요즘 날 좋을 때 잠깐 앉아서 마시고 가니 좋더라구요 커피 말 하지 않아도 그냥 맛있어요 ㅠㅠ 합정 종로 다 가봤는데 언제나 맛있어요 마곡 있는 달아서 에스프레소 같이 시켜서 함께 먹으면 더 좋은 것 같아요
466,74,3,한번 가볼만 한 카페 다소 비싼 편이 사람 없을 때 가서 그런지 조용하고 경치 즐 기기 좋았어요
466,1417,5,라떼 맛집 해서 가봤는데 진짜 ㅠㅠ
466,941,3,가격 비해 양 너무 적어요 ㅠㅠ
466,419,4,밖 자리 좋고 내부 창가 앞 좋았어요 이드 맛있어요
466,1591,5,두 달 한번 이 쪽 올 때 12시 방문 하는데 진짜 커피 맛집 입니다 혼자 서 몇번 마셨는데 다 맛있어요 ㅠㅠ 사장 친절하시고 매장 조용하니 혼자 커피 즐기고 가기 정말 좋습니다 두 달 뒤 또 갈 예정 최근 또 갔는데 여전히 맛있다 더 보기
466,869,4,너무 친절하시고 아늑한 분위기
466,1301,4,커피 맛있는데 페어 이드 다음 안 같아요 ㅠㅠ 커피 진짜 좋았습니다
466,2048,5,라떼 향 밀크 티 안 마셔 봐서 궁금해서 시켜 봤는데 커피 넣어서 달달 고소하고 향 너무 좋았어요
467,1078,5,사장 친절하시고 음료 맛있음
467,344,3,그냥 저 기프티콘 됨
467,640,2,뭔가 별로 임 맛 밍밍
467,2049,1,리뷰 봐도 하면서 먹어 봤는데 진짜 최악 때문 돈 버림 이렇게 맛없는 음료 처음 먹어 봄 음료 펄 추가 했는데 펄 맛없어서 음료 버림
467,2050,1,이렇게 밍밍 칩 프라 페 첨 먹어 봄 초코 맛 안나 아무 맛 안 남
467,2051,2,바나나 딸기 밀크 티 얼그레이 밀크 티 별로 감자 튀김 괜춘
468,747,3,음료 특별히 맛 아니어서 조금 아쉽다 체인점 대부분 이 부근 다른 곳 경험 해보고 들러 볼 한 정도 2020.06 더 보기
468,170,5,신촌 카페 깔끔한 커피 맛 넓은 공간 마음 드는 곳 2020.06
468,237,4,커피 맛 나쁘지는 않지만 가격 비해 양은 좀 근처 요즘 감성 편안한 좌석 갖춘 카페 찾는다면 가볼만 한 곳 2020.06 더 보기
468,2052,4,언덕 열심히 보람 있는 프렌치토스트 귀여운 강아지
468,1689,3,건물 1 층 카페 공간 작은 편 언덕 위 접근성 썩 좋지 않은 편 커피 맛 평범하고 케이크 맛있음 2020.06 더 보기
468,491,4,내부 마음 들고 생각 조용해서 좋았던 곳 커피 맛 무난 했다 2020.07 더 보기
468,167,4,옛날 주택 느낌 살린 따뜻한 인테리어 조용한 분위기 커피 괜찮은 곳 규모 비해 실내 좌석 많지 않은 편이 아쉽 16 더 보기
468,1330,4,예쁘고 맛있는 차가 있지만 이렇게 곳 싶은 아쉬운 곳 2020.06 더 보기
468,2053,4,이런 동네 이런 카페 있다니 하는 생각 드는 곳 베이커리 류 가성 비도 좋고 맛 좋았다 커피 조금 느껴져서 아쉬움 2020.07 더 보기
469,865,5,쉬 번 맛있어요 매장 작은 편입 니
469,0,5,무화과 케이크 진짜 맛있고 커피 맛있어요 분위기 최공
469,1631,5,커피 아인 슈페 너 너무 맛있어요 근데 노래 카페 분위기 안 아쉬워요 ㅠㅠ
469,2054,5,예쁘고 맛있어요
469,1511,5,nan
469,2055,5,nan
469,1085,5,케위 주스 맛있고 뷰 좋아용 꼭 날씨 좋은 날 가기
469,231,5,nan
469,618,5,분위기 좋아요 테이블 낮아서 편하게 오래 즐길 수 있는 곳 아
469,235,5,nan
469,20,4,nan
469,487,5,nan
469,1804,5,필터 커피 이드 바나나 푸딩 다 너무 맛있고 분위기 외관 좋아요 망원동 같은 카페
469,215,5,nan
469,620,5,nan
470,2056,5,사장 엄청 친절하시고 커피 맛있고 크로 플 도 맛있어요 점심 시간 아메리카노 할인 굿 ㅠㅜ
470,217,5,아래 리뷰 보고 카페라떼 마시러 정말 정말 맛있었어요 어떻게 이렇게 고소하고 부드럽고 살짝 단맛 느껴지고 풍 미가 맛 마음 속 감탄 하게 되는 맛 입니다 오늘 엄마 또 마시러 갈 거 오래오래 맛있는 커피 만들어 더 보기
470,2057,5,아이스 라떼 산미 원두 선택 해서 주문 했어요 고소하고 맛있네요 다음 디저트 같이 먹어 봐야겠어요
470,40,3,분위기 좋았어요 창문 밖 보이는 나무 어딘가 있을 것 같은 카페 바이브 ㅋㅋ 하지만 커피 디저트 것 맛 ㅜㅜ
470,2058,5,사장 엄청 친절하시고 커피 맛있고 크로 플 도 맛있어요 점심 시간 아메리카노 할인 굿 ㅠㅜ
470,32,5,커피 맛있고 케이크 맛있고 좋네요 ㅎㅎ 테이크아웃 커피 천 원 할인
471,2059,4,good
471,389,3,아이스 아메리카노 카페라떼 마셨어요 스콘 애플파이 에그타르트 만원 판매 있어서 같이 먹음 에그타르트 ㅋ 더 보기
471,2060,3,무난 깔끔한 집
471,2061,4,세탁 켤레 만원 친절하셔서 좋습니다 방 24시간 2 층 카페 9시 저녁 8시 운영 카페 넘 예뻐요 더 보기
471,2062,3,8 왜 이리 했더니 음악 없네요 ㅎㅎ 일요일 오후 사람 없어 조용히 이야기 좋았습니다 카페라떼 카푸치노 민트 초코 맛 괜찮았어요 6 클래식 음악 비오는 아침 독서 하기 좋은 분위기 충전기 더 보기
471,2063,4,매장 작아요 포장 이용 합니다
471,2064,4,친구 일찍 도착 해서 친절 깔 끔 화장실 깨끗 라떼 잘 마셨습니다
471,454,4,친절하시고 음료 맛 금액 젤리 샀는데 쫄깃 없고 새 눈 오는 창밖 넘 좋아요
471,2065,5,첫 방문 맛있어요 볼 정말 건강한 맛 아보카도 커피 살짝 했지만 커피 향 진해서 제 조 시간 오래 걸리긴 하지만 친절하시고 분위기 좋아서 담 또 가기 했습니다 일후 오픈 시간 맞춰 도착 씨 러브 카페라떼 이 볼 더 맛있는듯 개인 취향 더 보기
471,2066,3,커피 맛 그닥 공간 넓고 책 보기 좋아요
471,775,5,성북동 투어 하다 우연히 간 곳 언덕 위 포근한 분위기 넘 좋고 커피 맛 나고 받은 느낌
471,2067,4,음악 소리 넘 커요 매장 넓고 깔끔하고 친절하세요
471,2068,4,친구 추천 방문 곳 11시 방문 점심 떡볶이 새우 먹고 후식 카푸치노 라떼 책 사고 얘기 가까우면 매일 가고 싶은 곳 더 보기
471,579,4,맛있어요 특히 버거 잘 어울리는 커피
471,2069,4,시 그 니 처 커피 마셔 봤어요 연유 들어간 달달 맛 예쁜 공간 집 근처 라면 단골 삼 고픈 집 입니당
471,2070,3,친절 깔 끔 음료 맛 쏘 쏘
471,96,4,분위기 좋고 사진 찍기 좋고 맛 있고 친구 즐겁게 먹고 왔어요
471,2071,4,커피 맛있고 분위기 좋고 계단 후 달달 ㅋㅋ 그리고 썰렁해요 담요 있어서 됐어요 더 보기
471,2006,5,오픈 9시 8시 일요일 휴무 오픈 한지 얼마 안되서 깔 끔 저녁 시간 책 보기 좋아용 친절하십니당 고구마 라떼 달달 합니다 더 보기
471,2072,4,집중 하며 책 보기 딱 좋은 곳 날씨 땐 뷰 예술
471,1741,4,점심시간 이용 바닐라 라떼 맛 요
471,970,3,건물 전체 사용 하는데 제 갔을 때 사람 없어서 좀 분위기 나 음악 소리 너무 작아서 그렇게 아이스크림 종류 매장 비해 너무 알바생 많은데 먼가 느낌 암튼 또 가게 같지 않아요 ㅠ 더 보기
471,981,4,조용하고 책 읽기 좋아요
472,2073,5,울 동네 힐링 카페
472,2074,5,카페 아늑하고 주인 친절해요 커피 다른 메 커피 잘 같아요 자주 같아요
472,2075,5,제대로 힐링 가는 카페
472,1981,2,카카오 영업 시간 영업 갔더니
472,919,3,비주 얼 나머지 맛 느낌 커피 떫 텁텁 플랫 화이트 로즈마리 커피 향 방해 한다
472,1086,2,시간 좀 바꿔 허탕
472,167,5,4 번 정도 왔는데 커피 맛 맛있음 그것 가격 양 다 커버 됨 개인 의견
472,2076,5,최고 커피 맛집 여기 맛있게 집도 잘 없음
472,828,2,디저트 세 커피 맛 쓴맛 있고 아무 향 안남 ㅠㅠ 맛있다고 해서 왔는데 디저트 맛있나 봄 ㅜㅠ
472,147,5,귀여운 컵 이브 느낌 나고 좋았어요 잘 마시고 가요
472,2077,2,처음 때 그럭저럭 괜찮은 맛 였는데 점점 커피 맛 동네 있고 인테리어 좋고 자주 오긴 하는데 맛 요새 항상 불만 입니다 개선
473,1725,5,nan
473,1472,5,걷다가 맛집 바이브 느껴져서 원두 사왔는데 훌륭하네요 역시 애용 하게 될듯
473,1473,5,걷다가 맛집 바이브 느껴져서 원두 사왔는데 훌륭하네요 역시 애용 하게 될듯
473,397,5,게이샤 4천원
473,91,5,라떼 맛집
473,1489,5,맛있네요 역시 플레인 요거트 그 따
474,770,5,솔티드 크림 라떼 넘 맛있었어요
474,2078,5,아메 시 그니 쳐 라떼 맛
474,2079,5,라떼 고소하고 너무 맛있어요
474,2080,2,폴바 셋 라떼 짱 근데 건물 나 방향 제 같은 향 너무 머리 아플 지경
474,2007,5,라떼 크림 들어간 커피 모두 맛있어요 베이커리 직접 만드시는데 매우 맛있음 몸 좋은 재료 사용 하시는 듯 사장 좋고 인테리어 예쁘고 화장실 D
475,173,5,평일 오후 여자 직원 너무
475,1867,5,직원 센스 짱 이네요
475,2081,1,직원 매우 불친절합니다
475,2082,4,맛 매우 친절함 매번 생일 파티 되는 곳
475,742,5,친절하고 분위기 좋음
476,1636,5,산미 고소함 밸런스 넘 좋아요 가격 싸고 다만 영업 시간 넘 ㅠ
476,480,5,저 아아 마셨는데 맛있었어용
476,481,5,저 아아 마셨는데 맛있었어용
476,411,2,인테리어 느낌 나쁘지 않고 친절하신데 디카 페인 드립 커피 맛 7천원 하는데 실망했어요 ㅠ
476,1899,5,가격 저렴하고 맛 괜찮아요 산책 하면서 들르기 좋은 카페
476,1459,3,저 아아 마셨는데 가격 저렴하고 가게 힙 친절하고 다 좋은데 커피 맛 걍 평타 ㅠㅠ 아쉬웠어요
477,440,5,장점 커피 맛있다 디저트 맛있다 여럿 가도 편한 분위기 친절한 사장 단점 소리 울 린다 혼자 가긴 쫌 어려운 분위기 다 들 아늑해 보 ㅜㅜ 맞은편 그 카페 훨씬 맛있는데 인스타 거기 자꾸 디저트 커피 맛 여기 훨 더 보기
477,944,4,장점 바뀌는 맛있는 디저트 아기자기한 햇살 들어오는 매장 단점 재료 소진 빠름 소진 줄 서야 함 매장 테이블 있지만 굉장히 협소 자주 줄 서야 하고 품절 빨 맘 야하는 곳 달 않은듯 심심한 맛 생각 할수 있지만 맛있는 디저트 하다 다 좋은데 재료 소진 빠르고 대기 그게 너무 아쉽다 더 보기
477,420,1,장점 사진 메뉴 예쁘다 단점 비싸다 자리 불편 웨이 팅 기다려서 아니고 사진 한번 가볼 법 한 곳 더 보기
477,1145,5,장점 분위기 좋고 자리 편하고 가격 착하고 커피 디저트 다 맛있고 친절하고 이렇게 다 갖춘 카페 단점 없음 동 네 사람 복작복작 항상 사람 가득한 이유 있다 더 보기
477,432,5,장점 가성 비 맛있고 예쁜 디저트 넓고 편한 자리 너무 친절한 사장 예쁜 노란 외관 디저트 단점 커피 별로 디저트 달다 커피 별 로이 별 반 내 리뷰 이었는데 사장 너 어어 무 친절하시다 재개발 되어 이사 오기 전 매장 갔었는데 그 곳 너 어어 무 다닥다닥 한 데 사람 많아서 정말 불편했고 사장 홀로 일 계셨는데 잘 되어서 예쁜 외관 대 즐링 있어서 좋다 더 보기
477,700,1,장점 귀여운 컵 귀여운 매장 편안한 좌석 오래 있어도 괜찮고 널널 조용한 분위기 파운드 먹을만 함 단점 귀 여 움 천 점 이 라면 나머지 짜장면 맛집 갔다가 없어서 가긴 비싸긴 해도 이해 하는데 스콘 무슨 겉바 속 촉 아니고 속이 최악 바깥 마냥 다 망치 망치 치는 찍었는데 안 열 받아서 이 거 드셔 보시 환불 저녁 직원 알바 같아서 사장 이 거 보시 스콘 폐기 하 거나 야할거 같아요 귀 여 움 승부 카페 짜장면 분위기 이 카페 침 더 보기
477,1017,2,21년 사장 술 와인 모던 해 짐 사장 바뀌고 아기자기한 맛 없음 보통 사장 두 분 바뀌고 많이 플랫 별 5 개 두 개 수정 장점 친절한 사장 두 분 착한 디저트 가격 맛 있음 에쏘 메뉴 좋고 리브 레 프릳츠 포스트 번갈아 쓰는 싱글 좋다 햇살 가득한 자리 단점 매장 많이 협소해 자리는 쪼금 불편 그래도 테이블 아님 사랑방 플랫 커피 함께 했으면 하는 따뜻한 매장 더 보기
478,2083,1,주문 좀 제대로 얼음 제외 해달라 했는데 대답 얼음 가득 담아 주심
478,2084,5,고양이 귀엽고 카페 예쁨 ㅜ 테이블 사이 적당해서 좋고 손님 조용한 편이 작업 하기도 좋은데 커피 맛 괜찮음 노트북 가방 가져가면 스크래처 쓰시 귀엽다 괜찮다
478,938,5,인테리어 테이블 간격 넓고 조용해서 좋아요 직원 엄청 친절하시고 빵 커피 맛있어서 또 가고 싶어요 바 테이블 있어서 혼자 가도 좋을 것 같아요
478,2085,5,계단 외부 있는 거 제외 카페 내부 넓고 쾌적함
478,1000,1,24시 아저씨 다리 잠자고 외부 음식 쩝쩝 먹고 관리 안 되는 듯
478,1095,5,요즘 최애 카페 사장 친절하시고 맛 좋아요
478,2086,3,친절하고 좌석 넓고 좋은데 주 문 실수 잦음 사이즈 많음 ㅜ 4 번 갔는데 2 번 실수 였고 사이즈 양은 ㅋㅋㅋㅋㅋㅋㅋㅋ 쉽 처리 좀 제대로 해주세요
478,547,5,넓고 깨끗하고 콘센트 많고 좋음 직원 대부분 친절하고 화장실 깨끗함
478,548,5,넓고 깨끗하고 콘센트 많고 좋음 직원 대부분 친절하고 화장실 깨끗함
479,211,3,무난 해요 기대 봐요 가격 좋음
479,553,5,필터 커피 굿
479,554,5,필터 커피 굿
479,663,5,nan
479,245,5,원두 굳
479,2087,5,원두 굳
479,760,5,nan
480,293,4,위치 빈티 분위기 디저트 맛 정말 좋음 함
480,243,3,사람 없음 명동성당 뷰 좋은데 워낙 인스타 많이 비오는 날 아니면 사람 없는 순간 찾기 아쉬움 가격 않지만 취향 아니어서 좀 아쉬움 분위기 자체 더울 땐 외부 테라스 힘들다
480,2088,4,가성 비 카페 12시 3시 가격 치곤 커피 진 한편 요새 아인 슈페 너 궁금해서 마셨는데 크림 맛있는데 너무 허 커피 못 아쉬움 가게 나름 귀엽다
480,1089,3,갑자기 아인 슈페 너 왔는데 흠 가격 나쁘지 않은데 맛 아쉽다
480,2089,4,흑임자 라떼 추천 받아서 먹었음 커피 굉장히 진하고 흑임자 단맛 고소해서 좋음 매장 매우 협소함
480,644,4,일부러 찾을 정도 아니지만 근처 가볍게 좋은 선택 베이글 구 운 오버 식감 추천 받은 무화과 플 크림 치즈 무화과 별로 안 좋아하는데 아주 맛있게 먹음 곁들인 밀크 티 무난 하게 먹음
480,80,3,궁금해서 한잔 마셔 봄 뭔가 버터 들어간 커피 약간 거부 감 있었는데 스카치 캔디 향 뭔가 커피 맛있었다 다만 매장 너무 협소 테이블 좁고 의자 불편해서 그냥 테이크아웃 한잔 둘 나눠 마셨다 혼자 다 마시면 느끼해서
481,2090,5,요기 배달 주문 시켰는데 주문 빠르고 친절하세요 연유 라떼 맛있네요 ㅎㅎ
481,406,5,케이크 보기 너무 이쁘고 견과류 라즈베리 씹히는 맛 있어서 좋았어요
481,2091,5,멀웨어 특색 있는 공간 좋았고 커피 즐길 수 있어서 좋았습니다 브루잉 커피 맛있어서 앞 원두 구매 할 예정
481,1014,5,브루잉 커피 맛집 닷 공간 좋아요
481,869,5,nan
481,215,5,브루잉 맛있고 에쏘 샷 들어가는 커피 류 맛있어요 직원 원두 구매 했을 때 상세 설명 친절하게 해주셔서 감사했습니다
482,103,5,진짜 스튜 빵 특히
482,292,5,자리 많아서 좋음 사람 없을 때 가니까 매우 한적
482,281,5,라떼 대 존맛 ㅋㅋ
482,1207,5,분위기 대박 용 ㅋㅋㅋ 넘 좋음 ㅠ
482,461,3,직원 무척 친절하지만 테이블 의자 너무 낮고 작고 불편해서 먹기 힘들었어요 발 둘 곳 없습니다 ㅠ 아쉽네요
482,234,5,라떼 맛집
482,2092,5,nan
482,318,3,nan
482,1652,5,라떼 맛있어요 자주 올 게
483,1139,1,자리 좁고 불편한 의자 가득 콘센트 이 리도 없는지 직원 불편한 편안하고 쾌적한 카페 찾는다면 다른데 추천 드려요 좌석 이 리도 없는데 처음 더 보기
483,1021,1,비 좁고 딱딱한 의자 콘센트 찾을 래야 없고 허 접 실내 인테리어 카페 X 네 가 생각나는 매장 파트너 불친절 기본 맛 승부 보는 집 마냥 굉장히 기분 정도 불친절 스타벅스 마냥 맛 영업 하는 매장 여기는 굉장히 긍정 이 여서 아무런 불친절 직원 않는 긍정 사람 가길 바랍니다 더 보기
483,996,1,최악
483,471,1,진짜 음식물 락스 너 나 곳 싱할 정도
483,2093,1,사람 많고 중국인 정신 없는 곳
483,966,1,여자 분 엄청 불친절하고 혹시 불친절하기로 유명한 여긴 인생 너무 긍정 불친절 태도 신분 가기 추천 드립니다 하루 종일 기분
483,672,1,완전 불친절하고 기분 나오는 곳 항상 긍정 기준 싶으면 가기 추천 드리는 곳
483,2080,1,와 직원 시중 직원 갑질 받는 곳 어찌 기분 절로 나오는 곳
483,1450,1,불친절
484,2094,5,마카롱 존맛 탱
484,2095,1,음료 너무 맛없어요 커피 밀크 티 다 맛없어요
484,86,1,비엔나 커피 마셨는데 너무 맛없었어요
484,1256,2,커피 맛있어요 근데 핸드폰 충전 안 해주는 카페 ㅜ
484,2096,3,커피 맛 별로 공간 좋네요
485,631,1,종이 선택 안 하면 빵 알아서 시스템 봄 ㅋㅋㅋ 샌드위치 기본 포장 상단 오픈 된 상태 들고 가라 밀어 줌 ㅋㅋㅋㅋ 적어도 기본 포장 해서 팔 아야 어이
485,7,1,서버 시작 해서 카운터 조리 실 머리 헤치신 제발 머리 단정하게 해주세요 남녀 너무 많아요 긴머리 남자 위생 됨
485,2097,3,휘 낭시 종류 별로 먹어 봤어요 맛있는데 좀 많이 짜요
485,732,1,사장 손님 앉는 테이블 앉아 하면서 전화 받고 있고 시 음식 신선도 떨어짐
485,2098,2,테린느 등 쫀득 베이커리 너무 먹을 수가 없고 밀가루 반죽 맛 커피 다른건 다 괜찮던데
486,160,2,좌석 간격 좁고 사람 너무 많고 스콘 그렇게 맛있는지 모르겠고 비싸고 스콘 케이크 위 덮개 줬으면 좋겠다
486,1184,4,카페 분위기 좋고 쿠키 케이크 둘 다 무난 하게 맛있어요
486,2099,5,메뉴 전부 도장 해보고 싶다 카페 묵직한 초콜렛 맛 잘 3천원 더 내고 추가 해서 먹는 것 추천
486,151,5,필링 확실히 풍부한 맛 난다 쑥 유자 바질 유자 말차 세 가지 먹어 봤는데 재료 특색 잘
486,1908,5,망고 요거트 코코넛 펄 추가 모든 견뎌내던 때 있었음
486,2100,5,테이크아웃 하면 천원 할인 이 가격 이 맛 아주 합리 다크 바닐라 플랫 화이트 맛있었다
486,212,5,커피 맛있고 뷰 좋음 사람 그나마 적 평일 오전 다시 오고 싶다
486,1912,5,감동 맛 10분
486,2101,4,에그타르트 맛있었다 쑥 우유 마들렌 쑥맛 은은하게 났다
486,167,5,이런 분위기 카페 존재 한다는 별 5 점
486,432,5,애플 크 럼블 존맛 가게 넓지 않아 자리 없을 때 많다
486,1707,5,당 0 먹어도 맛있음
486,148,5,얼 카페 아이스 마셨는데 맛있었어요 다음 번 진짜 추운 날 핫 마셔 봐야 징
486,235,5,뷰 맛집
486,1804,5,바나나 푸딩 먹어 본 바나나 푸딩 중 가장 바나나 맛 생각 덜 달아서 좋았음 커피 크림 라떼 오렌지 시럽 오렌지 시럽 맛 생각 많이 나지 않았다 처음 않고 때 존재 감 느껴져 메뉴 사장 메뉴 설명 친절히 잘 해주셨다 테이블 않고 간격 넓어 편하게 있을 만 공간 이었다 시간 우기 위해 큰 기대 않고 곳 핫 플 가게 앞 찍으시는 분 더 보기
486,448,4,무난 하게 맛있는 디저트 적당히 예쁜 분위기
487,2102,4,제대로 꾸 덕함 기본
487,2103,2,레드 벨벳 크림 치즈 아닌 화이트 초콜릿 의외 였음 너무 달아서 아쉬움 콜드 브루 라떼 단맛 강함 깔끔한 인테리어 마음 들었음
487,906,4,2 층 좌석 심하게 아쉬움
487,1231,4,민트 음료 맛있다 복숭아 요거트 였나 마카롱 아주 맛있었다
487,85,4,기대 커피 괜찮고 티 맛있음 가격 좀 아쉽다
487,2104,5,산책 하다가 아아 땡겨서 들렀는데 커피 꽤 맛있음 뷰 탁 성내천 앉아서 멍 대화 하기 좋다 편안한 동네 카페 분위기
487,907,4,티 맛있음 커피 마들렌 쏘 쏘
487,1912,5,쿠키 정말 맛있다
487,2105,5,재료 신선하고 진짜 너무 맛있어요 양도 많아요 먹으면 배 적당히 정도 너무 너무 맛있어요 ㅠㅠㅠ
487,2106,5,커피 마들렌 다 좋았음
487,473,4,커피 꽤 맛있다 크로 플 도 맛남 루프 탑 좋음 내부 너무 좁아서 별 한개 좁은 자리 테이블 너무 다닥다닥 붙여 놔서 시끄럽고 비 좁아서 사람 많으면 대화 안됨
487,809,4,크로 플 맛있고 커피 괜찮다 다만 내부 소리 꽤 울 린다 목 아픔
488,1541,1,원 두 종류 많아서 맛 차이 여쭤 봐도 원두 설명 안 해주세요 그냥 산미 정도 보고 알아서 식
488,2107,5,에스프레소 잘 마셨습니다 사장 친절하시고 매장 아담하고 아늑하고
488,85,5,딸기 커피 독특하고 공 새로웠습니다
488,53,3,커피 아쉽네요
488,1309,5,친절해요
488,1050,5,공간 디자인 정말 멋집니다 디저트 품절 넘 아쉬웠지만 또 갈게요
489,1360,1,최악 리얼 딸기 라떼 주문 했는데 얼음 컵 이 이상 됨 퍼센트 꼴 세 모금 먹으니 없음 ㅋㅋㅋㅋㅋ 완전 사기 기분
489,2063,1,파트너 무척 친절한데 화장실 관리 전혀 ㅠ 갈 때 마음 준비 하고 가야 함 ㅠㅠ 꽉꽉 아예 냄새 또 아무리 청소 좀 해주세요
489,2108,1,평일 점심 일 하는 안경 끼 머리 묶은 여자 겁나 불친절 인사 하는 꼴 못 봤음 직원 좀 해 좀 먹고
489,1305,1,매장 자체 좌석 수가 앉기 불편 테이크아웃 했는데 음료 채워져있었네요 이렇게 음료 량 제대로 안 스벅 여기 처음
489,2109,1,오후 평일 머리 묶은 여자 알바 불친절 서비스 태도 시장 더 듯 억세
489,2110,1,좌석 수도 적고 불친절
489,2111,1,이렇게 음료 제조 엉망 하는 스벅 처음 이 그란 데 사이즈 적절한 아이스 평일 오후 안경 낀 남자 파트너 초 짜 티 내지 제조 좀 더 해 불친절한 태도 좀 파트너 끼리 히 히 덕 거림 손님 응대 안 담 반복 되면 대고 컴 플레인 씨 건 다 더 보기
489,1972,5,보통 고객 많으면 하게 응대 하는데 여긴 진심 어린 넘치네요 기분 좋게 커피 마시며 머물다 갑니다
490,555,5,분위기 맛
490,140,5,가격 있지만 진짜 맛있음 ㅠㅠㅠ
490,2112,4,깔끔한 인테리어 적당한 맛 가격
490,209,4,커피 맛있고 티라미수 맛있어요 ㅠㅠㅠ 좌석 많이 없어서 조용한 편이
490,1393,5,아늑한 공간 완전 전문 홍차 소중한 곳
491,1253,1,수박 주스 7천원 ㅋㅋ 노맛 물 수박 즙
491,735,5,친절하고 맛있어용
491,971,3,예쁘고 맛있는데 너무 비싸네요 이만원
491,754,5,분위기 맛
491,409,3,어 두운 분위기 딱 딱 음료 비쌈
491,633,5,넓고 맛있음 추천 음악 소리 너무 큼
491,2113,5,배달 겁나 빠르고 맛 있음
491,1621,4,매장 넓음
491,1808,4,넓음 스타벅스
491,477,5,마카롱 진짜 귀 여 움
491,2114,5,포장 주문 시간대 잘 해주셔서 최공 맛 최공
491,269,5,와 사장 개 친절함 가격 홍대 진짜 저렴하고 카페 자체 깨끗함
491,2115,3,맛 있고 넓은데 지하철 소리 심해
491,935,2,soso
491,2116,3,베이커리 노맛 다 티 그릇 욥
491,1158,4,존맛 분위기 좋음 사람 진짜 화장실 휴지 없고 화장실 별로
491,2117,5,매장 넓고 친절하 심 화장실 매 장안 있는데 깨끗함
491,2118,5,매장 넓고 친절하 심 화장실 매 장안 있는데 깨끗함
491,2119,3,카페 예쁨 화장실 쫌
491,1128,3,넓음 자리 많아서 좋음
491,914,3,맛있어요 사람 많아서 시끄러울 뿐
491,1064,5,2 층 있고 너무 예뻐요 카페 따 듯 개 추천
491,1896,5,역대 버블티 였어요 쩐주
491,1348,5,사장 친절하시고 앉는 자리 엄청 넓어요 ㅋㅋㅋ 카페 추천
491,1250,5,인절미 케이크 싸 정도 맛있음 개 추천 알바생 쏘 드
491,2120,5,인생 케이크 티 다 존맛
492,1505,1,메 커피 맛 하나 안나 커피 커피 맛남 메 커피 하는 판촉 행사 전혀 모름
492,164,1,불친절 화장실 상가 공용 관리 별로 개 움
492,2121,4,사장 같은 분 때 진짜 내 취향 분 따라 아메리카노 맛 해서 별 한개 뺍니다 ㅜㅜ
492,2122,1,싸가지 없어서 별로 시켜 먹고 싶지 않은 곳
492,1518,1,1 인 테이블 더 놓던가 테이블 얹으세요 모르는 사람 바로 옆 코로나 걱정 하며 커피 하나요 진짜 별로 여기
492,2123,3,원두 산미 높아서 아쉽
493,211,4,오렌지 슬러시 커피 맛있었는데 이름 ㅎ 가게 좁고 좀 북적 거리 편이 또 갈 의향 있음 다음 번 레몬 슬러시 올라간 먹어 그리고 기본 에스프레소 꼭 설탕 빼고 드세요 제 입맛 너무
493,42,4,오렌지 바질 케이크 맛있어요 커피 무난 크고 깔끔해서 노트북 작업 하러 가기 좋아요
493,1927,4,피스타치오 맛있어요 근데 비쌈 근데 맛있음 그치만 비쌈 ㅠㅠ 그치만 맛있으니까 드세요
493,2124,5,사장 너무 친절하시고 넘치세요 그리고 밀크 티 진짜 맛있어요 커피 세 잔 마셨는데 다 맛있고 너무 너무 ㅜㅜ 집 근처 매일 아침 갔을 것 같아요 단골 싶은 가게 약수 올 때 자주 갈게요
493,2125,5,사장 친절하시고 카페 전반 엄청 조용해서 좋아요 손님 대부분 공부 하러 오신 분 많아요 조용하고 아늑한 느낌 입니다
494,915,5,너무 좋고 친절하세요
494,1339,5,좋아요
494,2126,5,
494,2127,5,조아요
