0,1,2,3
1355,119,2,커피 문화 차 문화 란 무엇 일까 눈 보기 좋고 멋 가득한 공간 서서 것 한잔 넣고 떠나듯 카페인 확 넣고 것 커피 문화 참 배려 없는 요즘 멋 커피 세상 더 보기
1356,3001,5,크로 플 말차 라떼 치즈케잌 다 맛있어요
1356,774,1,아메리카노 라떼 그냥 타서 주 신 건가 너무 밍밍 맛없어요 그리고 오후 2시 다 오픈 시간 커피 나올 때 한참 기다려 그리고 남자 알바생 심하게 불친절했어요 같이 간 사람 다 들 느낄 정도 뭐 뷰 좋아요
1356,3002,5,아메리카노 좋아요
1356,119,5,라떼 맛 괜찮았어요
1357,3003,1,불친절
1357,1724,5,넓진 않지만 친절하시고 차분한 분위기 좋아요
1357,793,5,커피 정말 넘 맛있 쿠키 리치 편이 당 날 맨날 가고싶어요
1357,2365,2,친절하시고 빵 모양새 보기 좋았지만 소금 빵 많이 질
1358,1230,3,음료 특별히 뛰어난 맛 아니어서 조금 아쉽다 체인점 대부분 이 부근 다른 곳 경험 해보고 싶다면 들러 볼 한 정도 2020.06 더 보기
1358,281,5,신촌 카페 깔끔한 커피 맛 넓은 공간 마음 드는 곳 2020.06
1358,428,4,커피 맛 나쁘지는 않지만 가격 비해 양은 좀 근처 요즘 감성 편안한 좌석 갖춘 카페 찾는다면 가볼만 한 곳 2020.06 24 더 보기
1358,1812,4,언덕 열심히 보람 있는 프렌치토스트 귀여운 강아지
1358,1004,3,건물 1 층 카페 공간 작은 편 언덕 위 접근성 썩 좋지 않은 편 커피 맛 평범하고 케이크 맛있음 2020.06 11 더 보기
1358,841,4,내부 마음 들고 생각 조용해서 좋았던 곳 커피 맛 무난 했다 2020.07 더 보기
1358,275,4,옛날 주택 느낌 살린 따뜻한 인테리어 조용한 분위기 커피 괜찮은 곳 규모 비해 실내 좌석 많지 않은 편이 아쉽 16 더 보기
1358,642,4,예쁘고 맛있는 차가 있지만 이렇게 곳 싶은 입지 아쉬운 곳 2020.06 더 보기
1358,1118,4,이런 동네 이런 카페 있다니 하는 생각 드는 곳 베이커리 류 가성 비도 좋고 맛 좋았다 커피 조금 연하게 느껴져서 아쉬움 2020.07 05 더 보기
1359,3004,5,분위기 좋은 동 네 카페 꽤 오래 다녔는데 음료 늘 맛있음 조용 따뜻해요 여자 사장 너무 친절하고
1359,997,5,여기 맛있긴한데 남자 직원 교육 필요할 것 같아요
1359,1684,5,사장 친절하시고 공간 너무 좋아오
1360,1405,5,쉬 림프 번 맛있어요 매장 작은 편입 니
1360,3,5,무화과 케이크 진짜 맛있고 커피 맛있어요 분위기 최공
1360,2428,5,커피 아인 슈페 너 너무 맛있어요 근데 노래 카페 분위기 안 어울려서 아쉬워요 ㅠㅠ
1360,3005,5,예쁘고 맛있어요
1360,2286,5,nan
1360,3006,5,nan
1360,1724,5,케일 주스 맛있고 뷰 좋아용 꼭 날씨 좋은 날 가기
1360,421,5,nan
1360,1042,5,분위기 좋아요 테이블 낮아서 편하게 오래 즐길 수 있는 곳 아
1360,425,5,nan
1360,23,4,nan
1360,557,5,nan
1360,2633,5,필터 커피 이드 바나나 푸딩 다 너무 맛있고 분위기 외관 좋아요 망원동 보물 같은 카페
1360,385,5,nan
1360,300,5,nan
1361,1866,2,않은 자물쇠 몰입도 확 문제 하나 ㅋㅋㅋ 직원 다 제대로 체크 해야 될듯 그래도 사과 제대로 더 보기
1361,1416,1,버터 갈릭 감자 튀김 시킴 사진 이 흰 가루 눈꽃 가루 ㅋㅋ 내 여기 몇번 왔는데 알바생 보고 흰 가루 찾아 보라 저기 절대 안보 ㅋㅋㅋㅋㅋ 결국 가루 따로 ㅋㅋㅋ 더 보기
1361,886,1,방 탈출 많이 해 본 사람 여 가지 마세요 문제 적고 인테리어 별로 방도 두 개 끝 가본 곳 돈 아까 움 플레이 했음 스토리 설명 없고 개 억지 남자 알바 싸가지 없음 더 보기
1362,159,4,그냥 괜찮아요
1362,3007,1,단발머리 알바생 너무 불친절해요 ㅜㅜ 다시는 안 오고싶어요
1362,3008,2,달고나 부스러기 라떼 ㅎㅎ
1363,3009,5,사장 엄청 친절하시고 커피 맛있고 크로 플 도 맛있어요 점심 시간 아메리카노 할인 굿 ㅠㅜ
1363,251,5,아래 리뷰 보고 카페라떼 마시러 정말 정말 맛있었어요 어떻게 이렇게 고소하고 부드럽고 살짝 단맛 느껴지고 풍 미가 뛰어난 맛 마음 속 깊이 감탄 하게 되는 맛 입니다 오늘 엄마 또 마시러 갈 거 오래오래 맛있는 커피 만들어 주세요 더 보기
1363,2728,5,아이스 라떼 산미 덜한 원두 선택 해서 주문 했어요 고소하고 맛있네요 다음 디저트 같이 먹어 봐야겠어요
1363,55,3,분위기 좋았어요 창문 밖 보이는 나무 방콕 있을 것 같은 카페 바이브 ㅋㅋ 하지만 커피 디저트 기대한 것 맛 평범했습니다 ㅜㅜ
1363,3010,5,사장 엄청 친절하시고 커피 맛있고 크로 플 도 맛있어요 점심 시간 아메리카노 할인 굿 ㅠㅜ
1363,38,5,커피 맛있고 케이크 맛있고 좋네요 ㅎㅎ 테이크아웃 커피 천 원 할인
1364,1047,5,공 사 중이 ㅠ
1364,2650,5,바나나 푸딩 맛있어요 ㅠㅠ
1364,898,3,내 알던 카이 막 맛 좀 다르다
1364,1423,5,동네 맛집 쥬스 딸기 요거트 스무디 추천 쿠키 케이크 등 종류 많고 크로 플 맛있음
1365,3011,4,good
1365,705,3,아이스 아메리카노 카페라떼 마셨어요 스콘 애플파이 에그타르트 만원 판매 있어서 같이 먹음 에그타르트 남겼습니다 ㅋ 더 보기
1365,995,3,무난 깔끔한 집
1365,3012,4,세탁 켤레 만원 친절하셔서 좋습니다 빨래 방 24시간 2 층 카페 9시 저녁 8시 운영 카페 넘 예뻐요 더 보기
1365,3013,3,8 왜 이리 했더니 음악 없네요 ㅎㅎ 일요일 오후 사람 없어 조용히 이야기 좋았습니다 카페라떼 카푸치노 민트 초코 맛 괜찮았어요 6 클래식 음악 비오는 아침 독서 하기 좋은 분위기 충전기 더 보기
1365,3014,4,매장 작아요 포장 이용 합니다
1365,3015,4,친구 일찍 도착 해서 친절 깔 끔 화장실 깨끗 라떼 잘 마셨습니다
1365,772,4,친절하시고 음료 맛 금액 젤리 샀는데 쫄깃 없고 새 눈 오는 창밖 넘 좋아요
1365,1474,5,첫 방문 맛있어요 볼 정말 건강한 맛 아보카도 커피 살짝 했지만 커피 향 진해서 제 조 시간 오래 걸리긴 하지만 친절하시고 분위기 좋아서 담 또 가기 했습니다 일후 오픈 시간 맞춰 도착 씨 오브 카페라떼 아사 이 볼 더 맛있는듯 개인 취향 더 보기
1365,2370,3,커피 맛 그닥 공간 넓고 책 보기 좋아요
1365,1262,5,어제 투어 하다 우연히 간 곳 언덕 위 포근한 분위기 넘 좋고 커피 맛 나고 대접 받은 느낌
1365,3016,4,음악 소리 넘 커요 매장 넓고 깔끔하고 친절하세요
1365,3017,4,친구 추천 방문 곳 11시 방문 이른 점심 떡볶이 새우 볶음밥 먹고 후식 카푸치노 라떼 책 사고 얘기 가까우면 매일 가고 싶은 곳 더 보기
1365,988,4,맛있어요 특히 버거 잘 어울리는 커피
1365,2611,4,시 그 니 처 커피 마셔 봤어요 연유 들어간 달달 맛 예쁜 공간 집 근처 라면 단골 삼 고픈 집 입니당
1365,1931,3,친절 깔 끔 음료 맛 쏘 쏘
1365,151,4,분위기 좋고 사진 찍기 좋고 맛 있고 친구 즐겁게 먹고 왔어요
1365,3018,4,커피 맛있고 분위기 좋고 계단 후 달달 ㅋㅋ 그리고 썰렁해요 무릎 담요 있어서 도움 됐어요 더 보기
1365,2921,5,오픈 9시 8시 일요일 휴무 오픈 한지 얼마 안되서 깔 끔 저녁 시간 책 보기 좋아용 친절하십니당 고구마 라떼 달달 합니다 더 보기
1365,1666,4,차분히 집중 하며 책 보기 딱 좋은 곳 날씨 땐 뷰 예술
1365,2547,4,점심시간 이용 바닐라 라떼 맛 요
1365,538,3,건물 전체 사용 하는데 제 갔을 때 사람 없어서 그랬는지 좀 분위기 나 할까 음악 소리 너무 작아서 그렇게 아이스크림 종류 매장 비해 너무 알바생 많은데 먼가 느낌 암튼 또 가게 될거 같지 않아요 ㅠ 더 보기
1365,1593,4,조용하고 책 읽기 좋아요
1366,3019,5,주말 오전 알바생 손 엄청 심
1366,1821,3,아아 맛없음 ㅠㅠ 달달 커피 먹을만 함
1366,1521,3,강아지 산책 하다 커피한잔 마시면서 잠시 쉬 좋음
1367,3020,5,울 동네 힐링 카페
1367,3021,5,카페 아늑하고 주인 친절해요 커피 다른 메 커피 잘 같아요 자주 올거 같아요
1367,3022,5,제대로 힐링 가는 카페
1367,1182,2,카카오 영업 시간 영업 갔더니
1367,41,3,비주 얼 나머지 맛 느낌 커피 떫 텁텁 플랫 화이트 로즈마리 커피 향 방해 한다
1367,792,2,시간 좀 바꿔 허탕
1367,275,5,4 번 정도 왔는데 커피 맛 맛있음 그것 가격 양 다 커버 됨 개인 의견
1367,2136,5,방학동 최고 커피 맛집 여기 맛있게 뽑는 집도 잘 없음
1367,1347,2,디저트 사드 세 커피 맛 쓴맛 있고 아무 향 안남 ㅠㅠ 맛있다고 해서 왔는데 디저트 맛있나 봄 ㅜㅠ
1367,257,5,귀여운 트리 컵 마시니 느낌 나고 좋았어요 잘 마시고 가요
1367,3023,2,처음 때 그럭저럭 괜찮은 맛 였는데 점점 커피 맛 동네 있고 인테리어 좋고 자주 오긴 하는데 맛 요새 항상 불만 입니다 개선
1368,1480,5,nan
1368,2082,5,걷다가 맛집 바이브 느껴져서 원두 사왔는데 훌륭하네요 역시 애용 하게 될듯
1368,2083,5,걷다가 맛집 바이브 느껴져서 원두 사왔는데 훌륭하네요 역시 애용 하게 될듯
1368,713,5,게이샤 4천원
1368,131,5,라떼 맛집
1368,455,5,맛있네요 파스쿠찌 역시 플레인 요거트 그 따
1369,1691,2,비싸요 디카 페인 너무 밍밍 플랫 화이트 쓰고 카페 에어컨 너무 추워요 ㅜ 아쉽 공간 옥상 실내 좋은 편
1369,2172,4,커피 맛 향 점점 갈 때 더 좋음 요 할인 해주는 음료 있는데 골라 먹는 재미 있어요 늘 주심 다만 라지 사이즈 있으면 하는
1369,3024,4,오늘 첫 방문 했어요 자리 넓고 좋은데 에어컨 소음 좀 큰 편이 무엇 넘 추워서 아쉬워요 온도 관리 조금 더 해주면 좋을듯 해
1369,3023,3,프렌치토스트 맛있어요 자리 많아 좋은데 직원 친절하지 않아요
1370,741,1,nan
1370,539,1,가성 비 정말 정말 안 좋음 아무리 분위기 좋다고 해도 비틀어진 개미 똥 주는 거 보고 진짜 정이 떨어짐 가격 너무 심함 가격 비싼 게 아니라 퀄리티 너무 후
1370,2335,5,내부 화장실 있어서 너무 좋아요
1370,2969,5,nan
1370,800,5,케이크 너무 맛있구 예쁘구 공간 좋 습 니당
1371,955,5,치즈 케익 진짜 대박 또
1371,400,5,커피 맛있지만 휘 낭시 까눌레 솔티드 카라멜 조각 케익 등등 다 맛있어요 영업 시간 조금 더 좋겠어요 ㅠㅠㅠ
1371,1917,5,오렌지 쥬스 너무 맛있고 직접 커피 맛있음 다시 갈 의향 너무 너무 있음
1372,1257,5,솔티드 크림 라떼 넘 맛있었어요
1372,2521,5,아메 시 그니 쳐 라떼 맛
1372,3025,5,라떼 고소하고 너무 맛있어요
1372,2975,2,폴바 셋 라떼 짱 근데 건물 나 방향 제 같은 향 너무 쎄서 머리 아플 지경
1372,250,5,라떼 크림 들어간 커피 모두 맛있어요 베이커리 직접 만드시는데 매우 맛있음 몸 좋은 재료 사용 하시는 듯 사장 좋고 인테리어 예쁘고 화장실 깨끗합니다 D
1373,933,5,1 대 1 약속 이후 가장 먼저 생각나는 곳 오픈 할 때 공간 조금 작 커피 아닌 티 종류 많아서 늦은 저녁 커피 못 마시는 친구 자주 갑니다 타르트 블루베리 타르트
1373,628,5,최애 카페 입니다 사장 오래오래 운영 해주세요 ㅠㅠ 맛 가격 공간 넘나 완벽 아메리카노 외 거의 안 마시는데 쑥 우유 먹어 보고 갈 때 고민 해요 개인 디저트 초코 마들렌 가장 많이 먹습니다 조곤조곤 이야기 하기에도 간단하게 일 하기에도 좋은 공간 입니다
1373,973,4,일단 샤 수 길 이정 넓이 테이블 간격 갖춘 공간 찾기 점 자주 방문 하게 하는 것 같아요 커피 평타 굴뚝 빵 한번 드셔 볼 합니다 큰 빵 작은 빵
1374,947,2,1 층 매우 좁고 단 합니다 낡은 느낌 강하고 실제 테이블 간격 매우 좁습니다 오전 손님 적 때 괜찮았으나 오후 저녁 시간 옆 앞 매우 복잡하고 불편할 것 보입니다
1374,940,4,생긴지 얼마 되지 않아 깔끔하고 좋습니다 다만 구석 진 자리 자리 별로 많지 않고 전체 뻥 공간 가운데 많은 테이블 차지 있습니다 그리고 사람 항상 많아요 ㅎㅎ
1374,1753,2,비 좁고 번잡 해요 안쪽 테이블 간격 너무 좁아 모여있는 분위기 연출 함
1375,284,5,평일 오후 여자 직원 너무
1375,2702,5,직원 센스 짱 이네요
1375,146,1,직원 매우 불친절합니다
1375,2031,4,맛 매우 친절함 매번 생일 파티 되는 곳
1375,1220,5,친절하고 분위기 좋음
1376,1383,5,산미 고소함 밸런스 넘 좋아요 가격 싸고 다만 영업 시간 넘 ㅠ
1376,140,5,저 아아 마셨는데 맛있었어용
1376,141,5,저 아아 마셨는데 맛있었어용
1376,729,2,인테리어 느낌 나쁘지 않고 친절하신데 디카 페인 드립 커피 맛 7천원 하는데 실망했어요 ㅠ
1376,1700,5,가격 저렴하고 맛 괜찮아요 산책 하면서 들르기 좋은 카페
1376,2034,3,저 아아 마셨는데 가격 저렴하고 가게 힙 친절하고 다 좋은데 커피 맛 걍 평타 ㅠㅠ 아쉬웠어요
1377,419,5,분위기 좋고 작업 좋을 것 같은 곳
1377,898,4,산미 없는 아이스커피 주문 했는데 고소하고 넘 맛있었어요 빨대 입 닿는 부분 손 잡고 주셨어요 ㅠ
1377,3026,5,쿠키 여러 종류 먹어 봤는데 다 맛있네요
1377,3027,3,우유 스팀 아쉬웠습니다
1378,717,5,장점 커피 맛있다 디저트 맛있다 여럿 가도 도란도란 편한 분위기 친절한 사장 단점 소리 울 린다 혼자 가긴 쫌 어려운 분위기 다 들 도란도란 보 ㅜㅜ 맞은편 그 카페 훨씬 맛있는데 인스타 거기 자꾸 디저트 커피 맛 여기 훨 더 보기
1378,1528,4,장점 바뀌는 맛있는 디저트 아기자기한 햇살 들어오는 매장 단점 재료 소진 빠름 소진 줄 서야 함 매장 테이블 있지만 굉장히 협소 자주 먹고싶은데 줄 서야 하고 품절 빨 맘 야하는 곳 달 않은듯 심심한 맛 생각 할수 있지만 맛있는 디저트 하다 다 좋은데 재료 소진 빠르고 대기 그게 너무 아쉽다 더 보기
1378,741,1,장점 사진 메뉴 예쁘다 단점 비싸다 자리 불편 웨이 팅 기다려서 아니고 호기심 사진 찍으러 한번 가볼 법 한 곳 더 보기
1378,1561,5,장점 분위기 좋고 자리 편하고 가격 착하고 커피 디저트 다 맛있고 친절하고 이렇게 다 갖춘 카페 단점 없음 동 네 사람 복작복작 항상 사람 가득한 이유 있다 더 보기
1378,134,5,장점 가성 비 훌륭 맛있고 예쁜 디저트 넓고 편한 자리 너무 친절한 사장 예쁜 노란 외관 디저트 단점 커피 별로 디저트 달다 커피 별 로이 별 반 내 리뷰 이었는데 사장 너 어어 무 친절하시다 재개발 되어 이사 오기 전 매장 갔었는데 그 곳 너 어어 무 다닥다닥 한 데 사람 많아서 정말 불편했고 사장 홀로 일 계셨는데 잘 되어서 예쁜 외관 대 즐링 볼수 있어서 좋다 더 보기
1378,1167,1,장점 귀여운 컵 귀여운 매장 편안한 좌석 오래 있어도 괜찮고 널널 조용한 분위기 파운드 먹을만 함 단점 귀 여 움 천 점 이 라면 나머지 빵점 짜장면 맛집 갔다가 없어서 가긴 비싸긴 해도 맛있으면 이해 하는데 스콘 무슨 겉바 속 촉 아니고 속이 최악 3일 바깥 마냥 다 망치 망치 치는 동영상 찍었는데 동영상 안 열 받아서 이 거 드셔 보시 환불 저녁 직원 알바 같아서 사장 이 거 보시 스콘 팔지 하 거나 하셔 같아요 귀 여 움 승부 카페 짜장면 분위기 이 카페 침 더 보기
1378,1628,2,21년 사장 술 와인 들어가고 모던 해 짐 사장 바뀌고 아기자기한 맛 없음 보통 사장 두 분 바뀌고 많이 플랫 별 5 개 두 개 수정 장점 친절한 사장 두 분 착한 디저트 가격 맛 있음 에쏘 메뉴 좋고 리브 레 프릳츠 커핑 모모스 쓰는 싱글 좋다 햇살 가득한 자리 단점 매장 많이 협소해 자리는 쪼금 불편 그래도 테이블 아님 공릉동 플랫 커피 함께 했으면 하는 따뜻한 매장 더 보기
1379,3028,1,주문 좀 제대로 얼음 제외 해달라 했는데 대답 얼음 가득 담아 주심
1379,3029,5,고양이 귀엽고 카페 예쁨 ㅜ 테이블 사이 적당해서 좋고 손님 조용한 편이 작업 하기도 좋은데 커피 맛 괜찮음 노트북 가방 가져가면 스크래처 쓰시 귀엽다 괜찮다
1379,1520,5,인테리어 독특한데 테이블 간격 넓고 조용해서 좋아요 직원 엄청 친절하시고 빵 커피 맛있어서 또 가고 싶어요 바 테이블 있어서 혼자 가도 좋을 것 같아요
1379,3030,5,계단 외부 있는 거 제외 카페 내부 넓고 쾌적함
1379,66,1,24시 아저씨 다리 잠자고 외부 음식 쩝쩝 먹고 관리 안 되는 듯
1379,1731,5,요즘 최애 카페 사장 친절하시고 맛 좋아요
1379,3031,3,친절하고 좌석 넓고 좋은데 주 문 실수 잦음 사이즈 많음 ㅜ 4 번 갔는데 2 번 실수 였고 사이즈 양은 ㅋㅋㅋㅋㅋㅋㅋㅋ 쉽 처리 좀 제대로 해주세요
1379,184,5,넓고 깨끗하고 콘센트 많고 좋음 직원 대부분 친절하고 화장실 깨끗함
1379,185,5,넓고 깨끗하고 콘센트 많고 좋음 직원 대부분 친절하고 화장실 깨끗함
1380,3,5,유일한 단점 오픈 오래 안 하나 맨날 ㅠ
1380,2286,5,넓진 않지만 쾌적하고 분위기 너무 좋아요 강아지 출입 가능합니다 커피 맛있어서 추천 합니다
1380,1004,4,깔끔하고 괜찮았어용 무난 무난 인테리어 예뻐요
1381,381,3,무난 해요 기대 컸나 봐요 가격 좋음
1381,298,5,필터 커피 굿
1381,299,5,필터 커피 굿
1381,1099,5,nan
1381,435,5,원두 굳
1381,3032,5,원두 굳
1381,1246,5,nan
1382,28,2,별로 공간 커피 딱히
1382,376,3,큰 특별함은 잘 모르겠어요
1382,220,3,골목 신기하게 있어요 가게 시 그 니 처 커피 글쎄 커피 걍 레몬 넣은 후기 보 푸딩 됐나 바
1383,1268,5,매장 깨끗하고 맛있고 친절해서 좋은 곳
1383,3033,5,직원 친절해서 참 좋았던
1383,2851,5,매장 쾌적하고 종류 다양해서 좋아요
1384,75,4,위치 빈티 분위기 디저트 맛 정말 좋음 함
1384,433,3,사람 없음 명동성당 뷰 좋은데 워낙 인스타 많이 비오는 날 아니면 사람 없는 순간 찾기 아쉬움 가격 않지만 취향 아니어서 좀 아쉬움 분위기 자체 더울 땐 피하 외부 테라스 힘들다
1384,3034,4,가성 비 카페 12시 3시 가격 치곤 커피 진 한편 요새 아인 슈페 너 궁금해서 마셨는데 크림 맛있는데 너무 허 커피 못 아쉬움 가게 나름 귀엽다
1384,1727,3,갑자기 아인 슈페 너 왔는데 흠 가격 나쁘지 않은데 맛 아쉽다
1384,3035,4,흑임자 라떼 추천 받아서 먹었음 커피 굉장히 진하고 흑임자 단맛 고소해서 좋음 매장 매우 협소함
1384,1076,4,일부러 찾을 정도 아니지만 근처 가볍게 좋은 선택 베이글 구 운 오버 식감 추천 받은 무화과 플 크림 치즈 무화과 별로 안 좋아하는데 아주 맛있게 먹음 곁들인 밀크 티 무난 하게 먹음
1384,120,3,궁금해서 한잔 마셔 봄 뭔가 버터 들어간 커피 약간 거부 감 있었는데 스카치 캔디 향 뭔가 크리미 커피 맛있었다 다만 매장 너무 협소 테이블 좁고 의자 불편해서 그냥 테이크아웃 한잔 둘 나눠 마셨다 혼자 다 마시면 느끼해서
1385,621,2,시설 오픈 지 얼마 안 돼서 좋은데 무선통신 불편합니다 연결 자꾸
1385,2106,5,깨끗 넓고 직원 교육 잘 되어 있음 실내 흡연 공간 있음
1385,2107,5,깨끗 넓고 직원 교육 잘 되어 있음 실내 흡연 공간 있음
1385,1277,1,다른 건 좋은데 역시 불친절 문제 투썸 아니다 보니 점원 태도 매장 따라 천차만별 이 매장 고객 많다 위치 좋다 보니
1386,3036,5,요기 배달 주문 시켰는데 주문 빠르고 친절하세요 연유 라떼 맛있네요 ㅎㅎ
1386,724,5,케이크 보기 너무 이쁘고 견과류 라즈베리 쨈 씹히는 맛 있어서 좋았어요
1386,3037,5,멀웨어 특색 있는 공간 좋았고 커피 즐길 수 있어서 좋았습니다 브루잉 커피 맛있어서 앞 원두 구매 할 예정
1386,1625,5,브루잉 커피 맛집 입니 닷 공간 좋아요
1386,1408,5,nan
1386,385,5,브루잉 맛있고 에쏘 샷 들어가는 커피 류 맛있어요 직원 원두 구매 했을 때 상세 설명 친절하게 해주셔서 감사했습니다
1387,50,5,진짜 스튜 빵 특히
1387,523,5,자리 많아서 좋음 사람 없을 때 가니까 매우 한적
1387,494,5,라떼 대 존맛 ㅋㅋ
1387,1871,5,분위기 대박 용 ㅋㅋㅋ 넘 좋음 ㅠ
1387,591,3,직원 무척 친절하지만 테이블 의자 너무 낮고 작고 불편해서 먹기 힘들었어요 발 둘 곳 없습니다 ㅠ 아쉽네요
1387,424,5,라떼 맛집
1387,2855,5,nan
1387,570,3,nan
1387,1192,5,라떼 맛있어요 자주 올 게
1388,279,1,자리 좁고 불편한 의자 가득 콘센트 이 리도 없는지 직원 불편한 편안하고 쾌적한 카페 찾는다면 다른데 추천 드려요 좌석 이 리도 없는데 처음 더 보기
1388,1633,1,비 좁고 딱딱한 의자 콘센트 찾을 래야 없고 허 접 실내 인테리어 카페 X 네 가 생각나는 매장 파트너 불친절 기본 맛 승부 보는 집 마냥 굉장히 기분 정도 불친절 스타벅스 마냥 맛 영업 하는 매장 여기는 굉장히 긍정 이 여서 아무런 무안 불친절 직원 않는 긍정 사람 가길 바랍니다 더 보기
1388,1362,1,최악
1388,810,1,진짜 음식물 락스 너 나 곳 싱할 정도
1388,2935,1,사람 많고 중국인 정신 없는 곳
1388,460,1,여자 분 엄청 불친절하고 혹시 불친절하기로 유명한 여긴 인생 너무 긍정 어떠한 불친절 태도 신분 가기 추천 드립니다 하루 종일 기분
1388,1112,1,완전 불친절하고 기분 나오는 곳 항상 긍정 기준 싶으면 가기 추천 드리는 곳
1388,2975,1,와 직원 시중 직원 갑질 받는 곳 어찌 불친절한지 기분 절로 나오는 곳
1388,2195,1,불친절
1389,761,2,커피 이렇게 맛없는 곳 바캉스 커피 시 그 니 처 같아서 시켰는데 아메리카노 오렌지 정말 따로 아쉬워서 버터 토스트 시켰는데 7천원 집 대충 구 운 맛 재 방문 의사 없습니다
1389,170,5,nan
1389,462,5,근무 안경 안 쓴 남자 직원 친절 무슨 일 옆 테이블 음료 고객 도 친절하고 제 불편한 부분 얘기 했는데 바로 조치 해주시네요 역대 본 스벅 직원 중 제일
1389,1098,5,단골 카페 TOP 2 반려동물 출입 가능 카페 분 피 하기 아메리카노 괜찮고 라떼 류 생 과일 주스 맛있음 통 유리창 밝은 바깥 공간 어둡고 분위기 있는 안쪽 공간 사장 그리고 둔 사랑스러운 고양이 상수
1390,3038,5,마카롱 존맛 탱
1390,1804,1,음료 너무 맛없어요 커피 밀크 티 다 맛없어요
1390,126,1,비엔나 커피 마셨는데 너무 맛없었어요
1390,682,2,커피 맛있어요 근데 핸드폰 충전 안 해주는 카페 ㅜ
1390,3039,3,커피 맛 별로 공간 좋네요
1391,1804,5,인테리어 이쁘고 커피 한잔 한잔 정성 느껴짐 ㅎㅎ
1391,1339,3,시설 굉장히 같아요 맛 그닥
1391,1278,5,훌륭합니다 앞 의자 마셨는데 이런 뷰 나오네요 서울 가격 매우 저렴
1392,5,4,바나나 푸딩 먹었는데 커피 참 잘 어울리고 푸딩 엄청 부드럽고 쿠키 바삭 같이 먹기 좋네요 뉴욕 다녀왔었었는데 리얼 뉴욕 맛 ㅋㅋㅋㅋ 서울대 바나나 푸딩 맛있어요 빵 좀 더 적은 부드러운 느낌 다만 쿠키 엄청 커서 사이즈 줄 가격 맞춰서 더 자주 먹을 것 같아요 ㅠㅠ 더 보기
1392,2702,5,샷 많이 했더니 좀 진해서 얼음 물 남자 직원 매장 혹시 물어봐주시면서 친절히 주셨어요 기분
1392,1082,5,늘 친절하신 주인 감사합니다 혼자 가도 여럿 가도 늘 이런 곳 소개 해줘서 들었던 곳
1393,251,5,분위기 좋고 음악 좋고 인테리어 아늑하고 다 좋아요 디저트 좀 비싼 감 있는데 디스플레이 보면 한 거 같아서 납득
1393,288,1,맛 내 모르는 건지 너무 특이해서 먹다 버림 죄송합니다
1393,138,3,커피 맛 조금 이상함 ㅜㅠ 포비 다른 지점 베이글 직접 제조 하는 데 빵 근데 풍경
1393,2123,2,맛 가격 너무 ㅠㅠ 스콘 그냥 그래요
1394,1061,1,종이 봉투 선택 안 하면 빵 알아서 시스템 봄 ㅋㅋㅋ 샌드위치 기본 포장 상단 오픈 된 상태 들고 가라 밀어 줌 ㅋㅋㅋㅋ 적어도 기본 포장 마무리 해서 팔 아야 어이 없네
1394,10,1,서버 시작 해서 카운터 조리 실 머리 헤치신 제발 머리 단정하게 해주세요 남녀 너무 많아요 긴머리 남자 계시던데 위생 의심 됨
1394,3040,3,휘 낭시 종류 별로 먹어 봤어요 맛있는데 좀 많이 짜요
1394,824,1,사장 손님 앉는 테이블 앉아 하면서 전화 받고 있고 시 장통 음식 신선도 떨어짐
1394,3041,2,테린느 등 쫀득 베이커리 너무 먹을 수가 없고 밀가루 반죽 맛 커피 다른건 다 괜찮던데
1395,3042,1,알바생 불친절해요 않았는데 자물쇠 설명 테마 설명 하나 없이 결제 옷 바로 입장 함 그리고 테마 힌트 받는데 안 좋아서 잘 들리지도 않고 힌트 요청 했더니 다른 문제 힌트 말 해줌 잘 안 하는 듯 그리고 입장 할 때 분명히 앞 사람 탈출 실패 보드 판 거 보고 들어갔는데 저희 나오니까 아무 안내 없이 덩 그러니 두 심 그래서 보드 판 안주 탈출 사람 한텐 보드 판 ㅋㅋㅋ 앞 같은 테마 이전 타임 사람 탈출 실패 엄청 크게 써서 보드 판 거 봤고 인터넷 검색 실패 보드 판 천지 까 리 같은 돈 내고 다른 어이없음 더 보기
1395,1548,5,짱 친절하 심
1395,1370,5,사장 넘 친절해요 제 자리 좋은 자리 있다고 감동 받아서 자리 정말 최고 카페
1395,3043,5,돈 해봤는데 이렇게 완벽한 방 탈출 매장 또 없을 것 같음 어떻게 이렇게 하나같이 다
1396,269,2,좌석 간격 좁고 사람 너무 많고 스콘 그렇게 맛있는지 모르겠고 비싸고 스콘 케이크 위 덮개 줬으면 좋겠다
1396,1834,4,카페 분위기 좋고 쿠키 케이크 둘 다 무난 하게 맛있어요
1396,3044,5,메뉴 전부 도장 해보고 싶다 카페 묵직한 초콜렛 맛 위스키 잘 3천원 더 내고 위스키 추가 해서 먹는 것 추천
1396,242,5,필링 확실히 풍부한 맛 난다 쑥 유자 바질 유자 말차 세 가지 먹어 봤는데 재료 특색 잘
1396,2757,5,망고 요거트 코코넛 펄 추가 모든 견뎌내던 때 있었음
1396,1709,5,테이크아웃 하면 천원 할인 이 가격 이 맛 아주 합리 다크 바닐라 플랫 화이트 맛있었다
1396,382,5,커피 맛있고 뷰 좋음 사람 그나마 적 평일 오전 다시 오고 싶다
1396,2760,5,감동 맛 10분
