name,address,user_id,rating,review,cafe
스타벅스 영등포KT점,영등포동8가,beoejd,4.0,항상 사람 많음,스타벅스 영등포KT점 영등포동8가
스트라다146,당산동4가,beoejd,5.0,라떼진하고맛있음,스트라다146 당산동4가
예일타운커피랩,당산동4가,beoejd,5.0,,예일타운커피랩 당산동4가
커피마글,가락동,beoejd,5.0,"정확한 오픈시간은 못물어봤는데 아침8시에는 문여셨고요 저녁엔 일찍닫는거같아요 8시에는 닫혀있었어요
직원분들친절함",커피마글 가락동
크로닉,당산동4가,beoejd,5.0,친절해요 양도 다른데 비해 많았던거 같아요,크로닉 당산동4가
더카페 구로우림이비지센터1차점,구로동,beoi0j,1.0,"여긴 그냥 최악임.
주문최대한늦게나가려고머리싸매고연구했나
주문몰리는데일찍퇴근하려고주방에서마감준비하는골빈알바는사장딸인듯",더카페 구로우림이비지센터1차점 구로동
리어커피,망원동,beoi0j,1.0,12시에 오픈 안 함,리어커피 망원동
망원동티라미수 약수점,신당동,beoi0j,4.0,"이런것도 있었네요
프랜차이즈 치고는 상당히 훌륭하네요",망원동티라미수 약수점 신당동
죠지서울,을지로3가,beoi0j,1.0,대충 을지로 유행 흉내내려 만들었나본데 이러지 마세요. 특히 케잌 최악이네요.,죠지서울 을지로3가
카페노티드 잠실점,송파동,beoi0j,2.0,줄서서 먹는 건 정말 아니니 앞으로 매장을 많이 확장해야 함ㅋㅋㅋ,카페노티드 잠실점 송파동
하이힐,이태원동,beoi0j,5.0,사장님이 게임설명 넘 잘해주셔서 잘 모르는 게임들도 쉽게접할 수 있어요.,하이힐 이태원동
녹음커피바,녹번동,bep1st,5.0,녹번동 최고 카페로 칭합니다. 주차는 불가능,녹음커피바 녹번동
라그린,정동,bep1st,4.0,주말에 가보니 외국인이 절반 ㅎㅎㅎ 브런치도 괜찮아보이고 샐러드랑 커피도 좋아보이네요. 가을날씨에는 야외자리가 좋아보이네요. 주차불가능,라그린 정동
온도차,녹번동,bep1st,5.0,"동네 밀크티맛집 
아이스라떼가 고소하고 맛있네요",온도차 녹번동
우주라이크커피 독립문역점,무악동,bep1st,2.0,조금 산만한 카페,우주라이크커피 독립문역점 무악동
토즈모임센터 선릉점,대치동,bep1st,5.0,커피 맛있어요. 주차는 불가능해요. 야외자리는 시원하고 좋은데 모기가 좀 있었어요. 읽을 책들도 좀 있어서 좋아요.,토즈모임센터 선릉점 대치동
투썸플레이스 서울역센트럴자이점,만리동2가,bep1st,4.0,남산타워가 보이는 뷰맛집. 생각보다 한산하고 조용해서 좋음.,투썸플레이스 서울역센트럴자이점 만리동2가
헤이븐,창성동,bep1st,5.0,"서촌에 분위기 좋은 카페
주차장은 없어요",헤이븐 창성동
낙랑파라,동교동,bepph1,3.0,"땅콩라떼 보통 암웨이카푸치노믹스 탄거 같은 달달한 맛
인테리어가 좋아요 공간고 넓고",낙랑파라 동교동
루나틱커피 동교동점,동교동,bepph1,3.0,"경의선숲길 뷰 
성실하신듯!! 맛은 평범하지만 성의가 느껴짐
엄청 친절!!",루나틱커피 동교동점 동교동
맥심플랜트,한남동,bepph1,3.0,"장소가 쾌적하고 넓고 매우 좋네요
이벤트성으로 신제품도 줄때가 있는 거 같아요
커피는 인스턴트 생각하고 별기대없이 가서 마셔보니 괜찮은데요?!
많이 부드럽고 연한 커피였어요
더보기",맥심플랜트 한남동
스웨이커피스테이션,연희동,bepph1,4.0,"다른계절인테리어는 와보지않아서 잘 모르겠지만
지금 따뜻한 겨울을느끼기에 딱이에요
인테리어가 크리스마스 느낌 물씬
사진도 잘나오네요

커피도 괜찮아요 무난
더보기",스웨이커피스테이션 연희동
익선주택,익선동,bepph1,4.0,오 크림이안달고 생크림 맛있네요,익선주택 익선동
턴다운서비스,연남동,bepph1,2.0,"커피보다는 음악과 레트로 감성 느끼러 가면 좋을 듯합니다.
향 냄새가 엄청 강합니다.",턴다운서비스 연남동
파롤앤랑그,연남동,bepph1,3.0,바질앤토마토랑 밤이 맛있음,파롤앤랑그 연남동
스타벅스 영동2교점,양재동,beptmi,5.0,좋아요 깨끗하고,스타벅스 영동2교점 양재동
스타벅스 학동역점,논현동,beptmi,2.0,"건물 주차장은 있어서 좋음. 하지만!!!!! 스타벅스 주차확인 같은 건 없음. 한마디로 그냥 아무 혜택없이 유료주차 ㅋㅋ 
10분 당 1,000원!! 1시간에 6,000원.",스타벅스 학동역점 논현동
스타벅스서울중앙우체국점 서울중앙우체국점,충무로1가,beptmi,2.0,"다른 스벅이랑 다른 건 다 같은데, 와이파이가 완전 ♩♩♪♩임. 와이파이가 보안 동의해서 쓰는 게 아니고, 스타벅스 프리 와이파이라고 나오는데... 속도 겁나 느려서 인터넷 작업을 할 수가 없음.",스타벅스서울중앙우체국점 서울중앙우체국점 충무로1가
투썸플레이스 숙대입구역점,남영동,beptmi,3.0,여기 누가 8시부터래!! 9시에 갔다가 헛걸음했구만. 10시부터 영업이에요!,투썸플레이스 숙대입구역점 남영동
투썸플레이스 용산아이파크몰점,한강로3가,beptmi,5.0,좋아요,투썸플레이스 용산아이파크몰점 한강로3가
랑데자뷰 상수점,상수동,bf1glq,4.0,분위기~,랑데자뷰 상수점 상수동
로우키,성수동2가,bf1glq,4.0,커피도 맛있고 지하층 아늑하고 좋았는데 다른 음료는 별로 ㅠ 아쉽,로우키 성수동2가
맥심플랜트,한남동,bf1glq,5.0,에이드 맛있구 넓어서 좋아용,맥심플랜트 한남동
센터커피 서울숲점,성수동1가,bf1glq,5.0,커피 안드시는분들 매실에이드 드세용,센터커피 서울숲점 성수동1가
아우프글렛 2호점,연남동,bf1glq,5.0,크로플 대박 짱짱,아우프글렛 2호점 연남동
우디집,성수동1가,bf1glq,5.0,"카페에서 좋은 향이 나요 ㅋㅋㅋ
맛있구 분위기좋아요",우디집 성수동1가
플로어포픽션,소격동,bf1glq,5.0,"과일차
과일에이드
과일에이드 칵테일
달달하고 조오타..",플로어포픽션 소격동
결,공평동,bfabk6,5.0,"커피 최고
사람 없을 때 가면 여유 있고 좋아요

스콘 이제 안 팔아요 까눌레 팔아요 아쉬워요
더보기",결 공평동
공미학,서초동,bfabk6,1.0,"커피 진짜.. 6800원인데 맛탱이가 없어요 ㅠㅠ
네이밍은 좋음
그리고 맛있게 먹었던 빵도 언제부턴가 안팔아요 빵도 비쌈",공미학 서초동
맥심플랜트,한남동,bfabk6,5.0,공간도 마음에 들고 커피도 맛있어서 좋았어요,맥심플랜트 한남동
맥코이커피,연남동,bfabk6,3.0,솔직히 맛은 있는데 양과 가격까지 생각하면 한번으로 만족.. 6000원에 너무 사이즈가 작다,맥코이커피 연남동
미니말레커피뢰스터,서초동,bfabk6,5.0,"맛 가격 친절 = 맘에 드는 카페 발견
교대점 문 안 열때 양재점 가봤는데 교대점이 친절하고 좀 더 맛있는 느낌이여서 교대점만 갈 예정",미니말레커피뢰스터 서초동
빈브라더스카페,합정동,bfabk6,5.0,맛있고 친절해서 자주 가요,빈브라더스카페 합정동
카페 포레스트,상도동,bfabk6,3.0,라이트한 라떼여서 아쉬워요 친절해요,카페 포레스트 상도동
커피리브레 연남점,연남동,bfabk6,1.0,한번 먹고 안감,커피리브레 연남점 연남동
트러스트커피,신대방동,bfabk6,5.0,"평일 : 7-8시 클로징
주말 : 6시 클로징",트러스트커피 신대방동
파롤앤랑그,연남동,bfabk6,3.0,"바질 먹었는데 맛은 괜찮은 편! 포장 주문도 같이 웨이팅, 순서 와서 먹고 가려니까 또 기다려야 한다고 해서 좀 읭 했던.. 시스템을 왜 그렇게 만들었을까 밍밍라떼",파롤앤랑그 연남동
펠어커피,상도1동,bfabk6,1.0,"커피맛은 별로(에쏘 추가 한거 후회)
맛차 초코 자체는 괜찮은데 참크래커랑 안 먹으니까 느끼하고 커피와 따로 논다. 이 가격에 먹는건 비추, 이것만 보고 오는 것도 비추.
추천만 있어서 기대했는데 아쉽다 ㅜ",펠어커피 상도1동
1월의윤슬,내발산동,bfb4u0,5.0,인테리어가 좋고 사장님이 친절하세요 마카롱 못먹어봐서 아쉽...재방문 의사 있습니다!!,1월의윤슬 내발산동
마크레인커피,신사동,bfb4u0,5.0,커피가 맛있는 곳인지 모르고 그냥 왔는데 너무 맛있어서 평가 남겨요 어쩐지 너무 맛있다 했더니 커피 맛집이었군요,마크레인커피 신사동
마호가니커피 여의도점,여의도동,bfb4u0,5.0,카라멜 커피는 너무 달았지만 빵이 정말 맛있네요,마호가니커피 여의도점 여의도동
카페희다 마곡점,마곡동,bfb4u0,5.0,여기 마곡에서 제일 이쁜거 같아요 인테리어가 보통 감각이 아니고 커피랑 우유도 정말 맛있어요 계속 올거 같아요 번창하세요,카페희다 마곡점 마곡동
커피스니퍼,북창동,bfb4u0,5.0,아메리카노 맛이 특이함 / 점심 시간에 가서 덕분에 사람 구경 실컷함 / 같이 간 사람이 좋아해서 좋음,커피스니퍼 북창동
커피앤시가렛,서소문동,bfb4u0,5.0,뷰가 다 했는데 음료들이 맛도 좋음 저녁에 다시 가보고 싶은데 엄두가 안나네요,커피앤시가렛 서소문동
M1CT,망원동,bfc62t,4.0,커피 맛있다아 핸드드립도 잘해주시고! 디저트도 맛있어보였는데 배불러서 못먹음,M1CT 망원동
coppercoffee,명륜1가,bfc62t,4.0,나온씨어터 가기 전에 들림. 넓고 조용하다! 호주식 커피(이름 까먹음) 먹었는데 맛있었당,coppercoffee 명륜1가
고잉홈,망원동,bfc62t,5.0,왠지 카모메식당이 생각나는 조용한 골목의 작고 예쁜 까페. 자리가 많지는 않아요. 드립커피도 너무 맛있고 쿠키는 유기동물보호에도 일부 사용된다고 합니다.,고잉홈 망원동
달걀책방,연희동,bfc62t,5.0,"엄청 가파른 곳에 있지만... 큐레이션 되어있는 책들의 구성이 너무 좋아요. 일요일에 문닫는지 모르고 찾아갔다가 주인분이 열어주셔서 다행히 구경하고 왔네요. 커피도 팔고 있어서 천천히 책 구경하고 커피마시면서 책 보면 정말 좋을듯! 저 멀리 여의도까지 다 보입니다.
더보기",달걀책방 연희동
동네커피,원서동,bfc62t,5.0,2010년인가...그때 종종 왔다가 진짜 오랜만에 왔는데 그 자리 그대로 그모습 그대로 있어서 깜놀! 예전과 똑같이 호젓하고 좋네요. 딸기아이스티에 홍차 잎 넣은 센스! 레모네이드도 생 그대로라 시럽은 본인 취향대로 넣어 먹어요. 스콘도 짱맛!,동네커피 원서동
레레플레이,황학동,bfc62t,4.0,"이 골목에 이런게 있나? 싶을 정도 ㅎㅎ 구석구석 공간이 조금씩 다 다르고 컨셉도 다양함
커피는 다 드립만 있어서 라떼는 비추천. 그냥 드립커피도 나한테는 좀 신맛이 많이 났다.",레레플레이 황학동
매일카페,연남동,bfc62t,4.0,연남동 번잡함이 싫어서 찾은 까페. 공간이 넓고 아기자기하다. 날씨 좋으면 밖에서 먹을 수도 있고 좋음!,매일카페 연남동
목화씨라운지 연남점,연남동,bfc62t,4.0,"평일에도 사람이 좀 많더라고요, 공간도 예쁘고 푸딩 쫀득하니 맛있음!",목화씨라운지 연남점 연남동
미완성식탁,망원동,bfc62t,2.0,이제 음료는 안하신대요. 앉아서는 마카롱만 먹을 수 있는데 음료없이는 목맥힐 것 같아 그냥 나옴..,미완성식탁 망원동
세컨클락,신원동,bfc62t,4.0,한적한 청계산 자락의 예쁜 빈티지 까페. 사장님 부부가 모으신 각종 커피 그라인더와 퀼트 관련 소품이 잘 어울려요. 주말엔 등산객 손님 많음 주의.,세컨클락 신원동
이일삼점,응암동,bfc62t,5.0,"응암역 근처 골목 안쪽의 아늑한 까페! 강아지도 데려갈 수 있습니당. 사장님 너무 친절하시고 강아지 매우 좋아하심 ㅎㅎ
작은 전시회도 항상 같이 하고 있는데 까페 분위기랑 어울려요. 작업하기엔 살짝 어두운가 싶지만서도 분위기가 너무 좋아서 자주 오고 싶음.
더보기",이일삼점 응암동
지유가오카핫쵸메,안국동,bfc62t,4.0,답고 습한 날 오아시스처럼 발견한 시원하고 조용한 까페,지유가오카핫쵸메 안국동
카페미카야,서교동,bfc62t,4.0,왠지 모르게 일본의 오래된 까페 느낌이 난다. 사장님이 아주 정갈하게 케익과 커피를 내오신다. 쫀득쫀득한 치즈케익 굿굿,카페미카야 서교동
키오스크,망원동,bfc62t,5.0,"보들보들 프렌치토스트 짱맛 종류별로 다 먹어보고싶다
주문시 음료주문 필수!",키오스크 망원동
피스피스연남,연남동,bfc62t,5.0,커피도 맛있고! 파이 밑부분까지 맛있다!! 창가에 앉으면 나무가 보이는 뷰도 좋다.,피스피스연남 연남동
하프커피 강남점,반포동,bfc62t,4.0,시그니처메뉴인 버터크림라떼 달달한맛! 양이 좀 작네요 금방 먹어버림. 지점이 여기밖에 없다는거 같네요.,하프커피 강남점 반포동
버블티킹신촌점 신촌점,창천동,bffn8j,5.0,브라운 슈가 밀크티! 버블도 많고!! 맛도 대박!! 좋아요 :),버블티킹신촌점 신촌점 창천동
성곽마을삼층까페,부암동,bffn8j,5.0,"좋아요 :) 
_ 단, 오늘은 데스크에 계신 직원분인지 직급은 모르겠지만 위치가 좋아서인지 손님이 자주와거 그러는지 ‘서비스 최악’입니다.",성곽마을삼층까페 부암동
스타벅스 영등포본동점,영등포동3가,bffn8j,5.0,좋아요 :),스타벅스 영등포본동점 영등포동3가
스타벅스신대방삼거리역점 신대방삼거리역점,상도동,bffn8j,5.0,좋아요 :),스타벅스신대방삼거리역점 신대방삼거리역점 상도동
요거프레소 장승배기역점,상도동,bffn8j,5.0,좋아요 :),요거프레소 장승배기역점 상도동
할리스커피노량진역점노량진역점 노량진역점,노량진동,bffn8j,5.0,좋아요 :),할리스커피노량진역점노량진역점 노량진역점 노량진동
헤븐리가든,상도동,bffn8j,5.0,좋아요 :),헤븐리가든 상도동
로이터커피셸터,필동3가,bfftd5,4.0,굿,로이터커피셸터 필동3가
바빈스 커피관악구청점,봉천동,bfftd5,5.0,샐러드 굿,바빈스 커피관악구청점 봉천동
빨라쪼델프레도 코엑스몰점,삼성동,bfftd5,4.0,괜찮음,빨라쪼델프레도 코엑스몰점 삼성동
스타벅스 관악서울대입구R점,봉천동,bfftd5,4.0,괜찮음,스타벅스 관악서울대입구R점 봉천동
스타벅스 잠실시그마타워점,신천동,bfftd5,3.0,점심시간 진짜 바빠보이던데요,스타벅스 잠실시그마타워점 신천동
스타벅스 잠실점,신천동,bfftd5,3.0,모닝 커피. 감사합니다,스타벅스 잠실점 신천동
스타벅스선릉로점 선릉로점,역삼동,bfftd5,4.0,친절해요,스타벅스선릉로점 선릉로점 역삼동
이디야커피 오목교대학학원점,목동,bfftd5,4.0,친절해요,이디야커피 오목교대학학원점 목동
카페 산다서울대입구점,봉천동,bfftd5,4.0,1+1 잘 마셨어요.,카페 산다서울대입구점 봉천동
커스텀커피봉천e편한세상점,봉천동,bfftd5,4.0,굿,커스텀커피봉천e편한세상점 봉천동
커피프리덤,신림동,bfftd5,4.0,,커피프리덤 신림동
티테리아 잠실점,신천동,bfftd5,5.0,포도가 씹혀요.,티테리아 잠실점 신천동
공차 타임스퀘어점,영등포동4가,bfk0uj,1.0,"서비스,양,맛 다 최악이네요
음료 처음 받고 누가 먹다 남은 음료인 마냥 양이 너무 적어서 얘기했더니 대화하는 사람 쳐다도 안보고 자기 일 하면서 ‘원래 그게 정량이에요’ 이러고 마네요 양도 양인데 직원의 불친절한 태도가 너무 불쾌했네요 평일 오후 매장관리 좀 잘 해야할 것 같네요 그리고 참고로 기프티콘, 멤버십할인, 금액권 모두 다 사용불가하니깐 참고하세요 맛도 밍밍하고 양도 먹다남은거마냥 나오고 직원의 태도는 더 기가차고 정말 별로네요 절대 다신 안갑니다 별점 1점도 아까워요
더보기",공차 타임스퀘어점 영등포동4가
그릭데이 경희대점,회기동,bfk0uj,5.0,요거트 양도 많고 가격도 4천원대여서 괜찮고 무엇보다 정말 깨끗해요...!! 모자 마스크 위생복 철저하게 착용하시고 요거트 만드시더라고요 앞으로도 자주자주 가고싶어요,그릭데이 경희대점 회기동
랑데자뷰 건대점,화양동,bfk0uj,3.0,음료양은 적은데 가격은 비싸요오... 그냥 사진찍기 좋은 인스타용 카페!,랑데자뷰 건대점 화양동
백씨네콩다방,회기동,bfk0uj,5.0,여기 마카롱 맛있어요ㅠㅠㅠㅠ 호두파이도 사먹었는게 그것도 맛있고.... 그냥 다 맛있어요~!!,백씨네콩다방 회기동
스위트레코드,화양동,bfk0uj,5.0,빵 다 맛있어요ㅠㅠㅠㅠ 특히 휘낭시에랑 스콘이 조오온맛..!! 사장님도 너무 친절하시고 자주 가고싶어요~,스위트레코드 화양동
캠토,구의동,bfk0uj,5.0,컵밥 싸고 맛있어요ㅠㅠㅠㅠㅠ,캠토 구의동
커피나무 건대역점,화양동,bfk0uj,4.0,음료는 그냥 그렇고 케이크 맛있어요~ 좌석도 편하고 인테리어도 깔끔해서 재방문의사 있어요,커피나무 건대역점 화양동
커피마켓,화양동,bfk0uj,1.0,자리는 많으나 음료는 맛없음,커피마켓 화양동
트리타,신사동,bfk0uj,1.0,주인 바뀌고 칵테일도 형편없고 (블로그 후기랑 완전히 달라짐) 통삽겹구이 양도 줄었어요... 돈이 너무 아깝네요 다신 안가요,트리타 신사동
티룸,성수동1가,bfk0uj,3.0,가격에 비해 맛는 쏘쏘~ 바스트치즈케이크는 맛있어요~,티룸 성수동1가
꼬메노,화양동,bfmorv,5.0,좋았어요,꼬메노 화양동
끼룩하우스,익선동,bfmorv,5.0,좋음,끼룩하우스 익선동
라라브레드 공릉점,공릉동,bfmorv,4.0,,라라브레드 공릉점 공릉동
빽다방월계광운대점 월계광운대점,월계동,bfmorv,3.0,살면서 가본 빽다방 중에 얼음을 최고로 많이 넣어줍니다..,빽다방월계광운대점 월계광운대점 월계동
엘파티오,성수동1가,bfmorv,5.0,가게가 넓어서 대기가 없었고 전체적으로 인테리어나 분위기가 좋고 성수 쪽에서 가성비가 괜찮은 것 같아요 대신 야외 앉으면 모기들의 밥이 됩니다,엘파티오 성수동1가
오누이,공릉동,bfmorv,5.0,,오누이 공릉동
코르키,중계동,bfmorv,5.0,맛도 있고 크게 비싸지 않고 좋아요! 내부가 크지는 않고 아담해서 조용한 게 좋네요 일요일 4시쯤 방문했는데 그때 계셨던 직원분도 되게 친절하셨어요..!,코르키 중계동
퍼프,서교동,bfmorv,5.0,사장님이신지 모르겠지만 벙거지모자 쓰신 남성분 계셨는데 친절하게 응대도 잘해주시고 맛난 것도 추천 많이 해주셔서 좋았어요!,퍼프 서교동
에그마카슈 남대문점,남창동,bfnkdp,5.0,커피도 맛잇음 앉아 먹을데가 없는게 아쉽,에그마카슈 남대문점 남창동
와플대학 홍대점,동교동,bfnkdp,5.0,맛남 한개 엄청 큼 밥으로먹거나 돼지아니면 한개 나눠드셈,와플대학 홍대점 동교동
카페무네,부암동,bfnkdp,5.0,조용하고 조탕,카페무네 부암동
콩카페 연남점,연남동,bfnkdp,3.0,쌉달다,콩카페 연남점 연남동
플로우,연남동,bfnkdp,5.0,멍멍이귀야워,플로우 연남동
라치몬트,봉천동,bftcm9,2.0,커피는 맛있는데 브런치는 많이 창렬해요. 전에 크로플도 두가지 먹었는데 맛이 흠..? 싶어요.. 커피만 드실거면 괜춘한 카페,라치몬트 봉천동
맥심플랜트,한남동,bftcm9,5.0,커피바보인 내가 먹어도 맛있는 아아. 아아에 산미가 왜 있는지 이해했다.,맥심플랜트 한남동
뽀르뚜아,동교동,bftcm9,5.0,지나다니다 많이 봤는데 이제야 와보네요. 오늘은 소금빵 먹었는데 다음엔 타르트 먹어보려구요.,뽀르뚜아 동교동
최가커피,자양동,bftcm9,5.0,"자양동에 이런 곳이 있네요 ㅎㅎ
공간도 이쁘고 라떼, 브라우니도 맛있어요. 또 올게용",최가커피 자양동
커피그래,신당동,bftcm9,5.0,"나오는 팝송이 잔잔하면서 제 취향.
산미있는 커피도 깔끔하니 맛있음.
에어컨 춥지 않게 적당히 틀어놓으심.
공간 고즈넉하니 이쁨.
더보기",커피그래 신당동
BANJO,봉천동,bg7nra,4.0,,BANJO 봉천동
고로커피로스터스,봉천동,bg7nra,2.0,"따뜻한 라떼 무난무난
사람 너무 많다..",고로커피로스터스 봉천동
꼬메노,화양동,bg7nra,4.0,사장님 친절하시구 퐁당쇼콜라 존맛,꼬메노 화양동
라우더커피바,봉천동,bg7nra,2.0,,라우더커피바 봉천동
먼셀커피,사당동,bg7nra,3.0,,먼셀커피 사당동
버블티킹신촌점 신촌점,창천동,bg7nra,3.0,,버블티킹신촌점 신촌점 창천동
새퍼커피,방배동,bg7nra,3.0,,새퍼커피 방배동
소디스커피,봉천동,bg7nra,2.0,아늑하진 않음,소디스커피 봉천동
씨크스페셜티커피,봉천동,bg7nra,3.0,커피 맛있고 아저씨 친절하시고 선곡 좋고 내부 예쁘고 화장실 깨끗,씨크스페셜티커피 봉천동
오설록티하우스,소격동,bg7nra,3.0,,오설록티하우스 소격동
제비다방,상수동,bg7nra,4.0,음악 좋다,제비다방 상수동
지유가오카핫쵸메,안국동,bg7nra,3.0,케이크가 9000원 값에 비해 아쉽지만 분위기랑 노래 좋음,지유가오카핫쵸메 안국동
카페이야기 이야기,신림동,bg7nra,3.0,주스류 맛있어요,카페이야기 이야기 신림동
커피랩,서교동,bg7nra,4.0,분위기 좋고 라떼 맛남,커피랩 서교동
커피버넷,봉천동,bg7nra,3.0,,커피버넷 봉천동
커피브론즈,안국동,bg7nra,3.0,,커피브론즈 안국동
쿼터커피,봉천동,bg7nra,3.0,라떼가 밍밍한데 카페 내부가 진짜 예뿜,쿼터커피 봉천동
테이큰,화양동,bg7nra,4.0,아이스라떼 맛남,테이큰 화양동
테이큰커피,화양동,bg7nra,4.0,아이스라떼 맛남,테이큰커피 화양동
파스쿠찌 서울대점,신림동,bg7nra,3.0,2층 뷰 좋아요,파스쿠찌 서울대점 신림동
푀유파티세리,봉천동,bg7nra,4.0,밀푀유 존맛탱,푀유파티세리 봉천동
헤리스헤이스,마곡동,bg7nra,3.0,,헤리스헤이스 마곡동
79파운야드 도산공원점,신사동,bgnu30,3.0,그냥저냥 무난해요 밀크티 달달해요,79파운야드 도산공원점 신사동
더피터커피,흥인동,bgnu30,5.0,앙버터랑 소시지빵 맛있어용 얼그레이빵은 노맛,더피터커피 흥인동
땡스오트,연남동,bgnu30,5.0,샌드위치 요거트 다 맛있고 일단 분위기가 좋슴다,땡스오트 연남동
레드애플을지 트윈타워점,을지로4가,bgnu30,5.0,애플파이 존맛탱,레드애플을지 트윈타워점 을지로4가
맥심플랜트,한남동,bgnu30,4.0,공간이 넓고 쾌적해요,맥심플랜트 한남동
연남방앗간,연남동,bgnu30,4.0,가격은 비싸지만 인테리어가 예쁘고 참깨라떼? 그게 맛있음,연남방앗간 연남동
이엔갤러리,평창동,bgnu30,4.0,"친절하시고 다 좋은데, 뷰가 생각보다 좋지는 않고 굳이 찾아갈 정도의 분위기는 아니에요",이엔갤러리 평창동
청수당,익선동,bgnu30,4.0,"외관이 예쁘고 특히 밤에 일본 분위기가 나는 곳
다만 사람이 많습니다ㅎㅎ",청수당 익선동
클래직,인현동2가,bgnu30,5.0,대니쉬 아인슈페너 ㄱㄱ,클래직 인현동2가
티테라피행랑,안국동,bgnu30,5.0,점심 먹기 조아요! 특색있는 맛,티테라피행랑 안국동
피어커피광희문,신당동,bgnu30,5.0,조아요,피어커피광희문 신당동
버터룸,숭인동,bh7ism,5.0,늦은 시간에 혹시나 하고 갔는데 영업중이셔서 마카롱 하나씩 사왔어요^^ 적당히 달고 맛있어요♥️ 단골 예약!!!,버터룸 숭인동
스타벅스황학캐슬점 황학캐슬점,황학동,bh7ism,5.0,"매장도 청결하고 직원분들도 친절합니다.
가끔 이상한 손님들이 와요(?)
발을 의자를 위에 올려놓고... 집 안방마냥... 
밖에서 왜 그러는지...ㅠㅠ
더보기",스타벅스황학캐슬점 황학캐슬점 황학동
스틸커피,안암동3가,bh7ism,5.0,원두 좋은거 사용하시나봅니다. 간만에 커피 맛있게 먹었어요^^,스틸커피 안암동3가
익선잡방,익선동,bh7ism,5.0,좋아요 헤헤 직원분들 다 진철하시고 음식 맛도 좋구요,익선잡방 익선동
캘린더커피스탠드,안암동2가,bh7ism,5.0,커피도 케이크도 진짜아... 애정합니다,캘린더커피스탠드 안암동2가
M1CT,망원동,bjn6u1,5.0,"커피 마시고 싶을 때 오는 집으로, 망원동을 대표하는 커피 맛집입니다.",M1CT 망원동
베베베,한남동,bjn6u1,5.0,"지층부터 4층 옥상까지 한건물을 다 사용하고, 단체는 지층에 넓은 테이블이 있어서 지층이 좋을 것 같습니다. 좌석수는 많은 편이 아니라서 답답하지는 않습니다. 
베이글과 함께 맥주도 마실 수 있네요.",베베베 한남동
파오리,신당동,bjn6u1,5.0,"날씨 좋은 날, 멍하니 창밖만 바라봐도 좋네요.",파오리 신당동
페그로스터스,서교동,bjn6u1,5.0,소금빵 맛집,페그로스터스 서교동
포스트노빌즈,망원동,bjn6u1,5.0,"망원동에 새로 생긴 카페로, 커피와 디저트 모두 맛있고 분위기도 좋은 카페 입니다.",포스트노빌즈 망원동
레귤러서비스커피숍,망원동,bjnb0l,3.0,자리가 좀 불편함,레귤러서비스커피숍 망원동
리브스,망원동,bjnb0l,4.0,시간 때우기 좋다,리브스 망원동
메가커피 망원역점,망원동,bjnb0l,4.0,"음악소리가 좀 크다
와이파이5G만 연결되네
내 놋북은 5G 연결 안되서 폰만 와이파이 쓰고 놋북은 못씀",메가커피 망원역점 망원동
몽마르뜨언덕위은하수다방,합정동,bjnb0l,4.0,분위기,몽마르뜨언덕위은하수다방 합정동
비바쌀롱,망원동,bjnb0l,4.0,장난감들,비바쌀롱 망원동
스타벅스 구로호텔점,구로동,bjnb0l,5.0,늘 사람이 많다,스타벅스 구로호텔점 구로동
스타벅스 남영동점,갈월동,bjnb0l,3.0,"스타벅스
자리 없음",스타벅스 남영동점 갈월동
스타벅스 마포염리점,염리동,bjnb0l,5.0,넓다,스타벅스 마포염리점 염리동
스타벅스 사당로데오점,방배동,bjnb0l,4.0,자리 없음,스타벅스 사당로데오점 방배동
스타벅스 사당역점,사당동,bjnb0l,4.0,위치가 좋다,스타벅스 사당역점 사당동
스타벅스 선유도역점,양평동4가,bjnb0l,4.0,커피,스타벅스 선유도역점 양평동4가
스타벅스 용산역써밋R점,한강로2가,bjnb0l,5.0,넓고 편하다,스타벅스 용산역써밋R점 한강로2가
스타벅스 태평로점,태평로2가,bjnb0l,3.0,화장실에 비밀번호,스타벅스 태평로점 태평로2가
지오북카페,봉천동,bjnb0l,4.0,"매우 조용하고 옛날 책들이 참 많다
피규어부터 소품들이 아기자기하다
사실 커피는 좀 밍밍한편",지오북카페 봉천동
카페이야기 이야기,신림동,bjnb0l,3.0,학교 안 커피숍치곤 비싸다,카페이야기 이야기 신림동
카페코드,방배동,bjnb0l,4.0,커피,카페코드 방배동
커피베이 서울역점,동자동,bjnb0l,4.0,커피,커피베이 서울역점 동자동
탐앤탐스 사당역점,방배동,bjnb0l,4.0,담배연기,탐앤탐스 사당역점 방배동
탐앤탐스서울대입구점 서울대입구점,봉천동,bjnb0l,4.0,커피,탐앤탐스서울대입구점 서울대입구점 봉천동
투썸플레이스 여의도점,여의도동,bjnb0l,4.0,체인점 특유의 무난함,투썸플레이스 여의도점 여의도동
투썸플레이스사당역,남현동,bjnb0l,4.0,투썸,투썸플레이스사당역 남현동
투썸플레이스서울대입구역점 서울대입구역점,봉천동,bjnb0l,4.0,좁음,투썸플레이스서울대입구역점 서울대입구역점 봉천동
파스쿠찌 서울대점,신림동,bjnb0l,3.0,옛날 사깡 자리,파스쿠찌 서울대점 신림동
할리스 김포공항점,공항동,bjnb0l,4.0,여유롭다,할리스 김포공항점 공항동
