name,address,user_id,rating,review,cafe
와플에구름,신사동,1rq2n5g,2.0,추억으로 먹어요 좀 달고 맛은 평범해요~,와플에구름 신사동
이디야커피 강동구청점,성내동,1rq2n5g,3.0,,이디야커피 강동구청점 성내동
채스우드커피,성내동,1rq2n5g,4.0,호주식 커피를 맛볼 수 있는 곳,채스우드커피 성내동
커피로드463,성내동,1rq2n5g,2.0,,커피로드463 성내동
커피빈 올림픽공원북2문앞,성내동,1rq2n5g,5.0,"베이커리, 식사류가 다양한 편입니다. 넓어요",커피빈 올림픽공원북2문앞 성내동
커피빈코리아올림픽공원북,성내동,1rq2n5g,5.0,"베이커리, 식사류가 다양한 편입니다. 넓어요",커피빈코리아올림픽공원북 성내동
컴포즈커피 강동구청점,성내동,1rq2n5g,5.0,,컴포즈커피 강동구청점 성내동
타자도르 도곡점,도곡동,1rq2n5g,4.0,"이탈리아에서 먹는 커피를 즐길 수 있어 좋고, 분위기가 환해요",타자도르 도곡점 도곡동
토팡가커피,성내동,1rq2n5g,4.0,,토팡가커피 성내동
파이오니어커피,성내동,1rq2n5g,4.0,원두 고를수있어 좋아요 산미 나는 원두는 비용추가됩니다,파이오니어커피 성내동
프롤라,성수동2가,1rq2n5g,4.0,이탈리아 스러운 곳... 이탈리아에서 먹는 커피 스타일 그대로를 구현했다.,프롤라 성수동2가
피넛커피 강동점,고덕동,1rq2n5g,4.0,"간판 미국 같아요
커피 맛 쿠키 괜찮음!
영업시간 아쉬워요 ㅠㅠ",피넛커피 강동점 고덕동
피에로커피,성내동,1rq2n5g,2.0,"베이커리가 아쉬워요
점심 시간에는 자리가 금방 차요
라떼 고소한 맛",피에로커피 성내동
하이 브한남,한남동,1rq2n5g,4.0,"엘리베이터로 이동하는 구조
요기꺼리도 팜",하이 브한남 한남동
할리스 고덕그라시움후문점,고덕동,1rq2n5g,5.0,,할리스 고덕그라시움후문점 고덕동
메가엠지씨커피강남 세곡점,세곡동,1rq330k,1.0,컴포즈보다 별로......너무 달아요,메가엠지씨커피강남 세곡점 세곡동
컴포즈커피,문정동,1rq330k,5.0,친철하고 맛있어요,컴포즈커피 문정동
컴포즈커피 문정테라타워점,문정동,1rq330k,5.0,친철하고 맛있어요,컴포즈커피 문정테라타워점 문정동
메가엠지씨커피 수유점,수유동,1rscr2q,3.0,여기 옛날에 진짜 싸가지 없는 알바 있었는데 요즘은 괜찮은 듯.,메가엠지씨커피 수유점 수유동
스타벅스 수유역점,번동,1rscr2q,1.0,알바 싸가지 없음,스타벅스 수유역점 번동
목화씨라운지 연남점,연남동,1rta7mm,5.0,치즈케잌이 너무 맛있네요. 오랜만에 이렇게 부드럽고 진한 케잌을 먹었네요. 두번 세번 추천합니다,목화씨라운지 연남점 연남동
백미당D 타워점,청진동,1rta7mm,4.0,흔히 물탄 우유맛이 아니라 진한 우유맛 아이스크림,백미당D 타워점 청진동
빽다방 개봉역점,개봉동,1ruknsr,5.0,자주 가는 곳인데 비닐포장 해주시는 것도 먼저 물어봐주시고 늘 친절하세요!,빽다방 개봉역점 개봉동
컴포즈커피 개봉시장점,개봉동,1ruknsr,5.0,여긴 언제 와도 예쁘게 만들어 주시고 친절하셔서 좋아요,컴포즈커피 개봉시장점 개봉동
투썸플레이스 구로역점,구로동,1ruknsr,5.0,제가 방문한 투썸 중 친절함은 1등이에요! 단 방문 고객은 복불복... 아이들 케어 못하는 부모와 같은 시간 보내서 아주 조금.. 그랬지만 매장 자체는 청결하고 친절!,투썸플레이스 구로역점 구로동
파스쿠찌 까치산역점,화곡동,1ruknsr,5.0,불쾌한 적 한 번도 없었고 넓고 쾌적하니 좋아요!,파스쿠찌 까치산역점 화곡동
더비너브로,반포동,1rvblj0,1.0,"예전에 유행처럼 번졌던 청년## 같은 그런 가게 느낌..경상도출신인듯한 남자 두 사람이 일하는듯
개인감상은 커피맛도 친절도도 별로",더비너브로 반포동
스타벅스 서초중앙로점,반포동,1rvblj0,1.0,"여기는 와이파이 고장난지 십년은 된듯 엣날에도 이래서 매우 박을 쳤는데 잊어버리고 또 갔네...이쯤되면 매장 생길때부터 안된거 아님?
와파 연결안되는 스벅은 참 진귀한존재임 공부할때 자꾸 폰 가지고 놀고싶다? 엄마가 데이터를 차단시켰는데도 와파로 온라인세계에서 놀고싶은 욕구를 참을수없다? 여기가 적절합니더 인터넷을 원천차단해서 오로지 책만 보고 공부할 수 있습니다
더보기",스타벅스 서초중앙로점 반포동
업.사이드커피,성수동1가,1s144nj,4.0,"문을 열어두셔서 추웠어요..
응대,커피맛 좋아요",업.사이드커피 성수동1가
업사이드커피 뚝섬점,성수동1가,1s144nj,4.0,"문을 열어두셔서 추웠어요..
응대,커피맛 좋아요",업사이드커피 뚝섬점 성수동1가
페블스,연남동,1s144nj,2.0,,페블스 연남동
스타벅스 문래역점,문래동3가,1s240l6,5.0,집근처라 자주 가는데 항상 맛있어요,스타벅스 문래역점 문래동3가
키노양평,양평동1가,1s240l6,5.0,아이스크림 맛있어요,키노양평 양평동1가
더플롯커피,등촌동,1s49dtu,5.0,"커피 맛있어요 딸기라떼 크림더치도 ㅋㅋ 티라미슈, 바스크 치츠케익도 맛있었어요 거미줄만 없었으면..ㅋㅋ",더플롯커피 등촌동
마호가니커피 여의도점,여의도동,1s49dtu,5.0,초코파이 디저트는 없지만 그래도 맛있어요,마호가니커피 여의도점 여의도동
스타벅스 마포염리점,염리동,1s49dtu,5.0,,스타벅스 마포염리점 염리동
이디야커피 강서가양동점,가양동,1s49dtu,4.0,쏘쏘해요ㅎㅎㅎ,이디야커피 강서가양동점 가양동
젤르,가양동,1s49dtu,5.0,괜찮은거 같아용,젤르 가양동
카페1953위드오드리 1953위드오드리,문래동2가,1s49dtu,3.0,인테리어도 좋고 맛도 있었고~ 다음에 또 오고싶어용!,카페1953위드오드리 1953위드오드리 문래동2가
블루보틀커피코리아삼청,소격동,1s49lit,5.0,좋아요~,블루보틀커피코리아삼청 소격동
카페1953위드오드리 1953위드오드리,문래동2가,1s49lit,5.0,괜찮습니다 여기~,카페1953위드오드리 1953위드오드리 문래동2가
포트캔커피 서초교대점,서초동,1scinel,5.0,"맛있어요
양도 많고 캔 종류가 두가지나 있어서 좀 신기했어요",포트캔커피 서초교대점 서초동
하프커피 강남점,반포동,1scinel,3.0,"커피를 안좋아해서 잘 안마시는데 정말 맛있어요
한잔이 아쉬울정도
근데 이곳에 먼지가 껴서…
많이 당황했어요…
더보기",하프커피 강남점 반포동
가비아노,동숭동,1sig9vj,4.0,"매장이 넓고 깨끗하고 편안합니다
음료도 괜찮구요
와플은 제 입맛엔 달았지만 맛있어요",가비아노 동숭동
공차 타임스퀘어점,영등포동4가,1sig9vj,3.0,"그냥저냥 괜찮아요. 매장은 엘베 앞에 있어서 별로 조용한 분위기는 아님
주말인데도 음료 빨리 나오는 건 좋아요",공차 타임스퀘어점 영등포동4가
기글,문래동3가,1sig9vj,3.0,"딸기 음료 괜찮음
여기도 역에서 가까워서 가기 쉽지만 가끔 웨이팅있음
인스타 갬성이라 사진 찍는 친구랑 오기는 좋음
빵맛은 잘 모르겠음
테이블 엄청 낮고 그냥 갬성을 위해 오는 곳임
더보기",기글 문래동3가
메리그린,명륜4가,1sig9vj,3.0,"매장 안이 좁고 오래 있을만한 곳이 안 됨
다시 올 만큼 뭐가 딱히 맛있진 않았음",메리그린 명륜4가
북촌다방,화동,1sig9vj,5.0,"율무차라떼 고소하고 맛있어요.
음료값이 요즘에 보기 드물게 굉장히 저렴한 카페입니다. 
좌석은 15-20석 정도 돼보입니다 안쪽에는 좌식 좌석도 있구요.
편안하게 잘 마시다 나갈 수 있습니다",북촌다방 화동
서화커피,명륜4가,1sig9vj,2.0,"한옥 느낌 카페. 공간은 되게 협소해서 잘못 걸리면 대기 오래 해야될 것 같음
음료 별 맛 없음 초코라떼 시켰는데 되게 씁쓸
가게에서 키우는 건지 고양이가 중간에 가게 안으로 들어옴",서화커피 명륜4가
스타벅스 동숭로아트점,동숭동,1sig9vj,4.0,"3층 건물이라 좋음
주말엔 붐벼요",스타벅스 동숭로아트점 동숭동
스타벅스 쌍문역점,창동,1sig9vj,4.0,"불친절 얘기가 좀 보이는 듯한데 사이렌오더만 해서 잘 모르겠음
음료 맛은 스벅 어딜 가나 비슷하고 쌍문도 마찬가지. 2층 매장인데 카공하기도 수다 떨기도 좋은 넓은 공간입니다",스타벅스 쌍문역점 창동
키시미뇽,서교동,1sig9vj,3.0,"1층 너무 추움 사람들이 구석자리로 가는 이유가 있었음 패딩 입고 앉아있었음
음료 쏘쏘 타르트도 내 입맛엔 그닥 맛있진 않았음
화장실이 정신과 시간의 방임 삼면이 거울이라 당황",키시미뇽 서교동
해마티룸,혜화동,1sig9vj,4.0,"홍차 전문점이고요 밀크티가 맛있습니다
아늑한 분위기라서 대화 나누기 좋아요",해마티룸 혜화동
더벤티 서대문역점,냉천동,1sl489j,1.0,"여자 직원 불친절 (누군지 그리고 왜 불친절하다고 느끼는지 방문자 모두 알거라고 생각)
나머지는 다 맘에 듦",더벤티 서대문역점 냉천동
이디야서대문점2호,냉천동,1sl489j,5.0,"직원 너무 친절함
근데 맛이 복불복이 심함 ㅠ",이디야서대문점2호 냉천동
이디아 망원역점,서교동,1smhvl1,2.0,음.. 아인슈페너 주문햇는데 맛이 쓰레기 ㅜㅜ,이디아 망원역점 서교동
이디야커피 망원역점,서교동,1smhvl1,2.0,음.. 아인슈페너 주문햇는데 맛이 쓰레기 ㅜㅜ,이디야커피 망원역점 서교동
이디야커피 송파파인타운점,장지동,1snip7g,5.0,새로 나온 복분자 뱅쇼 너무 맛있어요!,이디야커피 송파파인타운점 장지동
프로퍼커피바,오금동,1snip7g,5.0,맛있어요!,프로퍼커피바 오금동
빌리엔젤 마곡역점,마곡동,1soafe3,1.0,크레이프가 포크로 안말리고 끊어지네요.. 티라미수크레이프인데 썩 맛있진 않아요.. 달달한 편이기도 하고 신선한 느낌이 없네요.. 크림이 안발린 끝분은 말라있어요. 다음엔 투썸 티라미수 사먹을래요,빌리엔젤 마곡역점 마곡동
와플대학 등촌역캠퍼스,목동,1soafe3,3.0,크림 양이 다른 지점들에 비해 적은 것 같아요. 알바생마다 주는 양이 다른듯 합니다. 평일에 맛있게 먹어서 주말에 한번 더 갔는데 바삭함도 줄고 크림양도 줄어서 아쉬웠네요. 와플대학 좋아하는데 조금 보완해주시면 좋을 것 같아요.,와플대학 등촌역캠퍼스 목동
ATOZCAFE,창천동,1srv3po,2.0,"분위기만 좋은 카페
딸기라떼가… 딸기잼에 우유 섞은 맛임
오레오 프푸는 그냥 일반 카페 퀄리티

티라미수도 양 너무 적음 정말.. 정말 적음
처음엔 생크림에 가려져있어서 몰랐는데
포크질 한 번 해보고 알게 됨

분위기는 정말 좋고 사진도 잘 나와요

만약 가게 된다면 딸기라떼는 기대xxx
집에서 만들어먹어도 똑같은 퀄리티 나올듯
솔직히 딸기라떼만 제대로 만들었어도 재방문 의사 있었음

재방문 의사x
더보기",ATOZCAFE 창천동
서화커피,명륜4가,1srv3po,3.0,너무… 좁아요…. 안 좋은 자리 걸려서 그런지 그닥 한옥카페의 큰 감흥도 없는? 음료맛도 그냥 보통..~ 재방문 의사 없어요,서화커피 명륜4가
소울메이트,연남동,1srv3po,3.0,"하아아아타읕 손님 가시면 테이블 확인 좀 해주세요!!!!!!! 패스트 푸드점도 아니고ㅠ.. 앉았다가 테이블에 전 손님들이 흘린 거랑 크림?? 뭐 묻어있고 더러워서 옆자리로 옮겨앉았어요 빵은 뭐 쏘쏘합니다

그치만 분위기가 좋아서 자꾸 가게 됨..또 나중에 바보같이 이젠 괜찮겠지하고 다시 여기로 가고있을 제 모습이 보여요 테이블 좀 신경 써주세요 제발 ㅠㅠㅠㅠ

두번째 사진(1월 방문)에 컵케이크??는 황홀한 맛이었는데 오늘 가니 안 보였어요 혹시 갔는데 있다면 꼭 먹기.. 다른 빵들은 그냥 다 쏘쏘한데 저 체리 초코 케이크은 초코가.. 다크 초콜릿이였어요 테드 쿠키는 땅콩 쿠키고 전 맛있게 먹은 기억이 있네요 그리고 자몽 음료 시켜마셔봤었는데 살짝 음….. 해열제 시럽맛? 나서 만족스러웠던 기억은 없네요

또 테이블이 더러워지든말든 신경 안 쓰시는 것 같아서 4점 줄 정도는 아니고 3점 남깁니다

제발 다음에 왔을땐 테이블 청소에 신경써주기를 바라며 재방문 의사o….
더보기",소울메이트 연남동
위아소울메이트,연남동,1srv3po,3.0,"하아아아타읕 손님 가시면 테이블 확인 좀 해주세요!!!!!!! 패스트 푸드점도 아니고ㅠ.. 앉았다가 테이블에 전 손님들이 흘린 거랑 크림?? 뭐 묻어있고 더러워서 옆자리로 옮겨앉았어요 빵은 뭐 쏘쏘합니다

그치만 분위기가 좋아서 자꾸 가게 됨..또 나중에 바보같이 이젠 괜찮겠지하고 다시 여기로 가고있을 제 모습이 보여요 테이블 좀 신경 써주세요 제발 ㅠㅠㅠㅠ

두번째 사진(1월 방문)에 컵케이크??는 황홀한 맛이었는데 오늘 가니 안 보였어요 혹시 갔는데 있다면 꼭 먹기.. 다른 빵들은 그냥 다 쏘쏘한데 저 체리 초코 케이크은 초코가.. 다크 초콜릿이였어요 테드 쿠키는 땅콩 쿠키고 전 맛있게 먹은 기억이 있네요 그리고 자몽 음료 시켜마셔봤었는데 살짝 음….. 해열제 시럽맛? 나서 만족스러웠던 기억은 없네요

또 테이블이 더러워지든말든 신경 안 쓰시는 것 같아서 4점 줄 정도는 아니고 3점 남깁니다

제발 다음에 왔을땐 테이블 청소에 신경써주기를 바라며 재방문 의사o….
더보기",위아소울메이트 연남동
엑스이스케이프 홍대놀이터점,서교동,1stlajn,1.0,진짜 최악! 줘도 안 가요 다시는,엑스이스케이프 홍대놀이터점 서교동
엑스이스케이프 홍대점,서교동,1stlajn,1.0,진짜 최악! 줘도 안 가요 다시는,엑스이스케이프 홍대점 서교동
꾼낚시카페 홍대신촌점,창천동,1surmku,1.0,여기 여자 직원분 진짜 불친절했어요ㅜ,꾼낚시카페 홍대신촌점 창천동
이디야커피 신촌역점,창천동,1surmku,5.0,카공충 없어서 조아요,이디야커피 신촌역점 창천동
메가MGC커피답십리초점,답십리동,1sv0gce,5.0,"답십리사거리점이랑 달라요
친절하기도 친절하고
넓고 좋습니다",메가MGC커피답십리초점 답십리동
메가엠지씨커피 답십리사거리점,답십리동,1sv0gce,2.0,"솔직히 메가 마시기엔 이동네에
친절하고 더 맛있는 카페가 너무 많아요",메가엠지씨커피 답십리사거리점 답십리동
빽다방 답십리사거리점,답십리동,1sv0gce,3.0,"차 잠깐 주정차 가능해서 편하긴한데
빽다방 기본 맛이에요",빽다방 답십리사거리점 답십리동
스타벅스 답십리역점,답십리동,1sv0gce,5.0,"다 좋아요~
다만 좌석이 좀 가까운거 말곤 괜춘",스타벅스 답십리역점 답십리동
카페 전농주택,전농동,1sv0gce,4.0,"카페 아기자기 이뻐요
다만 그로인해 가격이 너무 비싸요",카페 전농주택 전농동
커피나인,답십리동,1sv0gce,5.0,"이태원점도 생겼더라고요
커피나인 산미있는원두 맛있어요",커피나인 답십리동
어메이징커피,종로1가,1t33efu,5.0,왜 저렴하지?라는 생각이 들 정도로 질과양이 스타x스보다 개인적으론 훨씬좋음,어메이징커피 종로1가
유스,계동,1t33efu,5.0,인테리어부터 커피맛까지 전부 좋아요. 아늑하고 직원분들친절해요. 주차공간없는게 아쉬워요.,유스 계동
메가엠지씨커피 신정역점,신정동,1tabhu0,1.0,전완근에 문신있으신분 불친절하네요.,메가엠지씨커피 신정역점 신정동
빽다방 신정네거리점,신정동,1tabhu0,1.0,영업시간 23시까지 연중무휴라고 본사 홈페이지에도 기재해놓고 왜 매번 영업시간 마음대로 하는지... 22시 전에 갔는데도 마감이라고 주문 안받네요ㅡㅡ..,빽다방 신정네거리점 신정동
인조이더요거트,성내동,1tcmblp,5.0,"아래후기가 왜 저런지 모르겠지만 갈때마다 친절하고 서비스도 많이 챙겨주심
솔직히 포장전문점이라 친절이 어느정도가 되어야하는지 알수는 없지만 불친절하다는 느낌은 없었음
근처에 요거트가게 생겨서 너무 좋음",인조이더요거트 성내동
인조이더주스,성내동,1tcmblp,5.0,"인조이더요거트 갔는데 근처에 인조이더주스가 있더리구요
인조이 시리즈는 뭔가 가성비쩌는 맛집인듯
너무 맛있음",인조이더주스 성내동
아오스요거트,화양동,1td56pn,1.0,들어갈 때 인사도 안하고 거들떠도 안봐서 쎄했는데 포장 봉투안에 꿀이랑 수저를 던지면서 넣네요 어이가 없었음,아오스요거트 화양동
파스쿠찌 서울숲점,성수동1가,1td56pn,1.0,평일 마감 중년 남자 주문받는데 눈빛이랑 말투가 거의 싸우자임ㄷㄷ,파스쿠찌 서울숲점 성수동1가
구테로이테,논현동,1teg6tk,5.0,"강남구청역 에스프레소바 구테로이테는 강남에 위치하고 있지만 가성비 좋은 에스프레소 카페에요.
샷을 추가한 아메리카노도 맛있게 마셨고,달달한 비엔나 커피 생각나는 구테로이테 노멀블랜드는 
꼭 드셔보세요. 브런치로 에스프레소와 파운드케익 먹어도 가격부담이 적은 구테로이테를 추천해요!
더보기",구테로이테 논현동
마이호밀,종암동,1teg6tk,4.0,"종암동 빵집 마이호밀은 당뇨 건강 빵전문점이에요.
종암동에서는 보기 힘든 유기농 통밀과 호밀을 사용한 빵집이에요.

 미라클 모닝빵과 바루통을 먹어보니 일반적으로 먹는 식빵이나 모닝빵에 비해 
담백하고 입안에서 재료들이 씹혀요.

 그릭요거트,꿀,그래놀라로 만든 그래놀라 그릭요거트는 또 먹고 싶을정도로 씨앗이 씹히는 식감이 좋아요. 

 종암동에서는 인기 끌기 어렵겠지만 건강한 음식 먹고 싶을때 방문해서 먹고 싶어요.

 가게가 오랫동안 우리 곁에 있었으면 좋겠네요.
더보기",마이호밀 종암동
커피스니퍼,북창동,1teg6tk,5.0,"시청역추천카페 커피 스니퍼는 스페셜티 커피를 맛있게 만드는 카페로 알고 방문했는데 3가지 종류의 커피를 마셔보니 그 말이 맞다는 걸 느꼈어요.

비스킷라떼는 달달하니 시그니쳐라떼로 불릴만큼 맛있네요. 
고소한 원두 좋아하면 브라질커피를 추천해요.
에티오피아 예가체프는 적절한 산미가 맘에 들어요.
 
쿠키를 계속 구워 버터향이 매장을 가득채워요.
입에서 군침이 나와서 혼났어요.
 
손님이 많아서 주문할때 원두의 맛에 대한 자세한 설명을 듣지 못해 조금은 아쉬웠지만 이 정도 커피맛이라면 이해할 수 있을 것 같아요.
더보기",커피스니퍼 북창동
스타벅스 강남교보타워R점,서초동,1tgpvg1,5.0,"매번 갈때마다 느끼는거지만, 직원분들이 넘 친절해요~~ 항상 감사합니당!",스타벅스 강남교보타워R점 서초동
핑크멜로우 신사가로수길점,신사동,1tgpvg1,5.0,"완전 취저! 직원분들도 넘 친절하시고, 사진 맛집~~라떼 & einspanner 굿굿",핑크멜로우 신사가로수길점 신사동
더벤티 양재우면점,양재동,1tiq3e6,5.0,쌈,더벤티 양재우면점 양재동
메가엠지씨커피4.19사거리점,수유동,1tiq3e6,5.0,적당히 쉬기좋음 음료는 무난한 커피맛 어느지점을 가든 쏘쏘,메가엠지씨커피4.19사거리점 수유동
모호,양재동,1tiq3e6,4.0,맛난다 의자가불편하다 하지만 맛남,모호 양재동
빌리엔젤 명동점,명동1가,1tj3j10,2.0,일요일 오후 3시 쯤 일 하시는 여자직원분 손님 대응보고 엄청 놀랬어요. 안 되는 게 많은데 어르신이 못 알아들이시니까 안된다고 말씀 드렸어요 시전... 빌리엔젤은 맛있는데 직원분 서비스 에바고 해동 안 되어 있어서 주문 못 하는 거 많음...,빌리엔젤 명동점 명동1가
커피에반하다 화곡점,화곡동,1tj3j10,3.0,와이파이 안 된다구 하네용,커피에반하다 화곡점 화곡동
카페게이트 신정푸른마을점,신정동,1tj66nj,5.0,맛도 가성비도 굿! 친절해요!,카페게이트 신정푸른마을점 신정동
커피게이트 신정점,신정동,1tj66nj,5.0,맛도 가성비도 굿! 친절해요!,커피게이트 신정점 신정동
샐러디 방이점,방이동,1tok0qa,3.0,느린 것은 참을 수 있는 데 알바생만 일하는 지 나와도 나왔다고 말 안하시고요. 살며시 카운터에 놔버리고 말 한마디도 안 함. 무인 매장 같아요. 몇 번 가서 같은 메뉴 시키니 그런 거 토핑 추가해도 그램수가 줄어요. 저울로 재봐야 할 거 같아요.,샐러디 방이점 방이동
투썸플레이스 암사역점,암사동,1tok0qa,3.0,알바생에 따라 음료들이 차이가 많이 나요. 아침 메뉴 전자 렌지에 돌리는 건데 너무 오래 돌려서 타고 항상 사이즈가 반이 되서 나옵니다.,투썸플레이스 암사역점 암사동
블루보틀 광화문점,서린동,1trra1q,5.0,텀블러 사러 왔는데 백화점 명품관 직원보다 친절해요,블루보틀 광화문점 서린동
어퍼룸,성수동2가,1trra1q,3.0,몇샷들어가나요..? 피곤했는데 여기 라떼 먹고 밤 꼴딱샜어요ㅠㅠ,어퍼룸 성수동2가
엔제리너스 역삼점,역삼동,1trra1q,4.0,"별점이 너무 낮아서 긴장하며 주문햇는데 무난히 괜찮은 분위기였습니다~
특히 키오스크가 정말 좋았어요
+
와 반미 진짜 맛있어요 다음엔 한번에 4개씩 사올 맛ㄷㄷ
네고왕덕분에 5년만에 먹어보는 엔제리너스인데
칼갈고온게 느껴집니다
더보기",엔제리너스 역삼점 역삼동
엔제리너스강남역사거리점 강남역사거리점,역삼동,1trra1q,4.0,"별점이 너무 낮아서 긴장하며 주문햇는데 무난히 괜찮은 분위기였습니다~
특히 키오스크가 정말 좋았어요
+
와 반미 진짜 맛있어요 다음엔 한번에 4개씩 사올 맛ㄷㄷ
네고왕덕분에 5년만에 먹어보는 엔제리너스인데
칼갈고온게 느껴집니다
더보기",엔제리너스강남역사거리점 강남역사거리점 역삼동
솔샘커피,미아동,1tsvfo7,1.0,"알바생들은 기프티콘 쓸줄도 몰라서 전산오류났다고 사용 못한다하고...
사장님은 아이스아메리카노를 따뜻한 아메리카노로 주시고... 진짜 갈때마다 기분 상해서 더이상 안가려구요;;; 한두번도 아니고..",솔샘커피 미아동
커피베이 솔샘역점,미아동,1tsvfo7,1.0,"알바생들은 기프티콘 쓸줄도 몰라서 전산오류났다고 사용 못한다하고...
사장님은 아이스아메리카노를 따뜻한 아메리카노로 주시고... 진짜 갈때마다 기분 상해서 더이상 안가려구요;;; 한두번도 아니고..",커피베이 솔샘역점 미아동
CAFEWONDER카페원더 카페원더,양재동,1tul3r1,4.0,"아메리카노 맛있어요
카페 분위기는 뭔가 겨울겨울",CAFEWONDER카페원더 카페원더 양재동
쏘리에스프레소바,적선동,1tul3r1,5.0,"인생 에그타르트
콘파냐와 마자그랑도 너무 맛있어요",쏘리에스프레소바 적선동
어빌리티커피,이문동,1tul3r1,5.0,"여기 커피 진짜 맛있어요
티라미수도 굿
쿠키는 그냥 그랬어요",어빌리티커피 이문동
카페페퍼,송파동,1tul3r1,5.0,"디저트 다 먹어보고 싶어요
특히 라즈베리초코케이크의 초코 부분이 너무 맛있었어요",카페페퍼 송파동
커피브론즈,안국동,1tul3r1,5.0,제 인생케이크집이에요,커피브론즈 안국동
도렐 육지3호점,성수동2가,1u0lnli,2.0,생각보다 평범했던 맛..,도렐 육지3호점 성수동2가
로우키,성수동2가,1u0lnli,4.0,라떼 깔끔하고 분위기 좋음,로우키 성수동2가
바하마스,길동,1u0lnli,5.0,와 진짜 개맛있음..클래식샌드위치랑 바하마스커피 강추입니다,바하마스 길동
안밀,봉천동,1u0lnli,5.0,필터커피 b 진짜 너무 맛있고 완전 만족했어요 회사땜에 기분 ㅈ같았는데 힐링 완.,안밀 봉천동
오우아,방배동,1u0lnli,4.0,넘나 맛있음 무화과치즈케크,오우아 방배동
트래버틴,한강로3가,1u0lnli,4.0,라떼가 훨씬 맛있고 분위기가 좋아요,트래버틴 한강로3가
페이퍼마쉐,서린동,1u0lnli,4.0,레몬에이드랑 아메리카노 레몬파운드 맛나요 친절도는 쏘쏘,페이퍼마쉐 서린동
신양로스터스,송파동,1u0s4u0,5.0,송파동의 축복,신양로스터스 송파동
카미노커피로스터스,방학동,1u0s4u0,5.0,동네 맛집! 커피도 좋습니다요.,카미노커피로스터스 방학동
홈,문래동4가,1u0s4u0,5.0,아늑합니다. 특히 커피와 술을 밸런스있게 조화하는 대표님의 솜씨가 돋보입니다.,홈 문래동4가
공간갑,을지로3가,1u59pj7,1.0,,공간갑 을지로3가
끼룩하우스,익선동,1u59pj7,1.0,주문진 갈매기다방 따라햇나??? 완젖 똑같은데 맛은.못따라햇네,끼룩하우스 익선동
동백양과점 익선점,익선동,1u59pj7,1.0,여기 거른다,동백양과점 익선점 익선동
이화다방,을지로2가,1u59pj7,1.0,평점 주작? 절대 이 점수 아님ㅋㅋㅋ 비싸고 맛도 분위기도 그냥저냥 을지로에 와인바가 얼마나 많은데 ㅋㅋ,이화다방 을지로2가
스마일빈,신정동,1ub6mkl,5.0,마들렌 맛있어용!,스마일빈 신정동
인솔커피 상수점,상수동,1ub6mkl,4.0,"애견동반가능한 카페에요.
주차 세 대 정도 가능한데
가면서 미리 전화해보세요!
파운드케이크 맛있어요",인솔커피 상수점 상수동
이화다방,을지로2가,1uc532h,1.0,평점 주작 ㅇㅈ,이화다방 을지로2가
죠지서울,을지로3가,1uc532h,1.0,,죠지서울 을지로3가
카페1953위드오드리 1953위드오드리,문래동2가,1uc532h,4.0,나름 괜찮앗음,카페1953위드오드리 1953위드오드리 문래동2가
꽁티드툴레아,신사동,1uep6e9,5.0,직원분 친절하셔서 좋았습니다.,꽁티드툴레아 신사동
타이거슈가 삼성점,삼성동,1uep6e9,5.0,당이 떨어질때 방문하면 좋아요.,타이거슈가 삼성점 삼성동
할리스 청담삼성로점,삼성동,1uep6e9,5.0,커피는 할리스,할리스 청담삼성로점 삼성동
스타벅스 아현역점,북아현동,1uep7eo,5.0,자주 방문하고 있습니다.,스타벅스 아현역점 북아현동
카페스콘,연남동,1uep7eo,5.0,스콘만 맛있어요.,카페스콘 연남동
커피리브레 연남점,연남동,1uep7eo,5.0,주기적으로 도장찍고 있습니다.,커피리브레 연남점 연남동
테라로사커피 광화문점,중학동,1uep7eo,5.0,커피마시기 좋은 곳,테라로사커피 광화문점 중학동
투썸플레이스 공덕풍림빌딩점,공덕동,1uep7eo,5.0,오늘도 모닝커피,투썸플레이스 공덕풍림빌딩점 공덕동
스타벅스 마포경찰서후문,아현동,1uep7s4,5.0,오늘도 도장찍고 갑니다.,스타벅스 마포경찰서후문 아현동
스타벅스 서울역서부점,서계동,1uep7s4,5.0,스타는 별이다.,스타벅스 서울역서부점 서계동
이일삼점,응암동,1uep7s4,5.0,사장님이 상당히 친절합니다.,이일삼점 응암동
카페노티드 안국점,재동,1uep7s4,5.0,오늘도 맛깔나게 먹고 갑니다.,카페노티드 안국점 재동
맥심플랜트,한남동,1uep8mt,5.0,자주 방문하고 있습니다.,맥심플랜트 한남동
이일삼점,응암동,1uep8mt,5.0,자신있게 추천합니다.,이일삼점 응암동
943킹스크로스,서교동,1ufhkif,4.0,커피맛 역대급이엿음 라떼ㅜ추천,943킹스크로스 서교동
공간갑,을지로3가,1ufhkif,1.0,뻔한 맛과 조잡한 인테리어. 거짓 마케팅의 허상 맛집,공간갑 을지로3가
이화다방,을지로2가,1ufhkif,1.0,포크에서 이상한 역한냄새나고 손님한테 완전 불친절하고 방역패스 체크도 안함..,이화다방 을지로2가
카페노티드 안국점,재동,1ufllki,5.0,노티드는 진리입니다.,카페노티드 안국점 재동
테라로사 포스코센터점,대치동,1ufllki,5.0,분위기 좋고 맛도 좋고,테라로사 포스코센터점 대치동
끼룩하우스,익선동,1uflr54,5.0,조용하고 예쁜 카페,끼룩하우스 익선동
