user_id,user_name,user_review_num,user_rating_avg
11lnq05,허석도. Lost Stars....,2,5.0
17ucbv8,Elias,2,5.0
u1cl1m,지나가던 사람,2,1.0
u4db68,얼음궁전,6,1.5
1297i3e,두림홈스 자방대장 서길수,3,5.0
fj15uu,순디,10,5.0
12s1av5,라떼맛집수집중,3,4.3
vfljh0,하림이,1,5.0
v4e00d,엘론,3,5.0
14vi0cc,앙야,26,3.0
1ja2iuo,😛,4,1.3
1gle4u6,멍멍,3,3.7
braehm,슈기,33,2.9
n1g4f1,김동,6,5.0
1fhqvp6,김용호,14,5.0
10dg42d,나징,123,2.7
mv4hgq,임보석,2,5.0
1a1s5fi,0909#,1,5.0
10863dt,뭬,17,3.4
10joo63,miel,63,3.5
1crd8t2,존재하는 사람,3,2.3
uh6h4n,그님별,5,4.2
1875b56,.,1,1.0
10pmvba,서울사람,72,4.8
8stee6,이슬꿀꺽,10,4.8
10q1m8k,추상아,1,5.0
1itmuj1,리유,4,3.8
1j2o4iq,김진경,2,3.0
14b4m4f,...,26,1.3
1ds59tq,:),2,3.5
1c5o6ij,서택교,1,5.0
n1nnr4,ㅎ.ㅎ,2,1.0
15pikp8,이유창,1,3.0
13tc53c,미식가,7,4.4
155o8a2,최진형,3,5.0
usnh6g,MOTOMO,7,5.0
14g653f,박은봉,15,4.7
17uiq92,조영조,3,3.7
1ksrait,김미애,1,2.0
7klk9m,김복,55,4.4
qpsqr6,이유정,6,4.8
k5o3qi,.,144,3.7
1ea8oo5,MJ,1,5.0
mpcakd,프리니,27,3.9
mukb2k,EUNJU♥,3,5.0
uvq93b,윤나리,36,4.9
154cc2p,Jasmine ♪,3,5.0
1r6q2s7,선택지,5,5.0
ebirqp,달쿠쿠쿠,26,4.1
9t9ore,공정한평가,49,3.8
18q574t,KMJ,1,5.0
ecieno,가성비 따지는 깐깐징어,16,4.6
11glkqg,베이크온,22,2.8
1degbqs,위경련,2,1.5
l9udrp,무스무스,3,5.0
1kumh96,순,2,5.0
cf8m4g,나무,18,2.7
206q17i,아니야,4,5.0
rtei03,*><*,2,1.0
qv82no,뇸뇸,4,4.5
1154d3f,마크의친구,8,4.5
1k458jn,coffeelover,1,5.0
edl94p,&@&,9,4.1
1137445,뙈지,265,3.9
212fo15,민희,7,4.6
qscvtc,"상희,Lee:D",7,5.0
12amrhn,정성리뷰,21,2.7
vrqrf6,임미나,18,4.4
vgjo2u,ㅅㅍㄷ,4,3.0
h45n65,이현수,3,3.3
n97qc8,리뷰왕,10,4.2
1c9gjee,한승민,5,4.6
dh7gc7,ulysses,168,3.9
131rs8e,👹,34,3.2
14gr4np,그 나연💕,9,3.0
qqakog,더비,17,4.5
uk5q64,뭐맛잇는거없나,147,4.9
16c85r4,마이쪄,74,3.3
e7m2pb,abc,1,1.0
1gukiq4,ㅇ,10,4.3
14mivps,한지민,9,4.4
rk8ob7,최영인,3,3.7
1fvqv2u,패트릭,1,1.0
198h855,권재혁,14,5.0
14t62aq,may,14,2.4
qsr46p,미식가,15,2.4
7m2tck,소비왕,28,4.5
ku2da8,ㅎㅎㅎ,8,2.6
u85hn2,쏭세이셔널,53,4.1
mt15og,reviewer,11,3.5
nhphhv,코쿠스,9,2.8
rbl6ns,이정현,1,5.0
11h64qq,맛집찾고싶다,28,4.6
19n6fos,ool,25,4.0
luouln,진혁,2,3.5
mpejl1,JN,24,4.1
teh2cq,ㅇㅇ,1,1.0
17482u4,셀리,9,3.8
ea7j8m,haley,5,4.2
e4vc6c,재슐랭,8,2.5
mrgref,화진,4,3.5
eb6jg4,pcm,1,5.0
vaiffr,ㅇㅇ,2,5.0
rj5hqm,이기린,27,3.6
tnkat9,윤홍능,1,5.0
vlokge,정각,12,4.9
1rt57om,≖‿≖,1,5.0
e4mo3n,비비디바비디부,23,4.3
1r711gu,후기,5,2.8
7l76mf,Sanchez,78,2.8
sjrrcc,yooonj,16,4.9
101bt7u,@@,9,4.0
rjj7uh,ㄴㄴ,60,4.4
fmhhad,Siri:),4,3.0
rfj8j7,.,4,2.0
14dtcv8,레지나,5,4.8
1515fb5,실내홥니다,76,3.2
fkbnnh,ö,7,4.9
r3rg53,사라,3,1.0
l89kk1,HY,28,3.3
140rt7v,김민지,1,5.0
1pjidal,여나비,6,2.8
uk7jv0,뿌용,5,4.2
13kia2t,이호연,1,5.0
159akck,멈몸머,15,3.5
cqvs76,이화성,2,3.0
185re9i,나는나,13,3.5
10j6ehb,또롱또렁,11,3.0
141vg4i,졔,1,5.0
1dksspu,김성찬,1,5.0
1bis10c,한원섭,1,5.0
n2j2q7,최용호,1,5.0
1dkithr,정인석,1,5.0
mvbuh0,'^',12,3.2
rnsjh2,파인봉봉,20,3.1
1bgnpln,주민9,1,3.0
1ell2su,로디,1,5.0
1fsth29,Dong,1,5.0
1ell00r,pomp,1,5.0
18gd1nh,신보경,1,5.0
1gim1hk,영,1,5.0
1d8o5bh,재기발랄,4,3.0
11kic96,park,2,5.0
1enp9tf,wowpek,1,5.0
1ellasv,임,1,5.0
1elj519,하린,2,5.0
e50f5u,짜라란,14,4.1
180hbh7,미슐랭,13,2.7
7tqvh1,J-Y,86,3.5
1bn5j5k,전찬,7,4.4
1ivh8iu,Keep plugging away~!,1,5.0
1c9u0ph,맛평가,14,1.7
1kntiqj,Taeyang,2,1.5
gdj3k7,나동,8,4.3
mvlbab,현,30,4.1
e8arji,이태원커피,2,5.0
e5nmks,♡,186,3.6
15q37s5,ㅠㅠ,2,3.0
156npd9,효정민경연경맘,7,4.7
s9sr4u,정씨,1,5.0
u21ldi,김지윤,2,3.5
n09lek,고보사루,5,5.0
1b3cqd8,강신규,3,4.3
n065l7,김은서,3,5.0
qpk3ut,규규,8,4.4
f6e1n9,John,56,3.8
1a67v0a,연도,12,4.6
mobj29,ASH,4,3.0
11hvam8,🦄,113,3.8
vtvpe1,니차도기어,3,5.0
v55p2e,똥,28,4.0
nndskt,나로수,1,1.0
11qcctc,상우,3,5.0
e4f212,쌍제이,11,3.7
lk1no5,White SJ,18,4.3
jsreic,ssm,19,3.9
gag8t0,ㅎㅎ,19,4.8
l2ijp8,콩,14,3.9
1hhuh4f,Judy 🍑 이소은,1,5.0
1apsm90,피콩,5,3.4
raf5ns,씨앗나무,3,4.7
qmk1u8,좋으면따봉듦,15,4.0
1uv2jsu,Garace Kelly,17,4.5
17g03o7,기수,1,1.0
ur0r3j,라니,2,2.0
123s637,육식주의자,11,4.2
14battg,음,23,1.5
7rcdnt,TS,81,3.9
d8jvo4,침침,7,4.1
d3g3h0,Phil,2,1.0
n0vdp5,-,6,1.0
11e4pdk,강쮸뀨,15,3.6
e4pujr,mania,16,2.8
g7ufud,피키펄신,20,2.3
17fd397,☺️,15,3.2
12o8p3i,푸딩가게,21,2.3
1d3qmrs,Sunny,5,4.8
15526s2,Cecilia,64,4.1
mv1e77,냉장고,18,2.4
1iimpeu,oh,26,3.5
95b7uc,김성연,1,5.0
mue9up,츄츄,22,4.1
r5k8ib,메모장,67,4.3
grvphm,요쟁,17,4.8
vj3vqn,hmmm,12,3.0
l0lhc9,feel,38,3.9
9g44kh,박성우,306,4.9
17jimji,제비,4,3.0
gona8i,심규민,2,5.0
18esptb,mmm,12,3.7
159but4,파크,7,3.7
7t8m5p,오름,10,3.7
1sommaa,박성민,1,5.0
15vt5mo,쿠키,6,5.0
10bb6n3,ㄱㅈㅎ,4,2.3
1nerp7t,Andrewkim,2,4.5
11msjg0,박옥란,3,5.0
n011l5,조은영,3,4.7
7kre3q,별,344,4.2
eov6ae,파주,2,3.5
bqmhj9,스누피,6,5.0
7m9j2p,*-이니,1,5.0
1prhv2q,sanghee,1,5.0
14v3s6a,도경,2,1.0
1jkcetd,이곳저곳다녀요,3,1.3
n5p8t8,ㄱㄹ ㅁ,17,3.4
n3pi6l,kona,3,2.3
1iudg4f,roy,3,2.3
kf9s9s,냠,42,4.7
rcrinl,유영현,8,4.0
ev0h4b,류범선(chase),11,3.3
1bb5udq,한결,5,2.6
o3f1s2,Who,50,3.7
144qigv,경한결,1,1.0
n0eor1,ㅎㅅ,7,4.4
188l96q,김동주,10,3.3
uifujp,오도건,18,2.3
1getiu5,문영권,1,5.0
1de5svh,소미맘^^태림맘^^,1,5.0
19nnq9m,모릉뭉지,11,4.3
n0nskm,KBH,6,3.0
vqn6sa,유경화 테오필라,1,5.0
1j4tf5a,나다,12,3.8
l1h4ei,gg,8,4.1
muebu7,LIE,1,1.0
199m55d,매형,11,3.1
ljucea,성내동 거북이,7,3.6
1detrc2,스몰데이터,7,5.0
1br0ulv,짭짤,6,3.5
uu1g80,솔직한리뷰,48,4.1
e64org,리버,4,3.0
qis3sn,재용,6,5.0
1ftvpd3,에바야,4,4.8
11he66q,퐁피두,23,4.0
kb94b4,alice,57,4.2
1chpglv,혜진ও,2,4.0
l554sa,ㅎㅎㅎ,3,5.0
13fqot2,Rjs,4,4.3
11d94a0,.,3,5.0
14iecvv,그린이,43,4.1
22dnl2e,S. Yoon,4,4.3
m9qh8t,.,51,3.0
1eqas1r,bvsujin,17,4.0
rup99k,클레어베어,194,4.2
i9iihn,bluecomet,37,3.7
1cas8b6,동동이,11,4.2
1bdjijt,💁🏻‍♂️,17,4.2
k0po99,네.,510,3.3
145g0q6,Earth,78,4.0
125f3cv,ㅇㅇㅇ,26,3.9
14g9loj,뿌바밥ㅂ,11,4.2
vha8lu,치즈냥,19,4.9
1hcirp3,호히릿,24,4.7
u58360,밥,121,4.5
n08phj,이건호,8,5.0
14risrc,zz,3,5.0
8t3v31,실크,69,4.6
sm0gd2,튼튼냐냐,4,4.0
1dhgfqv,jooah,1,5.0
ldjhrs,김연경,1,5.0
vmg49s,이하은(Hailey),1,5.0
vqqghp,정아,3,4.7
1213ffh,Hailey.p,19,4.5
18dj193,블러썸샤워,50,3.7
18vtc02,유난,14,2.1
12ch4rs,tate,111,4.4
mqmu07,ㅊㅇㅅ,15,2.9
alg1o3,호나,8,4.4
gbb38l,a good SONG,9,4.7
n0l3hd,ㅌㅌ,9,4.2
14eahkn,유자,1,5.0
1ftdrm1,야쿠르트,1,5.0
c1l51n,2233,28,3.1
1a8dhp2,누자베스,40,4.0
1dn4uac,곰별,1,5.0
12h733f,살란데르,11,4.6
1gcpso7,jinus,8,4.0
14jk604,김서현,6,3.2
1areb8s,ㄱ주희,5,5.0
7ohoct,사는게뭐있어,17,3.2
fl8bub,놀러가장,34,4.7
14c0et7,이인호,2,5.0
15sh8ks,푸핰,5,4.2
1kclf7d,기록용,64,3.8
voo80l,뚜미,8,3.9
1ipbnle,호겨양계,19,3.9
bejvus,남똑띠,143,3.8
12a8ps0,✔,33,4.2
b2624c,🍥,54,4.2
looe7r,서민1,59,2.2
fki5fq,혜용,4,5.0
gd0lbv,맛있으면리뷰다는사람,28,4.9
s37o1s,머어쩌라공,115,2.9
13aksf4,문준영,1,5.0
10g6q0c,몽유,87,3.2
gh0688,xox,10,3.5
18jqv8u,FU,12,2.9
td58pn,❛ ֊ ❛,8,4.3
14ede2t,DK,7,3.4
l68g0i,m,11,3.5
1371odm,qp,8,2.8
1m5etd4,명덕쌤블로그,48,5.0
1s198s9,반야,52,5.0
1sb17ks,김지수,40,5.0
1qjtmlb,주주,50,5.0
e24vn6,하이,23,3.7
24ao7eg,.,1,1.0
c1ngri,새로운 시작,2,3.0
14fnoj8,피,7,3.9
7n9b8e,PKY,20,4.0
12mq91l,자매,12,4.0
vt80ml,12,12,3.1
1tiq3e6,별점이즈고,31,3.5
m3610k,조군,1,1.0
15kkaok,이번 주 로또 당첨 예정자,5,5.0
beqgqa,힐링맘 👠,34,4.2
ed50d6,Gordon Ramsay,39,2.3
17262ot,모이,3,5.0
7u7dgn,aaaaa-.-,15,4.3
cjoemf,김귀주,1,5.0
gfne4j,호뇽뇸,6,4.7
9k02a0,Ahn joonmin,2,3.5
mrhegu,이현준,2,5.0
bkvhis,정호,4,2.0
140h7l1,윤일중,23,4.5
1k5m88p,😊,1,5.0
141e9pc,듀냥,6,5.0
1gf3pr0,이영훈,1,5.0
7rpd26,루비몽실,1,5.0
10bsmhg,김도균,2,5.0
7p4btr,유도현,1,5.0
1fble9d,"""Vivre Sans Regrets""",1,5.0
c9qkuv,-,14,4.6
1g596ar,叭.利.先.生,1,5.0
7ptjqo,-,12,4.2
feah4j,김찬영,2,5.0
17e65l0,이용범,1,5.0
92i6bs,..,1,5.0
13mpmkf,주재광,2,5.0
109qo17,돌체,15,3.2
1lnnfsl,서아영,6,5.0
1tmncdd,윤사랑,1,5.0
cipt0t,D,100,3.0
vonkfv,후,58,3.4
uji891,양지영,6,5.0
g93t9b,꼬꼬씨,2,5.0
17scbqh,이근영,16,3.8
12ml52p,델루나,11,3.7
erai52,채정민♥,1,5.0
18pjtar,박종언,4,5.0
11j8smp,아바토스,18,4.7
1cnshr9,지원,3,5.0
16v6u1o,yeob,5,4.2
1b13vv0,이주희,7,3.3
1duit7s,mint,1,5.0
e7q27g,@@@,1,5.0
1ots958,ㅇㅇ,8,1.5
n1ar6p,Jay,9,2.7
l3rugf,비버,9,3.0
rllknd,Sean,27,3.3
119g3n5,노는게제일좋아,14,3.7
131cpth,ㅈㅅ,91,3.0
115gdqo,선선,1,5.0
1n9cp1u,Hannah,1,5.0
n1aoat,주관적인리뷰에발작하는엠생들아한심하다,63,3.2
10mo110,깔라,14,4.1
ut40q9,안동주,5,4.4
154bmdb,치킨텐더,8,4.4
s27hqt,안녕하세요.,4,4.3
1booc5g,N,15,3.8
1fjfcs9,김동우,1,5.0
1dphlik,정세영,1,5.0
m3ll78,새동,1,5.0
qoke46,@&$,10,3.0
nfs1am,양해지,2,3.0
kuve5k,광고시러,83,4.1
flgdsd,John Park,14,4.9
7n5u2a,세상만사,16,3.0
o2edre,Jaeyeon Lee,36,3.6
nk0hih,가떼무,5,2.6
9frtr6,라라랄,58,4.1
19s0291,닐리리야,1,1.0
b1r5do,Unknown,58,3.9
muosls,효도비,1,4.0
1vra4u3,이성용,1,1.0
rcrn47,박ㅎㄴ.,4,3.0
co8aju,한상희,1,5.0
14p9ou3,솔샘,3,5.0
ea3rpm,실버건,3,5.0
bf5s8s,ㄹㄹㄹ,1,5.0
v23g7p,rm360,7,4.4
17c22jm,Ethan,15,3.3
7q99bi,1st_,8,4.9
12980mk,코코,10,4.6
181loth,맛있으면 우는 신생아,6,5.0
1f2jsme,SB,2,5.0
1qa4k95,두부두부,5,4.2
7va5cc,얏호루,37,4.0
1a3kscv,무늬,2,5.0
1di6p5m,Min,2,5.0
1a1ig6f,박형,6,5.0
g7f6ll,핸드폰 리셋,6,4.3
1g1f4ng,또잉,16,4.3
ujm3u0,나그네,11,5.0
munf0u,Grace,30,4.5
13l0c2q,배고파,93,4.2
1fcd8j9,Dou Xing,12,4.2
msauim,호롤롤로,1,5.0
efp4vh,후비후비,3,5.0
1kb692s,로니,17,4.8
dnhkos,w.m,7,2.7
fgt597,가나다,18,1.9
1009spl,김나현,3,4.7
bggduk,강냉,14,4.3
138ss7k,sunnyday,14,4.4
7o3rna,임정구,10,5.0
1635nb6,가성비안따짐,21,3.4
ud2fjd,ㅎㅎ,10,3.3
14uj2ks,이건영,4,5.0
u92hqf,ㅎㅎ,18,4.1
un7im0,연신내지박령,30,2.8
13hkj7g,롤로롤,41,2.0
1b26vf5,지수,1,5.0
19jqjp9,X,1,2.0
1iu2c1d,마리,30,4.3
173o4go,모구,1,1.0
u495n5,.,3,5.0
1dee7nj,억울하면 리뷰남김,31,3.1
mn1aft,얄라리얄라,27,3.5
14sidoa,황은영,16,3.3
bfalri,Effie,1,5.0
slbupa,난나,5,5.0
1i2k467,yunsi💕,2,4.5
16mp57c,북한산,25,2.7
12n7vgo,타노스,3,2.3
16d8ggp,홍창기,23,2.9
o2bsgt,monet,41,3.8
rv6q01,crg,4,1.0
1v22n3e,ㅇㅇㅈ,3,3.7
13hudmk,고슴도치,64,4.1
12fip1p,yyy,110,4.2
n1ukt3,.,128,3.9
vlvcmr,qwerty,37,4.3
1rcc4km,오뇨뇨,5,4.6
fve0sq,으에엥,11,1.5
144dkfm,Selene,26,3.0
1kab737,🍒 ༉‧₊˚✧ 🐰,36,4.4
188k4qo,내 리뷰보면 실패안함,222,3.6
11posqi,얄로,7,4.3
mugvv5,배현정,3,4.7
fo8m1p,평범,15,2.1
1degv0a,홍예은,1,5.0
andaff,HJ,1,5.0
tl3j8k,어쩌냐메롱,27,1.8
ua08lj,김태후,44,3.3
154rgdj,마동석,18,3.6
muig3o,넙띠기,33,4.4
mul1hq,낭낭,6,3.5
msdkb3,와,14,3.6
1cka4d5,저스티스,3,4.3
rjdlm1,강이,19,4.7
17vm32f,juhee,11,4.6
u16a1c,itsme,4,4.0
llpgml,옞,9,4.0
1f2djlj,ㆍ,112,4.7
tgjdis,김진경,4,3.0
kkmrh5,린스봉,3,5.0
obm1vi,ㅁ,3,2.3
11bf3q7,리뷰남기려고가입함,21,2.7
mdiagu,거누치,6,2.3
1h7ptic,맛잘알,7,5.0
d9e4us,강달해,77,4.6
8n7r0d,김딴,1,5.0
djj4ha,코난,14,4.0
u6p3vf,또먹,7,4.9
1m8o4e4,서녕이,1,2.0
lh2g43,coco¹,8,4.0
sfgki6,BBo,9,3.1
lnlbqh,진짜 맛집만 별점 5점,15,4.2
uqtadu,예나+예리맘,1,5.0
17stl5t,노진호,1,5.0
7liiav,NO32,9,4.9
18k2832,퇴근인,19,4.1
1072m2r,김민수,3,5.0
fka3tj,다내꺼야감자튀김,122,3.9
11tajag,아현,8,5.0
15b6t0t,ㅎㅇㅎㅇ,26,2.3
fnjjji,정한결,28,4.3
1i6au3n,박재민,3,5.0
1i6arh2,박재윤,1,5.0
edcjpu,아닌데,220,4.5
1h3kam7,R.yj,2,4.0
7kd3eq,roadrunner,301,3.2
uuhjb7,dd,6,3.2
11v38k0,정해환,4,5.0
1c0mf7c,김주연,23,4.9
g74dq5,데이지,1,5.0
101qrof,냠냠,38,2.7
1tjvscu,전영소,2,4.0
15es3e0,landlord,42,3.4
237n2bs,Delu04,3,3.3
e99j1b,ㅇ,11,2.3
u5rd7i,니니,20,3.9
u0q7vh,쿄,3,5.0
15h8d84,.,24,3.9
12euv99,댕댕이,6,3.8
7kdr4p,유희상,31,4.5
fqcf03,강연제,6,5.0
14odbdr,곤듀,24,3.9
b8hmue,캐타,30,4.9
e7ighj,ㅇㅇ,6,3.0
ebmqqj,기린😛,29,4.6
12r5ik4,피자,20,4.4
fo43ms,소신평가,15,3.5
flame3,김재호,9,4.1
1inuloe,DoHee,1,5.0
8upveb,별로인것만 씀,11,1.0
g2aho0,🤗🤗🤗,374,3.4
1b0b88a,좋은 하루^^,6,4.0
103m6ou,마스터배추,78,3.3
f6l3gd,입이 심심해,18,3.7
195f660,lalasong,39,4.1
14sic6a,어수선,27,3.0
15iqqa7,의영,14,5.0
18el8fa,서영장,1,5.0
18e19mu,🥰,2,3.0
18a9j6d,메챠,1,5.0
12kvnpk,yee,55,3.5
rdlste,😑,90,4.7
1rbv6h0,와랄랄,52,3.9
m54812,오종택,69,3.8
10hei3s,Karla,2,5.0
c5fpih,mm,73,2.5
19acnch,당구,83,3.5
1lj5p9g,세훈,1,5.0
c30omf,qqqqqq,2,1.0
n1rk9i,🥢,44,4.7
105s3vg,파도,17,3.4
lmnvbg,메이아이,11,4.3
s25f6s,불친절하면 반드시 후기 남김,15,3.1
fkcp1p,Jaehui,1,5.0
lq65oe,.,4,5.0
1cin2er,최,2,4.5
h6mcsj,본인 이름,4,5.0
1i7lcrm,kim ji sook,1,5.0
1bkrc30,오세희,5,4.2
1o30vaq,니들이먼저,23,3.2
bkjl7q,현금보다주식,36,4.0
19t8p59,안제욱,29,4.5
169rh54,뿌잉뿌잉,11,3.4
kljlt4,맛집 수호자,16,3.7
18vhj5o,Shirin 임쉬린,3,3.0
8o35es,느림보,16,2.2
a6i9rj,본승,3,4.7
dvkm8u,후힣,147,3.7
1bgcska,kmk,4,3.5
m12nal,리트리버,14,4.9
1fi3vqb,카약,17,1.9
14h66h1,HS~,2,3.0
14cm9l3,세윤,2,3.0
bel89p,김영진 Tim,3,5.0
v5dira,죠르딩딩,7,4.1
12ehd87,anse,7,4.6
13u0m46,한잔의여유...,10,4.7
kg0ep0,Daisyy,14,2.0
e6s168,대체로 맛없는 집만 리뷰함,41,2.4
uame2i,라떼맘,12,4.3
g1qh3i,커피빵돌이,21,3.6
1l724l6,웅보이,15,3.9
u2hmu9,happy,66,3.9
14eoku6,지나가는쉬림프,27,3.7
247a8rd,뚜비,17,4.4
23obas5,이구역 맛둘리,17,4.2
gb0cu0,zzzung,5,4.6
fkcji6,맛집이좋아,40,4.3
mv2nal,씅,2,2.0
195o15d,ssem,2,3.0
fkdohn,suuuu,315,4.1
1i05j40,나나나,16,3.8
1bdbh3v,멍멍이,11,2.5
16pe55t,ㅇ,13,2.8
163v5ps,쏘쏘,30,4.0
7r9jkr,★,76,4.1
13mdkun,김미영,1,5.0
17mi6d1,summer,8,3.5
141995c,별로,22,2.5
uqlbph,누누,6,5.0
1h7e6j2,강안선,4,5.0
1tjg0gq,미니,2,3.0
fki4vd,.,9,2.1
ghcu05,니뷰,64,3.7
rl1b54,최우진,66,4.3
1o781d2,내냐냐,114,4.2
eei1mi,시절인연,79,3.6
ehicvu,정윤기,1,5.0
n3gbqh,손유은,25,4.9
19cruvf,빵조아,50,5.0
9h49on,쩝쩝박사,32,3.2
muscvi,조신한삐약이,10,4.3
7kjkil,소중한덤보,239,3.8
16vsnpe,러버덕,7,4.1
r100uk,☺️,47,4.1
196fdhh,.,23,2.4
ebij81,채민지,17,3.8
b4fall,고추맛쿠키,83,4.3
16bm4gj,이러쿵저러쿵,12,4.3
g7om09,ㅅㅅ,17,3.0
1964i0q,나또,7,4.0
1iciih4,노노,12,4.7
13tdpf9,JW,47,3.9
v108iq,Andy,22,3.9
1jco35l,고양이컬리사랑해,16,4.5
14b7dfu,매너,77,3.4
kvb5fi,걸어서맛집속으로,14,4.7
qvkh8d,멍뭉,7,3.9
7kllhs,ooo,5,4.2
lm6mgf,알리제,31,4.5
11joq9m,K,14,3.9
1h3r0ak,chocolate cookie,40,3.8
193hlgn,비타민,9,3.4
jps8u0,ㅇ,57,2.7
c8b5af,맛집 도장깨기,572,4.0
1bhpn2g,김은숙,1,5.0
vhfibv,맛있는것만먹는다,16,4.9
15ots3g,상선,2,1.0
102hgu3,서서동,17,3.1
tq2qm0,ㅡ,17,3.5
13clsnf,Gorgeous,72,4.5
atm1jm,ㅋㅋ,181,3.5
1273o6p,올야하,33,4.1
1dad2pp,서현실,8,4.5
10bamjk,모리집사님,11,4.6
112oqn1,류지혜,4,3.0
11uhtdo,🐢안🐢경🐢준🐢,192,3.7
13vv7bv,정희,2,4.5
11v8ii5,얌냠얌냠,4,4.0
rb2utm,녜녜,5,1.2
14n65m0,밍구리,59,4.1
18g5ua6,김태연,25,4.5
vqhh77,디디,40,3.2
u45bss,신철웅,10,4.6
delom0,더늦기전에,8,4.0
mthfvi,맛잇는데 평점없으면 글남기는애,33,5.0
19rr8as,마니,13,3.9
rbmi4a,고덕봉,14,4.7
o8cf7r,김진웅,3,4.0
1lk3p0c,♡,21,3.7
10f58dt,욜라뽕따이,41,4.2
10q9ma1,와니,88,3.8
kpl1ip,멁는게낙,121,4.5
damnsi,나나,11,4.3
skk80l,아우아오 더워라,14,3.1
o18tep,콩밭,71,3.9
1c7c7ih,박재현,3,3.7
uuopf6,Jenny✌💑,6,4.2
e4v9ad,좋아,88,3.9
e4ut7f,ㅁㄱ,114,3.4
1e6mm1n,정미,4,3.0
15g0jfv,푸드파인더,37,4.0
1463j7p,FoodLo,12,4.6
flhrlq,회색주먹,10,4.4
17nekdj,박선희,6,4.7
sd6v7t,M,7,4.3
lg8pjd,빵또아,10,3.5
cntdnk,토마시또,23,4.6
1ho38ig,별3부터좋다는뜻,32,3.2
cdc7j9,2021,84,4.3
rhgl2c,Kwangho,26,3.3
13uq4og,woo,50,4.6
19ch095,ㄱㅁㅇ,7,4.7
fl13rc,큐큐,10,4.2
fp71dm,해리,9,4.1
n1ahu4,abc12,1,1.0
jveia5,신대용,52,1.8
e4vk4t,호동이,50,3.8
becj0o,N͞͞U͞͞I͞͞T͞͞™,132,3.5
10m2bco,3018,24,2.7
lvjmlk,펭수,9,4.2
12u09gj,하이,7,3.3
rhb4m3,박주연,10,3.2
m7k76m,나도먹을래,26,3.7
nhecnl,🍩,1,5.0
8vp72s,루비레드,101,3.7
bgu8fq,호로롱,11,4.2
18mb15e,융디,22,4.8
fqpnfd,Canal Grande,18,2.1
vpkb0e,w987,22,3.7
1hpol1p,이네,3,3.7
12tieem,리뷰는 카카오맵이 솔직해요,42,3.3
15sv6lj,카이조아,42,4.6
ob4ag9,kazs,8,4.6
kolqre,유명은,16,4.1
17g784g,김현,7,3.0
1rcnbmu,我,4,3.3
8ru1nm,형형,48,3.3
c0le9c,나그네,13,4.9
gd27mo,큰별,575,3.7
mvid59,김양순,68,4.1
bg5fm9,길상,7,4.4
10okfju,얌냠이,9,3.6
1avbmpt,이 구역의 비평가,47,4.3
kph9dr,ㅇㅇ,16,4.2
932p5m,❤️,5,4.0
7kbscj,고바마,616,3.7
10jnr8e,review,2,1.0
1lcg2o1,카맵,4,3.0
ftg14i,익명,34,3.2
13tp5si,RM,50,3.9
t43qv2,lu,19,4.4
18itt8v,"성두현(Derek, Have)",1,5.0
fo43ha,312,78,3.6
1cn6dbk,w,33,3.6
n0h8dd,먹탐방,5,2.8
1jcplv8,빅토르,56,4.1
muspk5,뚱이그미,1,5.0
muk2ql,뿌우뿌우,12,3.0
qofufp,맛없는곳만후기남김,8,1.6
qub6vo,( 예나 ),8,1.0
1dljj8j,삐삐,15,3.4
18vnisl,David CH Yoon,1,1.0
e4qiev,쩌이,11,3.1
190hc8c,신길동맛집,44,4.5
18m8bth,알알,36,4.5
bg7rgm,생활 스터디,17,4.6
13v0veq,이슬,71,3.9
100jsom,관광객,4,1.5
1elhf7c,쪕쪕학사,1,1.0
1402g94,🦛,1,1.0
bndacp,Bonnie,6,3.7
mb1dcs,쿠니,35,4.3
13c0obe,최지훈,30,4.0
18lj07d,sep,63,4.1
duhdr2,솜,4,1.0
1tafn01,용산주민,1,1.0
n0apgg,브런치러버,2,3.0
1gtrvth,따봉맨,18,4.2
181lf75,Sy,4,1.0
14jd8s0,이은지,3,3.7
1sp0gt0,앤두류,2,1.5
1974ecc,미각세포,61,3.7
14jfath,ㄴ,18,2.7
199r5mu,암냠,5,4.4
10g0g3e,뀨링,15,4.5
moe8vv,엘,19,3.9
1oh67nc,Zeldy,27,4.4
1bl5st1,천지양,37,3.6
1d9f8na,Joseph,2,3.5
131bklr,sunny,36,3.4
18lr5q6,Val,7,3.7
1nsj3fv,ㅇ,6,3.7
13r7a1r,꼬물이,29,4.4
10oae06,동네사람,37,3.6
gj5l1s,vin,25,3.6
n01ork,하호,10,2.7
127ne2e,굳결,11,3.4
sdbor6,하마,1,1.0
v7ai70,PickyFoodie,45,4.4
qnp5op,최준환,116,4.1
bfbhgp,미아J,21,4.2
1dr6g9o,고우림,19,3.8
1eks3h1,캐톡,10,3.6
f545g7,codik,14,3.3
101kjnj,로로,31,3.7
sfitac,전성미,22,3.8
l68g3e,맛집감별사,52,4.4
7kle0m,비밀,26,4.0
t585vg,🌱,69,3.7
13gso4a,alarose,11,3.5
1akaf5g,정혜진,1,5.0
senhhf,소짱,135,3.2
nfna04,이영현,19,3.6
10375st,냠냠냠,53,4.4
105fv39,나홍문입니다,3,3.7
afrb2f,먹어보고,22,2.1
tfjb9a,요리조리,22,4.1
lpo4li,킹멋쟁,45,2.9
c0lr0d,분당아빠,4,2.3
uom8uv,혜영,19,4.2
