0,1,2,3
364,1735,3,청계산 몇 없는 피자 파스타 가게 주로 먹는 메뉴 피자 볼 네 제 파스타 해산물 떡볶이 은근 괜찮네요 ㅎㅎ 올 조금 아쉽 ㅠ
607,488,1,알바생 수준 남자 여자 둘 다 싸가지 없음
429,85,4,분위기 좋고 카페 컨셉 좋았어요 조용조 용
512,2190,5,주변 스터디 카페 오픈 된 분위기 편하게 휴식 듯 책 갈 수 있음 루프 탑 너무 이쁘고 지금 가 오픈 기간 북카페 이라 음료 무료 제공
562,915,5,인테리어 멋지고 커피 맛있어요 아늑한 3
386,353,4,투썸
522,2234,4,빵 맛있어요
277,1332,5,로빈 단호박
704,2656,4,와플 맛있어요
638,2542,1,2022 03 14시 알바생 돈 받으면서 일 그렇게 하시는거 아닙니다 표정 태도 굉장히
332,86,4,분위기 좋아요
157,909,3,
490,209,4,커피 맛있고 티라미수 맛있어요 ㅠㅠㅠ 좌석 많이 없어서 조용한 편이
423,652,4,
386,1808,4,커피
346,179,3,커피 블랙 는 산미 좀 있는 편이 호 밀크 티 넘 좋아요 자리는 불편한 편 차라리 야외 좌석 날 선선 한 날 추천 더 보기
468,491,4,내부 마음 들고 생각 조용해서 좋았던 곳 커피 맛 무난 했다 2020.07 더 보기
714,2677,5,최근 생겨서 깔끔해요
69,58,5,커피 정말 정말 잘 잘 하시는 분 같아요 절대 커피 철학 거나 이해 하지 않아서 좋았어요
21,167,5,데 없이 훌륭한 카페 수많은 카페 중 하겠음 이미 많이 정말 더 사람 전 방문 하시는 것 추천
602,11,5,빵 맛있고 커피 맛있어요
359,81,4,
569,71,5,비주 얼 좋다
182,998,1,
148,853,5,
279,11,4,맛 괜찮고 자리 좋아요
498,83,4,가격 파운드 정말 또
288,11,5,디저트 없지만 그래도 맛있어요
96,273,5,크림 라떼 아인 슈페 너 좋아하는데 맛있었어요 최근 계속 여기 크림 쫀쫀 달달 맛있어요 디저트 배불러서 안 먹었는데 좀 아쉽네요
62,424,5,필 공 티 제일 맛있어요 주인 아주머니 알바생 다 친절하셔서 갈 때 맛 좋고 기분 좋아져요 가끔 보이는 학생 있을 때 복불복 이긴 하나 대체로 공부 하다 가기 좋습니다 ㅎㅎ
216,20,5,깔끔하고 야외 너무
730,359,5,라떼 고소하고 맛있고 티라미슈 맛있음 쪼금 아쉬운건 라떼 가격 대비 양 ㅠㅠ
579,2409,2,가격 대비 좀
241,781,5,나도 의자 쓸려고 들어 는데 이미 누가 의자 함 새로 생겨서
470,217,5,아래 리뷰 보고 카페라떼 마시러 정말 정말 맛있었어요 어떻게 이렇게 고소하고 부드럽고 살짝 단맛 느껴지고 풍 미가 맛 마음 속 감탄 하게 되는 맛 입니다 오늘 엄마 또 마시러 갈 거 오래오래 맛있는 커피 만들어 더 보기
544,1689,2,그냥 그래요
132,770,5,카페 음악 상큼 커피 조름한 소금 빵 평화로운 시간
281,1352,5,맛있어요
200,706,4,다른 곳 양 조금 적립 안 셧 알바생 넘 하셔서 좋았어요
535,672,4,알바 모르겠지만 매장 내부 엄청 깨끗하고 손님 많지만 대 체적 조용한 분위기
511,2188,4,
637,548,4,넓고
792,11,3,
739,1262,5,친절해요
511,1061,2,
599,1556,3,주민 많이 생각 조용한 카페 아니에요 수플레 가격 대비 하면 먹을 만 정도 컵 겉 설거지 하면서 거 같은데 묻어 위생 살짝 걱정 돼요 더 보기
197,1050,4,직원 너무 친절하시고 시 그 니 처 커피 맛있고 공간 너무 너무 크로와상 맛 없 바삭 그렇다고 늦은 오후 ㅜ
375,290,4,왠지 일본 오래된 까페 느낌 난다 사장 아주 케익 커피 내 오 쫀득쫀득 치즈 케익 굿굿
208,229,4,밀크 티 그린티 라떼 밤 크림 말차 갸또 시켰는데 밤 크림 맛있고 꾸 덕 해서 좋아요 밀크 티 입문 하시는 좋지만 음료 전체 달아요 약간 가벼운 맛
520,655,4,이쁜 일몰 있는 루프 탑 있고 분위기 좋은 카페 입니다
31,236,3,라떼 종류 편이 뜨겁게 미리 말 해야 할 것 같아요 주말 사람 많고 넘 시끄러워서 비추 천합니다
717,1721,5,네이버 포스팅 개 카페 가장 데 없는 카페
237,18,4,자리 넓고 커피 괜찮고 산미 강해서 호불호 디저트 종류 정말 다양해서 좋아요
770,2788,5,너무 너무 친절하세요 메뉴판 질문 조곤조곤 설명 해주시고 진짜 너무 친절해요 사장 최고 디저트 모양 아니라 맛 엄청 맛있어요 저 에스프레소 맛 케이크 먹었는데 진짜 맛있었어요 원래 맛 힘들잖아요 ㅋㅋㅋ 근데 여기 너무 맛있어요 심지어 감동 음료 너무 맛있어요 라떼 꼭 먹어 보세요 위 올려주셔요 만세 음료 진짜 제 그린티 라떼 카페 가면 그린티 라떼 여기 그린티 라떼 상위 우유 좋은 우유 티나 그린티 맛 적당히 달 적당히 녹차 맛 케이크 위 진짜 느낌 ㅋㅋㅋ 초코 였어요 생긴 노란 부분 드셨는지 더 보기
573,2386,4,꼬숩 부드러워서 마시기 정말 좋은 아메리카노 파운드 케잌 크기 다른 곳 비해 맛 쏘 쏘 재즈 음악 테이블 널찍해서 좋음
52,348,5,대 존맛 다른 맛 다 채광 좋아서 사진 짱 잘나오고 사장 엄청 엄청 친절하셔서 자주 같아요
641,1936,5,맛있는 맛 양
487,907,4,티 맛있음 커피 마들렌 쏘 쏘
251,1250,4,맛있어요 자리
203,927,5,여기 공간 널찍하고
459,804,1,공기 더러 움
359,1701,3,
311,1393,4,조용히 시 면서 얘기 하기 좋아요 바닐라 밀크 티 마셨는데 맛있었음 가격 조금 있는 편이
486,167,5,이런 분위기 카페 존재 한다는 별 5 점
225,691,1,어디 없이 휴무
396,1248,5,굿
781,1735,5,여러분 여긴 단 언 알리오 올 맛집 입니다 그저 믿고 드셔 보세요 대박 임
39,274,5,기본 아메리카노 주문 커피 많이 마시는 것 비해 맛 잘 모르는 편이 개인 산미 없는 편이 오히려 좋았다 노래 소리 크지 않음 혼자 와서 이어폰 없이 있어도 될 정도 대화 하기엔 매장 청결 도 인상 들어서면 오래된 건물 가 딱 느껴지는 것 비해 인테리어 그런 느낌 있다 정말 테이블 보 하나 없는 것 매우 감동 정원 관리 잘 되어있어서 본건데 내부 신경 쓰고 있다는 점 딱 매장 굉장히 시원해서 담요 하나 걸 있었습니다 더 보기
741,1179,5,때 가는 곳
352,199,5,크림 브륄레 마카롱 정말 맛있다 금 토 한정 조 각 케익 판매 함 냅킨 뽑아 하는 방식 건 좀 아쉽
254,1255,5,맛있고 친절하신데 음식 나오는 속도 좀 느려요 메뉴 개성 있어서 좋음
738,1447,4,조용한 편이 일찍 문 아쉽네요
100,42,5,최고 음료 맛 잘 모르겠지만 이 시국 거리 두기 잘 되고 공간 너무 예뻐요 특히 화장실 무척 깔끔함
496,565,4,낫밷 생경 메뉴 맛 있음 공간 넓 깨 조음
616,2485,3,무난
63,428,5,커피 가격 저렴하고 산미 계열 아메리카노 괜찮았습니다 모든 사이즈 원 사이즈 양도 괜찮네요
577,1807,3,
173,549,5,진짜 스콘 맛집 진짜 스콘 미쳤어요
27,209,3,음료 무난 스콘 그냥 무난 저녁 시간 갔는데 안되는 메뉴 좀 있었어요
434,1972,2,업무 차 오는 사람 많아서 그런 지 다른 지점 비 해서 사람 마스크 많이 안 쓰고 이야기 편입 니 비교 방역 잘 않는 것 같아요 조명 역시 좋지만 제일 많이 있는 테이블 작은 동그라미 아쉬워요 화장실 외부 화장실 좁아요
129,762,1,위생 좀 제발 ㅠㅠ 카페 안 날 벌레 너무 많아요
544,453,3,친절하고 맛 평범해요
705,87,2,분위기 좋은데 그게 미숫가루 비추 ㅠ
526,1152,5,좋은 점 다 공부 하기 좋진 않아요 사람 많아서 좀 시끄러워요 그냥 잠깐 떠들고 있다 가기 좋아요
674,2227,2,
56,369,1,내 고구마 라떼 맛 아님
699,619,5,시 그 니 처 마셨습니다 커피 고소하고 너무 달지도 않아 맛있었어요
228,231,4,맛있음 테이크 아웃 아인 슈패너 기준 직원 그리 친절한 편 아니다 여느 감성 카페 다 앞치마 없이 입고 머리 않고 일 하는 거 보고 친구 사람 개 많음 20 대 어린 여성 많음 매우 시끄러 움 장소 굉장히 협소 웨이 팅 함 더 보기
304,1438,5,음악 선곡 뭐 스타일 음료 빨리 나오고 맛있음 다른 평 보니 메 커피 큰 기대 듯 ㅎㅎ
634,235,4,일반 회사 건물 같은 곳 있어요 평일 점심 사람 많아요 좀 정신 없음 ㅠㅠ
73,485,5,친절 친절 제 엄청 조금 거 그냥 했는데 만들어주셨어요 타운 점 가다가 좀 더 여기 가요
171,877,4,big Starbucks with an
220,401,5,블루베리 아이스티 맛있어요 완전 시원한 맛 너무 달지도 않고 좋아요 그리고 엄청 깨끗하고 이쁘고 멍멍 귀엽고 친절하시고 동네 분위기 좋아요 그리고 낮 햇빛 들어오는 그런 분위기 참
364,151,3,단순히 간판 하나 없이 마카롱 전시 되어 있길래 고수 집 하고 들어감 ㅋㅋㅋㅋㅋㅋㅋ 다른 디저트 없고 마카롱 판매 하는데 종류 그리 많지 않음 개인 초당 옥수수 맛 기대 아니었고 맛있었 듬 가격 개당 2800
34,73,3,집 개조 해 문화 공간 겸 카페 운영 컨셉 참깨 라떼 시 그니 같고 양갱 등 판매 함 맛 괜찮은 수준 공간 편임
708,105,5,요거트 요 거 샌드위치 맛있어요
768,488,5,여직원 친절
317,9,4,얼그레이 케이크 크림 맛 음료 쏘 쏘 하고 공간 자체 너무
448,1459,5,동네 이런 에스프레소 바 있다는 건 큰 행복
757,524,4,웨이팅 않았지만 살짝 아쉬웠던 너무 아픔 ㅠ 카이 막 맛있 어유
514,2210,5,"#내돈내산 아메리카노 라지 사이즈 2,500원 가성 비 대박 듯 #권꽁치 #꽁치필름 #가성비카페 #아메리카노 더 보기"
516,253,3,분위기 좋고 예뻐요 커피 별로
392,1831,5,
248,332,5,카라멜 스모 쿠키 레몬 쿠키 엄청 엄청 맛있어요
25,198,5,여기 사장 친절합니다
158,22,3,이 동네 카페 가격 괜찮음 커피 맛 그냥 저 자리 좀 특이하게 보고 앉는 테이블 아닌 옆 앉는 테이블 3 명 이상 가면
511,51,2,맛 쏘 쏘 공부 하기 좋은 자리 있지만 아주머니 많아서 시장 같아요
322,1526,5,소금 한 시 그 니 처 커피 염 컨셉 특색 있는 제품 짤 달콤 가미 된 신 박 음료
86,566,5,커피 크림 진해서 맛있구 크로 플 도 바삭 느낌 브라운 치즈 많이 주셔서 맛있어요
161,916,5,매장 아기자기 너무 예쁘고 휘 낭시 마들렌 맛있음 사장 두 분도 친절하셔서 재 방문 의사 만 땅 다시 방문 했는데 커피 맛 왜 ㅠㅠㅠㅠㅠㅠ
454,1494,5,맛있어요 휘 낭시 맛있는데 맛 아쉬워요
500,1061,3,인테리어 예뻐서 사진 찍기 정말 좋은 곳 커피 맛 빵 쏘 또 먹고싶은 맛 아니 ㅠㅠ
784,453,5,재 방문 라떼 맛있음 아아 메 맛남 푸 이드 맛있네요 입구 앞 자리 예쁨 더 보기
310,1470,1,진짜
741,2347,3,
472,2076,5,최고 커피 맛집 여기 맛있게 집도 잘 없음
792,1491,5,원 두 회전 빨라
601,96,3,딱 별 점 3.5 점 짜리 카페 근처 가면 기념 들릴 법 하지만 굳이 않아도 되는 해 근데 분위기 생각 뭐랄까 좋은 것 아니고 그렇다고 힙 것 아니고 관광지 있는 뭔가 했지만 어수선한 카페 같은 느낌 그리고 음식 케이크 전부 어쩐지 대기 몇 있을 정도 사람 많은데도 요리 하시는 분 한 분 이유 버섯 불고기 치즈 파니니 치킨 피자 씨 푸드 올리브 오일 파스타 시켰는데 그나마 파니니 제일 나머진 별로 였어요 더 보기
101,635,4,마카롱 정말 특이해서 좋았어요 다음 다른 것 먹어 보고 싶은 곳
132,771,5,커피 참 맛있어요 그리고 더 더욱 친절하시고 서비스 정말 좋아요
181,992,3,회사 점심 시간 간단하게 먹었습니다 12시 좀 안 되어서 도착 하니 2 자리 있는 테라스 석 하나 남아 있어서 밖 시원하게 맛있게 먹고 왔습니다 테라스 석 이긴 하지만 많이 다녀서 조금 합니다 바로 앞 고교 있어서 노란 건물 보 약간 이 느낌 이 합니다 학교 있는 큰 보기 좋아요 아보카도 샌드위치 가격 원 이었습니다 이 근처 식당 기본 8천원 시작 같아요 기본 짜장면 8천원 뭐 비싸서 하겠죠 맛 그냥 그래요 엄청나게 맛있지도 않고 맛없지도 않은 아보카도 올리고 후추 친 샌드위치 직원 서비스 청결 감은 보통 맛 서비스 분위기 그냥 그래서 재 방문 의사 잘 모르겠습니다 아마 테라스 석 다시 더 보기
733,149,5,음 제 경우 정말 만족스러웠습니다 카페 않고 테이크아웃 했습니다 그리고 않고 엄청 다이어터 정말 같은 존재 너무 맛있게 잘 먹었어요 ㅠㅠ
392,1838,5,직원 친절하고 커피 맛있어요
547,692,4,크로 플 맛있어요 아이스크림 근데 평점
423,554,5,이 곳 몽블랑 좋아한다 주문 자마자 쳐서 차갑고 달콤한 크림 신맛 나 커피 정말 잘 무엇 아이스 플랫 화이트 주문 하니 마시기 좋은 온도 칠 링 해서 사랑 하지 않을 수 없지 더 보기
407,1511,3,
734,1196,4,맛있어여 이 생각 별로 자리는 불편하고 웨이 그래도 대 구 스테이크 와인 때문 시 갈듯
25,193,5,넓고 쾌적함
474,2078,5,아메 시 그니 쳐 라떼 맛
772,477,4,음료 맛있고 케익 마카롱 다 맛있음 인테리어 그냥 적당히 예쁨 그리고 너무 귀여워
786,2811,5,토스트 맛집
368,88,1,대충 을지로 유행 려 본데 이러지 마세요 특히 케잌 최악 요
268,1308,3,카페 이상한 개 냄새 남 테이블 낮고
84,543,5,
221,499,4,산미 좋아하시는 분 추천
588,1987,5,
726,179,2,조금 아쉽네요 커피 얼음 아아 맛 의자 넘나 불편해요 이런게 인스타 감성 이 라면 저 인스타 포기 하겠습니다
286,464,3,무난 3 층 짜 리 비해 자리 적고 불편함 조명 별로 환기 잘 공기 진짜 커피 맛 정말 애초 스벅 커피 마시러 가는 곳 아니라서 ㅋㅋ
494,2128,5,넘 좋아요 넘 친절하시구
319,1507,4,점심 사람 많고 자리 없어요 포인트
616,2448,5,전 젊은 연령 층 도 좋았습니다 음료 맛있고 사장 두 분도 너무
799,2842,5,라떼 맛집 바로 사봤는데 우유 맛 깔끔하고 맛있네요 다음 달달 흑임자 라떼 도전
1,19,4,무난 무난 브런치 디저트 종류 약간 난방 브런치 시간 먹을 수 있는 샌드위치 빵 종류 있었으면 좋겠어요
797,2838,5,넓고 자리 많아서 좋아요
464,171,4,이 정도 굿
491,935,2,soso
459,1762,5,두번째 두 번 다 향 미쳤어요 라떼 맛집 찾기 ㅠㅠㅠ 심지어 가격 착하고 존재 찐 바리스타 집
710,2666,5,좋아용
757,709,5,카페 넓고 조용하고 직원 친절하시고 커피 맛있다
663,1472,5,커피 맛있고 가격 이 근방 상당히 저렴한 편이 커피 6천원 7천원 케이크 4천원 게다가 맛있음
634,2532,3,좁고 인테리어 평범해요 음료 가격 싸서 좋은데 샌드위치 쏘 쏘
336,1595,5,아메리카노 무료 행사
785,150,4,귀여운 카페 아몬드 유 옵션 그래 놀라 나름 건강
149,862,4,좋아용
792,1868,5,매장 후기 못 해 리코 타 치즈 샐러드 양 엄청 그런데 가격 많이 오랜 만 방문 것 예전 좋았던 느낌 기억 해 오는 바뀐 양 가격 해주시니 너무 따름 입니다 하나 없는 풀 원래 모든 것 셀프 하긴 마 마스 10년 바뀔 때 됐네요 그리고 안 올 때 됐네요 더 보기
75,493,4,앞 커피 맛 레트로 갬 성 카페
178,183,2,주문
429,327,5,이 퀄 서울 다른 동네 였음 더 거 예전 작은 가게 때 자주 갔지만 여전히 장사 잘 돼서 뿌듯함 ㅎㅎ 사장 번창
709,92,5,친절해요
502,2152,3,각 얼음 주문 해도 항상 간 얼음 요
261,700,5,시 그니 곰돌이 라떼 딸기 우유 너무 맛있고 인테리어 예뻐요
121,724,3,보통 중국인 천지 줄 서서 주문 음료 받는데 짜증남
203,964,3,어쩔 수 없음
513,2199,1,카페 넓고 시설 좋은데 두 분 이 많은 사람 다 서빙 해야 해서 그런지 서비스 정말 별로 30분 넘게 기다려서 받은 커피 음식 정말 맘 들지 않았어요 특히 커피 돌려주셨다고 해도 폼 전혀 없어요 응대 너무 다시는 방문 하고 싶지 않아요 더 보기
714,494,4,
522,237,5,버터 스카치 진짜 맛있음 매일 마셔도
36,262,2,been
184,460,4,아아 먹었는데 정말 맛있네요 평일 점심 즈음 갔을 땐 는데 한 정도 아파트 주민 모여오셔서 꽤 공간 차서 사장 굉장히 친절하시고 테이블 오셔서 커피 맛 세심 하게 신경 더 보기
184,633,3,
775,926,4,아이스크림 콩 와플 저 거 양도 많고 맛있어요 가게 분위기 예쁘고 선곡 좋았어요 근데 아메리카노 좀 밍밍 해서 별 점 하나 빼
392,260,5,
608,1064,4,음악 편안하고 공간 넓고 좋습니다
585,633,3,cafe 급 ice 산미 향 한정 넓어서 음료 힘 듦 잔 얼음 사용 굳 일회용 빨대 입구 부분 남기고 준비 해줌 재 방문 의사 있음 더 보기
499,293,4,
407,763,3,
203,1083,2,공간 그렇게 좋지는 않음 맛 스타벅스 맛 뭐
514,2200,5,"#내돈내산 #내돈내먹 눈 보다가 처음 가봤어요 매장 앞 넓은 주차장 있고 1 층 내부 테라스 좌석 있음 음료 맛 괜찮아서 또 갈 예정 03 일 감성 커피 테라스 2 인 주문 메뉴 블루 요거트 스무디 초코 오레 5,300원 총 합계 금액 #권꽁치 #꽁치필름 #꽁치그라피 #감성커피테라스 #가락동카페 더 보기"
261,1282,5,라떼 흑임자 라떼 맛있어요
340,1623,1,사람 오지 많음
42,105,5,
776,292,1,인간 와이파이 속도 너무 다른건 괜찮았어요
215,1153,1,사장 직원 교육 어떻게 하는지 지점 있어서 가는데 대체 이런 구성 서비스 어떻게 운영 모르겠는 곳
598,408,5,
403,391,4,맛있는 집 역 거리 좋아서 생각날 때 가끔 들러서 바 마시기 좋을듯
635,217,3,그냥 여자 손바닥 4천원 너무 비싸서 그건 좀 비추 꿀 자몽 깔끔한 맛 좋았음
131,768,4,샌드위치 개존맛
375,720,4,이 골목 이런게 있나 싶을 정도 ㅎㅎ 구석구석 공간 조금씩 다 컨셉 커피 다 드립 있어서 라떼 비 추천 그냥 드립커피 나 는 좀 신맛 많이 났다
490,140,5,가격 있지만 진짜 맛있음 ㅠㅠㅠ
333,1583,5,비엔나 커피 넘 맛있어요 진 저 티 맛있구요 사장 친절하세요 주셨어요 ㅋㅋㅋ
266,1297,5,좋아요
90,580,1,커피 먹으러 가지 마세요 좌석 입니다 협소 하기도 한 데 계단 좌석 커피 마시고 있는데 머리 바로 뒤 남 더러운 발 하며 마셨습니다
753,1718,5,친절하고 공부 하기도 좋아용
580,2412,5,아아 맛있네요 ㅎㅎ
504,45,3,친절 음료 맛 갈 때 차이 커요
70,7,5,직원 친절하셔서 기분 베이컨 메뉴 평범하고 초코 무스 촉촉한 초코 맛있음 ㅎㅎ 일단 인테리어 분위기 좋다
502,1970,4,
716,432,5,
546,1658,5,성수동 감성 커피 깔끔하게 맛있어요
344,322,5,로얄 밀크 티 맛있다 디저트 쏘 쏘
538,2293,5,지하 7 8 번 출구 쪽 오시 바로 출입 가능 싸고 맛있어요 가성 비 갑
382,1800,4,존맛 탱
580,446,4,다 좋은데 똑같은 노래 틈 미쳐
163,928,5,최고
407,1895,5,
430,1951,3,첫 맛 맛있는데 맛 ㅠ
204,1102,5,배달 로만 먹어 봤는데 이번 방문 해 봄 배달 오는 거 양 맛 마찬가지 임 메론 진짜 달 맛 요 망고 초코 오레오 메론 이렇게 세 개 먹어 봤는데 메론 제일 맛있음 과일 맛집 연유 추가 필수 주차 건너편 주차장 50분 주차 했는데 500원 나옴 굿 더 보기
187,475,3,나쁘지 않아요
71,478,4,다른 건 다 모르겠고 00 진짜 좋은 곳임 나 하니까 물어봐
305,1453,5,선한 영향력 가게
91,289,1,종류 별로 시켜 봤는데 빵 그렇고 안 속도 다 너무 별로 였어요 ㅠㅠ 몇 입 먹다 다 남겼어요
353,1677,2,맛 없다 다른 지점
688,1908,5,친절
227,1179,4,디저트 좋아하는 추천 합니다
640,565,4,
536,1812,1,라떼 입니다
738,1289,4,자리 잘 없네요 ㅠㅠ 공차 늘
41,289,1,음 이 도넛 원 이요 맛봤는데 너무 ㅂㄹ
514,2201,5,울 동네 이런 멋진 카페 생기다니 너무 신 납니다 뷰 루프 탑 공간 예술 와플 넘 맛있어요 사장 예쁘고 친절 쓰 b #권꽁치 #꽁치필름 #잠실루프탑카페 #사진잘나오는카페 더 보기
108,668,2,빵 종류 이상해요 커피 비싸요 흡연 테라스 땜 갑니다
175,977,5,맛있어요 딸기 보틀 케이크 6500 이라 다른 데 8000원 하는데 싸게 먹을수 있었어요 근데 크림 많고 맛 더 루 오래 영업 하세요 의사 있 습 니당
92,597,5,여자 알바생 친절해요 음료 맛없는데 무료 옵션 얼음 옵션 드디어 먹을 만해 짐
370,292,3,땅콩 라떼 보통 카푸치노 탄거 같은 달달 맛 인테리어 좋아요 공간 넓고
788,2815,3,가격 좀 있는데 친절하고 전 퀄리티
284,211,5,주차 완전 불편하지만 너무 맛있음
1,9,4,분위기
761,1164,1,아 분위기 좋은데 여기 연유 커피 먹고 토 했습니다 ㅠ 거 같아요
531,90,3,많이 들 분위기 좋고 브라우니 좋고 커피 맛있습니다 이야기 하기 좋은 분위기
720,149,5,여긴 진짜 호불호 갈릴 곳 ㅠ 건강한 맛 제로 단맛 같은 맛 싫으면 절대 가면 안됨 나 좋아해서 너무 맛있게 먹는데 싫어하는 사람 정말 건강하고 깔끔한 단맛 원하는 사람 가길 스콘 다 먹어 봤는데 카카오 들어간거 존맛 더 보기
413,389,4,에그타르트 맛있어요 행위 너무 티나 조금 그랬지만 하나 맛있네요 커피 맛없어요
729,732,4,긴한데 맛 ㅁ 해 재 방문 의사 있음
398,1855,5,종종 오는 곳 근처 너무 맘 에드 곳 ㅎㅎ 아기자기 귀여운 곳
479,553,5,필터 커피 굿
278,1065,1,타임 없고 발렛 친절하셔서 별 하나 모든 접시 모든 계란 비린내 정리 어수선한 분위기 그저 인스타 갬 성 더 보기
620,1371,5,커피 쿠키 다 맛있다 이 동네 최고 카페
204,1105,2,주말 오후 시간대 하시는 젊은 여성 너무 불친절합니다 꽤 한가한 시간대 갔는데 진동 벨 했으면서 진동 벨 안 울리고 메뉴 나왔다고 하는데 진동 벨 왜 영수증 안 주는 요새 안 주는 곳 많으니 그러려니 하는데 뭐 물어봐도 대답 안 하고 무시 해서 좀 불쾌했네요 바빠서 못 하기에는 저희 음료 마지막 5분 정도 메뉴 안 더 보기
635,2492,3,맛 있는데 브런치 메뉴 나오는 속도 심각하게
487,85,4,기대 커피 괜찮고 티 맛있음 가격 좀 아쉽다
433,613,4,반려견 함께 있을 수 있는 공간 따로 있는 건 참 좋았는데 커피 맛 좀 어떻게
1,6,5,조금 늦게 가니 베이글 ㅜㅜ 흑 너무 좋다 분위기
305,1452,5,선한 영향력 가게
414,1304,5,오 신림 9 동 빽 다방 닷 ㅋ 직원 친절 깔끔하고 무엇 시끄러운 학생 없어서 조용해서 좋아요 더 보기
300,1421,3,졸귀 근데 아메리카노 6000원
283,1354,4,직원 친절하진 ㅠㅠ 그런거겠
294,1256,5,분위기 좋고 맛 좋고
325,359,1,뭘 마시고 기억 안나 존재 감 없는 카페 차라리 스벅
436,672,4,에그 마 반미 정말 맛 났어요 한 지나서 평점 양도 더 많고 따뜻하고 최고 여자 알바 직원 친절하진 않았어요
39,280,5,낭시 너무 맛있어요 사장 친절하세요
75,502,3,테이크 아웃 가능 아쉬움
373,560,1,커피 진짜 맛 탱 이 없어요 ㅠㅠ 네 이 밍 좋음 그리고 맛있게 먹었던 빵 언제 가 안 팔아요 빵 비쌈
627,81,4,분위기 맛집 그러나 자리는 불편
41,291,1,
608,575,4,빵 커피 다 맛있어요
656,177,3,
108,666,5,친절
68,200,4,화이트 톤 인테리어 좋았고 커피 맛있었어요 그런데 플라스틱 컵 겉 종이컵 굳이 생각 들었어요
268,1304,5,직원 너무 친절 무엇 시끄러운 몇몇 계셔서 너무 싫어요
334,427,3,2 층 자리 와이파이 잘 안되는 곳 있음 ㅠ 거의 항상 자리 없는듯 한 느낌 ㅋㅋ 1 층 보기 좋고 2 층 넓은데 좀 어 두운 편
435,1976,1,너무 불친절해요 빵 하나 먹으러 갔다가 취급 이런 처음
681,2624,1,컴 포즈 홍제 점 둘다 똑같이 불친절한 엄청난 친절 아니지만 오전 일 하시는 분 그냥 아예 손님 대꾸 응대 안 하네요 키 오스 크 니 알아서 주문 안해 니 알아서 이 수준 1500원 커피 값 저렴한 서비스 마인드 것 같습니다 동 네 장사 이렇게 뭐 사장 거 같긴 하지만 사장 평일 오전 일 하시는 분 서비스 태도 확인 부탁드려요 더 보기
555,18,5,여기 마카롱
541,934,5,
455,1255,3,비싸지만 좋은 기억
382,1797,4,음악 좋다
159,260,4,케이크 달 않은 묵직한 케이크 임 디저트 달 좋 라면 좋아할 듯 난 너무 맛있었다 라떼 구림 가게 약간 지 저 분 오후 4시 가면 채광 경험 가능 더 보기
341,1626,5,커피 맛있 또
613,2481,4,생 딸기 가득 주스 기대 별로 였어요 얼음 반 이상 주스 양 생각 몇번 마시니까 바닥 ㅠㅠㅠ 그리고 되 ㅡ 게 새 ㅡ 콤 해 ㅎㅎ 사진 보고 편의점 파는 아 임 리얼 딸기 주스 생각 했다가 단맛 전혀 없어서 저 개인 아쉬웠어요 ㅎㅎ 초코 생크림 케이크 크런치 구 용 전 크런치 안 좋아하는데 케이크 맛있으니까 ㅎㅎ 저번 자몽 티 당 근 케익 먹었는데 담번 또 다른 것 ㅎㅎ 갈 때 직원 항상 친절하셔서 좋아요 더 보기
744,877,5,친 절
622,341,4,근처 카페 웨이팅 심해서 그나마 사람 덜 있는 곳 찾다가 방문 했는데 케익 맛집 발견 입 녹아요 인테리어 깔끔하고 괜찮지만 가격 않아요
126,480,4,친절하고 가성 비 좋은 메뉴 스페셜 메뉴 직원 친절하시고 부드러운 커피 강추 자주 가는 곳 중 하나 돈 못 이유 더 보기
78,518,5,다른 곳 비해 정 말 친절하세요 하나 하나 다 설명 남자 사장 넘 친절하시고 해주셔서 좋았어요 또 링 더 보기
394,1423,5,존맛
638,1472,5,몇 년 동안 하며 오늘 드디어 잠시 들러 봤습니다 사장 나오는 장인정신 바로 앞 핸드 드립 커피 정말 매력 있었습니다 커피 설레 본적 처음 맛 보고 이렇게 적도 처음 입니다 자주 갈게요
9,75,4,종이 빵 만들고 리브 레 커피 파는 곳 꽤 규모 크고 높은 천장 소음 제법 울 린다 커피 좋고 영등포 타임스퀘어 연결 되어 있지만 주차 혜택 없음 원두 구매 가능
203,1080,1,친절한 사장 정말 가격 않고 더럽고 커피 맛 메 매머드 못 합니다
660,27,3,그냥 그럼 별로 인상 않음
301,1427,5,가성 비 커피 아이스 라떼 2500원
680,994,5,매장 넓어서 모임 하기 좋아요
370,754,3,숲길 뷰 맛 성의 느껴짐 엄청 친절
56,371,4,쏘 쏘
521,2160,5,가격 합리 커피 맛 괜찮아요 직원 친절하셔서 좋았어요
365,255,4,크로 플 은 맛있고 공간 인테리어 잘 해 근데 커피 맛 너무 연한 느낌 재 방문 의사 없음
772,1589,4,아아 아주 친절하시고 사장 너무 그리고 커피 존맛 인테리어 예쁜데 아주 협소함
553,2260,4,분위기 좋고 가격 저렴하고 양 많고 모든 날 벌레 좀 많아요 ㅠㅠ
